1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
id,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
1,2001/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2001/09/30,0,2,255,255,14642,65,227,96,246,248,0,2,N\A
1,2001/10/08,0,2,255,255,14605,65,229,115,247,248,0,128,N\A
1,2001/10/16,14985,0,109,78,14598,65,221,21,247,248,112,164,N\A
1,2001/10/24,15296,0,107,60,14609,0,226,82,247,248,233,244,N\A
1,2001/11/01,15347,0,109,90,14652,0,223,49,246,248,21,139,N\A
1,2001/11/09,15255,0,106,49,14534,65,226,82,246,248,41,21,N\A
1,2001/11/17,15298,0,107,68,14623,0,223,47,247,248,29,142,N\A
1,2001/11/25,15286,0,105,47,14563,65,224,61,247,248,175,130,N\A
1,2001/12/03,15316,0,108,71,14491,0,223,52,246,248,255,239,N\A
1,2001/12/11,15295,0,106,58,14492,0,225,68,246,248,239,119,N\A
1,2001/12/19,15208,0,109,89,14626,65,221,31,246,248,193,160,N\A
1,2001/12/27,15124,0,106,51,14521,65,223,55,246,248,15,16,N\A
1,2002/01/01,15224,65,108,76,14517,65,229,112,247,248,41,17,N\A
1,2002/01/09,15312,0,107,60,14463,0,224,62,246,248,126,191,N\A
1,2002/01/17,15365,0,107,69,14646,0,224,65,246,248,191,115,N\A
1,2002/01/25,15423,0,109,87,14656,0,222,45,247,248,117,48,N\A
1,2002/02/02,15564,65,110,102,14462,65,230,127,247,248,40,1,N\A
1,2002/02/10,15468,0,107,64,14626,0,224,65,246,248,124,190,N\A
1,2002/02/18,15632,0,106,60,14612,0,224,64,247,248,255,127,N\A
1,2002/02/26,15746,0,107,70,14658,0,223,62,246,248,127,191,N\A
1,2002/03/06,15720,0,105,53,14753,0,224,64,247,248,247,127,N\A
1,2002/03/14,15753,0,109,81,14711,0,223,59,247,248,31,31,N\A
1,2002/03/22,15795,0,107,65,0,2,255,255,246,248,1,0,N\A
1,2002/03/30,15877,65,106,60,14776,0,223,58,247,248,126,159,N\A
1,2002/04/07,15989,0,106,58,14728,0,224,59,247,248,129,75,N\A
1,2002/04/15,15996,0,108,71,14852,0,224,68,247,248,47,31,N\A
1,2002/04/23,15974,0,108,79,14891,0,221,37,246,248,160,74,N\A
1,2002/05/01,0,2,255,255,14703,0,221,31,246,248,0,5,N\A
1,2002/05/09,0,2,255,255,14736,0,223,59,247,248,0,124,N\A
1,2002/05/17,0,2,255,255,14701,0,224,67,246,248,0,172,N\A
1,2002/05/25,0,2,255,255,14635,0,228,115,247,248,0,4,N\A
1,2002/06/02,0,2,255,255,14731,65,220,20,246,248,0,4,N\A
1,2002/06/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/06/26,0,2,255,255,14572,0,224,64,247,248,0,12,N\A
1,2002/07/04,0,2,255,255,14632,0,226,82,247,248,0,3,N\A
1,2002/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/07/20,0,2,255,255,14665,65,225,84,246,248,0,32,N\A
1,2002/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/08/13,0,2,255,255,14640,0,224,70,246,248,0,64,N\A
1,2002/08/21,15218,65,100,4,14702,0,225,84,246,248,32,32,N\A
1,2002/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/09/06,15157,65,108,74,14659,0,224,70,246,248,82,160,N\A
1,2002/09/14,15300,65,104,44,14574,65,224,70,246,248,241,64,N\A
1,2002/09/22,15390,0,110,96,14546,0,226,90,247,248,7,11,N\A
1,2002/09/30,15398,65,107,66,14737,0,217,1,247,248,57,32,N\A
1,2002/10/08,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/10/16,15125,0,103,30,14625,0,223,50,246,248,196,66,N\A
1,2002/10/24,15135,0,114,130,14553,65,223,55,247,248,1,128,N\A
1,2002/11/01,14988,0,111,112,14404,65,227,106,247,248,8,20,N\A
1,2002/11/09,15214,0,102,17,14560,65,225,77,246,248,8,174,N\A
1,2002/11/17,15221,0,104,42,14616,0,222,41,246,248,240,72,N\A
1,2002/11/25,15321,0,107,70,14517,0,223,62,246,248,127,191,N\A
1,2002/12/03,15307,0,108,79,14531,0,222,48,247,248,175,107,N\A
1,2002/12/11,15170,0,108,71,14440,0,223,63,246,248,18,191,N\A
1,2002/12/19,15234,0,108,76,14377,0,224,65,247,248,143,127,N\A
1,2002/12/27,15249,0,108,76,14543,0,224,69,247,248,15,27,N\A
1,2003/01/01,15304,0,106,58,14541,0,224,70,247,248,251,125,N\A
1,2003/01/09,15215,0,109,92,14491,65,222,50,246,248,37,226,N\A
1,2003/01/17,15344,0,105,54,14603,0,224,67,246,248,155,221,N\A
1,2003/01/25,15404,0,107,66,14551,0,223,60,246,248,127,123,N\A
1,2003/02/02,15370,0,106,58,14653,0,225,73,247,248,251,252,N\A
1,2003/02/10,15542,0,107,71,14721,0,223,52,247,248,255,186,N\A
1,2003/02/18,15629,0,106,58,14775,0,225,74,246,248,251,253,N\A
1,2003/02/26,15706,0,107,72,14773,0,222,52,246,248,245,251,N\A
1,2003/03/06,15661,0,106,58,14773,0,225,73,246,248,251,253,N\A
1,2003/03/14,15661,0,108,78,14749,0,224,71,246,248,252,122,N\A
1,2003/03/22,15651,0,105,49,14793,0,226,85,246,248,187,189,N\A
1,2003/03/30,15718,0,107,65,14756,65,222,51,247,248,17,59,N\A
1,2003/04/07,15880,0,107,80,14793,0,225,75,246,248,2,205,N\A
1,2003/04/15,15912,0,108,87,14801,0,221,32,247,248,133,162,N\A
1,2003/04/23,15823,0,107,77,14833,0,222,46,246,248,50,208,N\A
1,2003/05/01,15893,0,109,103,14724,0,223,55,246,248,128,10,N\A
1,2003/05/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/05/17,15745,0,108,78,14752,0,223,61,247,248,28,250,N\A
1,2003/05/25,15841,0,105,54,14737,0,225,73,247,248,34,48,N\A
1,2003/06/02,0,2,255,255,14690,0,220,24,247,248,0,136,N\A
1,2003/06/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/08/05,0,2,255,255,14355,65,229,121,247,248,0,16,N\A
1,2003/08/13,0,2,255,255,14700,65,223,54,246,248,0,4,N\A
1,2003/08/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/09/06,15005,65,108,78,14494,65,225,73,246,248,48,72,N\A
1,2003/09/14,15351,65,106,61,14664,0,224,70,247,248,192,97,N\A
1,2003/09/22,15655,0,108,92,0,2,255,255,246,248,1,0,N\A
1,2003/09/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/10/08,15385,0,106,62,14678,0,227,99,246,248,196,82,N\A
1,2003/10/16,15348,65,107,79,0,2,255,255,246,248,2,0,N\A
1,2003/10/24,15136,0,107,70,14545,0,222,43,247,248,255,187,N\A
1,2003/11/01,15237,0,106,59,14713,0,225,84,246,248,51,37,N\A
1,2003/11/09,15096,0,109,85,14587,65,223,61,246,248,156,250,N\A
1,2003/11/17,15075,0,103,37,14593,0,223,61,246,248,139,148,N\A
1,2003/11/25,15246,0,107,67,14520,0,221,42,247,248,231,235,N\A
1,2003/12/03,15286,0,106,59,14449,0,225,75,246,248,251,253,N\A
1,2003/12/11,15240,0,109,94,14556,0,221,37,247,248,37,3,N\A
1,2003/12/19,15061,65,101,11,14529,65,223,56,247,248,2,3,N\A
1,2003/12/27,15276,0,105,54,14623,0,227,97,246,248,7,18,N\A
1,2004/01/01,15090,0,107,66,14539,0,223,54,246,248,216,163,N\A
1,2004/01/09,15318,0,105,50,14467,0,224,66,247,248,191,223,N\A
1,2004/01/17,15391,0,107,72,14578,0,222,51,246,248,223,175,N\A
1,2004/01/25,15376,0,106,58,14629,0,223,56,246,248,175,86,N\A
1,2004/02/02,15537,0,106,64,14620,0,224,68,246,248,222,238,N\A
1,2004/02/10,15521,0,106,60,14597,0,224,66,247,248,255,223,N\A
1,2004/02/18,15678,0,108,81,14702,0,224,68,246,248,221,238,N\A
1,2004/02/26,15735,0,106,60,14749,0,224,65,247,248,255,223,N\A
1,2004/03/05,15801,0,107,75,14692,0,223,61,246,248,159,239,N\A
1,2004/03/13,15808,0,106,59,14755,0,224,65,247,248,255,223,N\A
1,2004/03/21,15801,0,107,74,14828,0,224,62,246,248,87,207,N\A
1,2004/03/29,15956,0,106,64,14822,0,224,69,246,248,32,16,N\A
1,2004/04/06,15738,0,105,51,14787,0,225,75,246,248,94,110,N\A
1,2004/04/14,15914,0,108,89,14870,0,224,70,247,248,42,29,N\A
1,2004/04/22,0,2,255,255,14662,0,224,68,247,248,0,108,N\A
1,2004/04/30,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/05/08,15118,0,109,103,14676,0,223,52,246,248,4,9,N\A
1,2004/05/16,0,2,255,255,14688,0,225,77,246,248,0,208,N\A
1,2004/05/24,0,2,255,255,14608,65,229,117,247,248,0,66,N\A
1,2004/06/01,14925,65,110,112,14651,0,223,54,247,248,2,6,N\A
1,2004/06/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/06/17,14914,0,106,59,14619,0,225,82,246,248,9,212,N\A
1,2004/06/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/07/03,15278,65,108,93,14570,65,217,1,247,248,8,8,N\A
1,2004/07/11,0,2,255,255,14685,0,221,30,246,248,0,128,N\A
1,2004/07/19,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/07/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/08/04,14910,65,106,65,0,2,255,255,246,248,32,0,N\A
1,2004/08/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/08/20,0,2,255,255,14587,0,221,36,247,248,0,24,N\A
1,2004/08/28,15147,65,107,78,14542,0,222,48,247,248,84,44,N\A
1,2004/09/05,0,2,255,255,14526,65,229,121,247,248,0,128,N\A
1,2004/09/13,15168,65,107,80,0,2,255,255,246,248,16,0,N\A
1,2004/09/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/09/29,15206,0,106,61,14604,65,227,107,246,248,6,2,N\A
1,2004/10/07,15205,0,105,58,14601,65,221,37,247,248,175,14,N\A
1,2004/10/15,14843,65,109,93,14676,0,224,69,246,248,196,130,N\A
1,2004/10/23,14950,65,105,56,14336,65,223,55,246,248,44,6,N\A
1,2004/10/31,14870,65,105,54,14658,0,225,84,246,248,12,8,N\A
1,2004/11/08,15203,0,105,51,14601,65,229,121,247,248,160,128,N\A
1,2004/11/16,15121,0,107,71,14578,0,223,54,246,248,223,47,N\A
1,2004/11/24,15213,0,105,50,14514,0,223,56,247,248,167,67,N\A
1,2004/12/02,15230,0,107,72,14521,0,224,70,246,248,220,235,N\A
1,2004/12/10,15243,0,107,68,14504,0,224,65,247,248,207,223,N\A
1,2004/12/18,15294,0,106,62,14460,0,222,50,246,248,95,175,N\A
1,2004/12/26,15253,0,105,51,14519,0,224,73,246,248,63,23,N\A
1,2005/01/01,15213,0,105,51,14495,0,223,66,246,248,120,56,N\A
1,2005/01/09,15301,0,106,60,14489,0,224,64,247,248,255,127,N\A
1,2005/01/17,15321,0,107,68,14619,65,224,63,246,248,63,63,N\A
1,2005/01/25,15345,65,106,58,14664,0,224,65,246,248,129,82,N\A
1,2005/02/02,15335,65,104,48,14638,0,223,59,246,248,122,161,N\A
1,2005/02/10,15616,0,106,60,14630,0,224,64,247,248,255,127,N\A
1,2005/02/18,15634,0,107,69,14716,0,223,61,246,248,127,191,N\A
1,2005/02/26,15742,0,106,61,14687,0,224,64,247,248,254,127,N\A
1,2005/03/06,15617,65,107,76,14686,65,223,58,246,248,116,185,N\A
1,2005/03/14,15814,0,106,60,14776,0,224,64,247,248,255,127,N\A
1,2005/03/22,15810,0,108,81,14811,0,223,62,246,248,95,191,N\A
1,2005/03/30,15768,0,109,88,14713,0,220,21,246,248,3,10,N\A
1,2005/04/07,15435,65,107,80,14814,0,223,55,246,248,64,128,N\A
1,2005/04/15,15460,65,106,61,14766,65,225,78,246,248,188,86,N\A
1,2005/04/23,15630,0,108,92,14825,0,224,70,246,248,80,166,N\A
1,2005/05/01,15668,0,106,70,14662,65,225,82,247,248,161,117,N\A
1,2005/05/09,0,2,255,255,14788,0,222,41,246,248,0,181,N\A
1,2005/05/17,15652,0,107,67,14628,0,226,85,247,248,7,71,N\A
1,2005/05/25,15346,65,109,103,0,2,255,255,246,248,16,0,N\A
1,2005/06/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/10,0,2,255,255,14731,0,225,83,246,248,0,32,N\A
1,2005/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/04,15004,0,105,50,0,2,255,255,246,248,1,0,N\A
1,2005/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/08/13,0,2,255,255,14553,65,222,41,246,248,0,1,N\A
1,2005/08/21,15105,0,107,79,0,2,255,255,246,249,160,0,N\A
1,2005/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/09/06,14773,65,108,92,0,2,255,255,246,248,32,0,N\A
1,2005/09/14,15020,65,106,60,14655,0,224,63,247,248,24,12,N\A
1,2005/09/22,15136,65,105,49,14595,0,224,74,246,248,181,28,N\A
1,2005/09/30,15234,65,107,73,14625,0,225,74,246,248,82,9,N\A
1,2005/10/08,15059,65,106,58,0,2,255,255,246,248,129,0,N\A
1,2005/10/16,14991,65,104,37,0,2,255,255,246,248,2,0,N\A
1,2005/10/24,15028,65,112,125,0,2,255,255,247,248,2,0,N\A
1,2005/11/01,14979,0,105,49,14443,65,223,56,246,248,72,128,N\A
1,2005/11/09,15072,0,104,42,14503,65,221,43,246,248,240,122,N\A
1,2005/11/17,15105,0,108,77,14401,0,224,62,246,248,15,7,N\A
1,2005/11/25,15043,0,105,55,14357,65,221,37,247,248,120,56,N\A
1,2005/12/03,15168,0,105,52,14508,0,223,55,246,248,120,60,N\A
1,2005/12/11,15125,0,106,68,14457,0,222,57,246,248,232,112,N\A
1,2005/12/19,15155,0,107,70,14557,65,224,69,246,248,127,187,N\A
1,2005/12/27,15195,0,108,79,14431,0,225,76,247,248,15,31,N\A
1,2006/01/01,15144,0,106,63,14490,65,222,48,247,248,223,155,N\A
1,2006/01/09,15278,0,106,67,14541,0,224,70,247,248,250,125,N\A
1,2006/01/17,15420,0,107,70,14595,0,222,52,247,248,255,251,N\A
1,2006/01/25,15311,0,105,57,14511,0,225,73,246,248,251,253,N\A
1,2006/02/02,15394,0,107,70,14549,0,222,43,247,248,255,187,N\A
1,2006/02/10,15513,0,105,58,14563,0,225,73,246,248,251,253,N\A
1,2006/02/18,15639,0,107,70,14593,0,222,52,246,248,255,251,N\A
1,2006/02/26,15691,0,106,65,14706,0,225,70,246,248,27,28,N\A
1,2006/03/06,15408,0,106,66,14610,0,221,33,247,248,231,225,N\A
1,2006/03/14,15576,0,105,58,14662,0,224,67,246,248,251,221,N\A
1,2006/03/22,15722,0,108,80,14815,0,224,69,246,248,253,218,N\A
1,2006/03/30,15724,0,106,61,14796,0,226,84,246,248,75,189,N\A
1,2006/04/07,15802,0,107,72,14784,0,223,64,247,248,245,115,N\A
1,2006/04/15,15492,0,105,49,14678,0,223,56,247,248,224,92,N\A
1,2006/04/23,15619,0,109,95,14729,0,225,72,246,248,165,120,N\A
1,2006/05/01,15359,65,106,67,14778,0,222,48,247,248,113,65,N\A
1,2006/05/09,15532,65,108,86,14630,65,229,121,247,248,176,16,N\A
1,2006/05/17,15396,0,108,78,14713,0,223,52,247,248,120,112,N\A
1,2006/05/25,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/06/02,0,2,255,255,14680,0,223,54,247,248,0,192,N\A
1,2006/06/10,0,2,255,255,14756,65,224,69,246,248,0,2,N\A
1,2006/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/07/12,0,2,255,255,14602,65,222,41,246,248,0,8,N\A
1,2006/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/07/28,15007,65,106,65,0,2,255,255,246,249,4,0,N\A
1,2006/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/08/13,0,2,255,255,14531,65,220,20,247,249,0,32,N\A
1,2006/08/21,15166,65,108,88,0,2,255,255,247,248,56,0,N\A
1,2006/08/29,15251,65,104,37,14645,0,218,6,247,248,16,128,N\A
1,2006/09/06,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/09/22,15147,65,107,69,0,2,255,255,247,248,96,0,N\A
1,2006/09/30,15110,65,108,92,14534,65,224,76,247,248,1,81,N\A
1,2006/10/08,15218,65,109,91,14617,0,227,90,247,248,90,12,N\A
1,2006/10/16,15152,65,106,68,14612,0,224,63,247,248,244,240,N\A
1,2006/10/24,15080,65,110,112,14534,65,226,96,247,248,64,128,N\A
1,2006/11/01,0,2,255,255,14541,65,227,106,246,248,0,64,N\A
1,2006/11/09,15054,0,104,38,14590,0,224,69,246,248,40,5,N\A
1,2006/11/17,15093,0,108,83,0,2,255,255,247,248,225,0,N\A
1,2006/11/25,15168,0,106,63,14406,0,223,54,247,248,219,192,N\A
1,2006/12/03,15170,0,107,72,14487,0,224,63,246,248,245,58,N\A
1,2006/12/11,15125,0,108,82,14413,0,225,76,247,248,208,248,N\A
1,2006/12/19,15171,0,106,69,14435,0,227,99,246,248,197,82,N\A
1,2006/12/27,15278,0,106,65,14456,0,225,74,246,248,27,29,N\A
1,2007/01/01,15259,0,106,59,14470,0,224,65,247,248,255,223,N\A
1,2007/01/09,15341,0,108,82,14475,0,223,61,247,248,215,239,N\A
1,2007/01/17,15337,0,106,64,14472,0,224,65,247,248,222,223,N\A
1,2007/01/25,15453,0,107,71,14501,0,224,68,247,248,223,227,N\A
1,2007/02/02,15480,0,106,59,14596,0,224,66,247,248,255,223,N\A
1,2007/02/10,15412,0,107,81,14570,0,223,61,246,248,221,239,N\A
1,2007/02/18,15490,0,106,59,14616,0,224,66,247,248,255,223,N\A
1,2007/02/26,15623,0,106,63,14733,0,223,54,247,248,95,237,N\A
1,2007/03/06,15733,0,107,68,14733,0,224,66,247,248,239,223,N\A
1,2007/03/14,15789,0,107,71,14809,0,223,61,246,248,223,239,N\A
1,2007/03/22,15836,0,105,57,14819,0,224,65,247,248,175,223,N\A
1,2007/03/30,15870,0,107,74,14824,0,223,61,246,248,87,239,N\A
1,2007/04/07,15733,65,107,79,14814,0,222,48,247,248,40,91,N\A
1,2007/04/15,15610,0,108,85,14651,65,223,58,247,248,65,109,N\A
1,2007/04/23,15748,0,104,43,14671,0,224,64,247,248,13,3,N\A
1,2007/05/01,15425,65,105,48,0,2,255,255,247,249,18,0,N\A
1,2007/05/09,15442,65,105,50,14672,0,224,65,247,248,167,223,N\A
1,2007/05/17,15583,65,108,88,14801,0,224,70,246,248,85,11,N\A
1,2007/05/25,15030,65,106,64,14793,0,222,41,246,248,32,64,N\A
1,2007/06/02,0,2,255,255,14662,0,220,20,247,248,0,1,N\A
1,2007/06/10,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/08/13,14941,65,111,112,14663,65,221,28,246,248,74,66,N\A
1,2007/08/21,14908,65,109,104,0,2,255,255,246,248,4,0,N\A
1,2007/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/09/06,15022,0,107,80,0,2,255,255,246,248,16,0,N\A
1,2007/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/09/22,15057,0,104,35,0,2,255,255,247,248,66,0,N\A
1,2007/09/30,15211,65,106,66,14584,65,224,66,247,248,168,204,N\A
1,2007/10/08,15338,0,107,78,14582,65,226,89,246,248,84,104,N\A
1,2007/10/16,14965,65,110,112,0,2,255,255,247,248,2,0,N\A
