site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
2,2012/03/05,496,1942,247,601,2031,1584,960,1073741824,2879,2229,14642,204,66,2012/03/06
2,2012/03/13,931,2607,537,954,3179,2454,1589,1073741824,2909,2040,-2278,136,77,2012/03/17
2,2012/03/21,790,2069,396,792,2485,1862,1266,1073741824,2390,2192,15595,200,82,2012/03/22
2,2012/04/06,883,2528,445,893,2972,2328,1523,1073741824,2220,706,-947,138,100,2012/04/09
2,2012/04/14,1005,2525,530,974,2894,2313,1564,1073741824,1955,794,17503,73,107,2012/04/16
2,2012/04/22,973,2760,506,978,3086,2343,1453,1073741824,2001,652,973,136,116,2012/04/25
2,2012/04/30,930,2556,491,925,2921,2206,1488,1073741824,1818,820,-16521,74,123,2012/05/02
2,2012/05/08,910,2836,490,960,2939,2312,1445,1073741824,1966,643,2436,74,132,2012/05/11
2,2012/05/16,979,3202,504,1044,3171,2436,1442,1073741824,2148,2058,2692,137,141,2012/05/20
2,2012/05/24,730,2365,274,776,4553,1648,965,1075576832,1769,2165,-14816,137,146,2012/05/25
2,2012/06/01,688,2544,359,774,2379,1715,997,1073741824,1698,3341,-14216,137,153,2012/06/01
2,2012/06/09,781,3484,406,912,3226,2217,1113,1073741824,2736,5094,3022,205,168,2012/06/16
2,2012/06/17,994,3580,515,1102,3440,2467,1337,1073741824,2356,2085,3284,8206,173,2012/06/21
2,2012/06/25,914,2983,482,962,3199,2265,1467,1073741824,2248,669,3368,73,180,2012/06/28
2,2012/07/03,760,2429,520,885,2311,1655,970,1073741824,2672,4268,2810,8205,191,2012/07/09
2,2012/07/11,823,3204,441,940,3041,2216,1214,1073741824,2257,651,2913,73,196,2012/07/14
2,2012/07/19,921,3137,470,980,3125,2351,1476,1073741824,2102,802,-15209,76,203,2012/07/21
2,2012/07/27,2020,3789,1838,2191,3310,2568,1449,1073741824,1935,2174,-15516,1033,210,2012/07/28
2,2012/08/04,1735,4030,1618,1938,3992,2452,1289,1073741824,2616,4297,1310,1033,223,2012/08/10
2,2012/08/12,1013,3588,748,1195,3288,2292,1135,1073741824,2906,5737,1082,1289,225,2012/08/12
2,2012/08/20,1693,3929,1172,1752,4179,3140,2049,1073741824,2293,2058,121,137,237,2012/08/24
2,2012/08/28,812,3309,511,970,3086,2081,1058,1073741824,2883,5715,-4,1033,241,2012/08/28
2,2012/09/13,2961,4060,2870,3114,3804,2939,1794,1073741824,2014,2211,15601,1033,258,2012/09/14
2,2012/09/21,710,2531,364,771,2483,1811,1088,1073741824,2289,820,15009,73,267,2012/09/23
2,2012/09/29,823,2891,444,901,3119,2063,1159,1073741824,2851,3296,-3306,74,278,2012/10/04
2,2012/10/07,839,2603,458,933,2642,1994,1223,1073741824,2900,2095,-3770,204,285,2012/10/11
2,2012/10/23,738,2752,374,838,3010,2000,1137,1073741824,3308,2095,-4769,72,301,2012/10/27
2,2012/10/31,787,2401,409,838,2677,1886,1171,1073741824,3416,706,-5066,136,308,2012/11/03
2,2012/11/08,565,2200,303,631,2114,1439,743,1073741824,3356,3331,12144,138,313,2012/11/08
2,2012/11/16,747,3121,385,884,3145,2218,1215,1073741824,4208,5084,-4853,8205,328,2012/11/23
2,2012/11/24,867,2515,670,943,2743,1942,1100,1073741824,3902,784,12154,1034,331,2012/11/26
2,2012/12/10,683,2620,370,772,2703,2019,1139,1073741824,4314,2085,-5309,136,349,2012/12/14
2,2012/12/18,758,2374,396,782,2855,1925,1224,1073741824,4300,696,-5413,72,356,2012/12/21
3,2012/01/01,677,1756,346,725,1663,1226,644,1073741824,4298,544,-4713,136,4,2012/01/04
3,2012/01/09,410,1287,207,448,1239,802,387,1073741824,3924,4402,12562,205,16,2012/01/16
