site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,20.477082,106.07578,27,6,4499,4571
2,20.527173,106.479465,27,6,4664,4546
3,20.285576,105.824057,27,6,4445,4662
4,21.164632,105.980063,27,6,4239,4240
id,Date,250m 16 days NDVI,250m 16 days EVI,250m 16 days VI Quality,250m 16 days red reflectance,250m 16 days NIR reflectance,250m 16 days blue reflectance,250m 16 days MIR reflectance,250m 16 days view zenith angle,250m 16 days sun zenith angle,250m 16 days relative azimuth angle,250m 16 days composite day of the year,250m 16 days pixel reliability,actual_date
3,2003/11/17,4100,2261,2116,982,2347,420,1760,2055,4201,2420,324,0,N\A
3,2003/12/03,3488,1781,2257,950,1968,451,1296,784,4668,2417,349,1,N\A
3,2003/12/19,2355,1253,2262,1126,1820,632,1136,5019,4534,2424,361,3,N\A
4,2003/01/01,950,406,2257,1042,1261,541,395,514,4725,2398,13,1,N\A
4,2003/01/17,2758,1276,2257,907,1598,467,650,1899,4565,2336,20,1,N\A
4,2003/02/02,855,1527,2066,2838,3369,2894,2142,5694,4841,425,35,3,N\A
4,2003/02/18,4974,2920,2185,851,2536,429,653,2250,3686,381,63,1,N\A
4,2003/03/06,4151,4429,3098,898,2173,1382,1116,3069,2891,2209,75,3,N\A
4,2003/03/22,8493,5889,2257,296,3633,166,661,567,2477,2107,93,1,N\A
4,2003/04/07,8180,5744,2261,366,3657,204,876,6067,1540,2191,103,1,N\A
4,2003/04/23,7720,5228,2185,423,3289,283,834,505,1770,1890,125,1,N\A
4,2003/05/09,6471,9389,2066,1154,5387,1472,1298,5705,2565,-30,131,3,N\A
4,2003/05/25,5623,3189,2262,684,2442,369,756,6079,834,1614,151,3,N\A
4,2003/06/10,3441,1795,2257,954,1955,499,862,3306,2184,-182,168,1,N\A
4,2003/06/26,1875,1156,2116,1391,2033,867,338,850,1978,-171,182,0,N\A
4,2003/07/12,2850,5133,2066,1678,3016,2209,1320,5131,2637,-102,202,3,N\A
4,2003/07/28,7462,5330,2185,523,3599,308,804,3419,2401,-28,216,1,N\A
4,2003/08/13,6651,8177,2066,879,4371,1196,968,4837,1582,2008,233,3,N\A
4,2003/08/29,7078,6425,2066,833,4869,1713,1420,5136,2941,200,250,3,N\A
4,2003/09/14,7833,5250,2185,417,3433,210,716,3041,2537,2263,267,1,N\A
4,2003/09/30,4700,2611,2189,797,2211,461,841,5517,3046,2431,288,1,N\A
4,2003/10/16,4448,2896,2120,1123,2923,550,1205,4318,3649,456,289,0,N\A
4,2003/11/01,3099,1833,2185,1248,2369,610,1943,603,4157,2381,317,1,N\A
4,2003/11/17,2198,1286,2185,1382,2161,708,2166,702,4519,2412,333,1,N\A
4,2003/12/03,1962,1106,2257,1407,2094,668,1817,729,4746,2409,349,1,N\A
4,2003/12/19,4411,2651,35038,975,2514,514,2731,6164,5302,496,364,3,N\A
