1,29.066,116.0665
2,29.066,116.0667
3,29.066,116.0663
4,29.066,116.0665
5,29.0675,116.0705
6,29.0675,116.0712
7,29.0663,116.0738
8,29.0677,116.073
9,29.0672,116.0737
10,29.0663,116.0727
11,29.0673,116.0732
12,29.0677,116.0735
13,29.0672,116.0733
14,29.0673,116.0733
15,29.0675,116.069
16,29.0672,116.0693
17,29.0682,116.0733
18,29.0683,116.0733
19,29.0683,116.0735
20,29.0683,116.0732
21,29.0688,116.073
22,29.068,116.0732
23,29.0667,116.068
24,29.0663,116.0693
25,29.0685,116.0722
26,29.0672,116.07
27,29.0682,116.0735
28,29.073,116.0757
29,29.067,116.0732
30,29.0672,116.0732
31,29.0667,116.0733
32,29.0662,116.077
33,29.0693,116.0723
34,29.068,116.0715
35,29.0233,115.9867
36,29.0233,115.9868
37,29.0212,115.9863
38,29.0232,115.9887
39,29.0227,115.9878
40,29.0053,115.9777
41,29.0162,115.9815
42,29.0235,115.986
43,29.0243,115.9863
44,29.0245,115.9868
45,29.0242,115.9883
46,29.0233,115.9878
47,29.0235,115.9873
48,29.024,115.9882
49,29.0233,115.9852
50,29.0208,115.9885
51,29.0215,115.9888
52,29.0215,115.9887
53,29.0217,115.9887
54,28.9918,115.9793
55,28.9918,115.9795
56,29.0837,115.9922
57,28.9838,115.979
58,28.9062,115.816
59,28.8845,115.767
60,28.8965,115.8155
61,28.8967,115.8155
62,28.9025,115.7637
63,28.8988,115.8153
64,28.8988,115.8153
65,28.9025,115.7637
66,28.8965,115.8152
67,28.8965,115.8155
68,28.9042,115.7868
69,28.904,115.7868
70,28.904,115.7867
71,28.9068,115.7673
72,28.9065,115.7678
73,28.9042,115.7868
74,28.9067,115.7673
75,28.904,115.7868
76,28.904,115.7867
77,28.904,115.7867
78,28.9053,115.7872
79,28.9053,115.7868
80,28.9022,115.7633
81,28.9917,115.9767
82,28.9918,115.9767
83,28.9918,115.9767
84,29.0095,115.9788
85,29.0245,115.9862
86,28.9987,115.9773
87,28.9987,115.9773
88,28.9987,115.9773
89,29.0213,115.9813
90,28.9983,115.9727
91,28.984,115.9788
92,28.9905,115.9823
93,29.0245,115.9868
94,29.0248,115.9868
95,29.0212,115.981
96,28.9983,115.9728
97,28.9983,115.9727
98,28.9987,115.9773
99,28.991,115.981
100,28.9923,115.981
101,29.0243,115.9867
102,29.024,115.9865
103,29.0248,115.9845
104,28.9983,115.9777
105,28.998,115.9742
106,29.0067,115.9792
107,28.9013,115.79
108,28.9042,115.787
109,28.8933,115.8278
110,28.8937,115.8277
111,28.8857,115.8382
112,28.8855,115.8378
113,28.8855,115.838
114,28.9048,115.7873
115,28.9045,115.7875
116,28.9047,115.7873
117,28.9045,115.787
118,28.8772,115.836
119,28.8855,115.8322
120,28.8858,115.8315
121,28.8858,115.8317
122,28.9085,115.803
123,28.9053,115.7875
124,28.8937,115.8277
125,28.8858,115.8318
126,28.885,115.8408
127,28.8835,115.8317
128,28.8938,115.8277
129,28.8938,115.8277
130,28.8835,115.832
131,28.8907,115.8282
132,28.881,115.8348
133,28.8765,115.8377
134,28.8852,115.8328
135,28.8852,115.8325
136,28.8852,115.8332
137,28.8858,115.8318
138,28.885,115.8328
139,28.8792,115.8333
140,28.8773,115.8363
141,28.8792,115.8335
142,28.8792,115.8333
143,28.8792,115.8333
144,28.885,115.8335
145,28.8812,115.8348
146,28.8937,115.8278
147,28.8937,115.8278
148,28.9022,115.8135
149,28.8792,115.8335
150,28.8788,115.8333
151,28.879,115.8348
152,28.885,115.8328
153,28.8812,115.835
154,28.8813,115.8348
155,28.885,115.8328
156,28.8812,115.8348
157,28.8837,115.8415
158,28.8792,115.8332
159,28.8937,115.8277
160,28.8812,115.835
161,28.885,115.8333
162,28.887,115.8388
163,28.8817,115.8335
164,28.8785,115.835
165,28.8848,115.833
166,28.8848,115.833
167,28.8812,115.8348
168,28.8868,115.835
169,28.9018,115.8142
170,28.9018,115.8142
171,28.9015,115.815
172,28.9018,115.8145
173,28.9017,115.8145
174,28.9018,115.8145
175,28.894,115.8278
176,28.8935,115.828
177,28.8953,115.8292
178,28.8955,115.8288
179,28.8938,115.8282
180,28.894,115.828
181,28.8938,115.8282
182,28.9013,115.8152
183,29.0243,115.9863
184,29.0233,115.988
185,29.024,115.9885
186,28.9998,115.9727
187,28.9998,115.9727
188,29.0252,115.9872
189,29.0248,115.9855
190,29.0245,115.9853
191,29.0243,115.9852
192,29.0442,115.9767
193,29.0443,115.9787
194,29.044,115.977
195,29.044,115.9772
196,29.0438,115.9777
197,29.0437,115.9777
198,29.044,115.9775
199,29.0437,115.9777
200,29.0435,115.9777
201,29.044,115.9783
202,29.0438,115.9775
203,29.044,115.9773
204,29.044,115.9775
205,29.0445,115.9778
206,29.045,115.9787
207,29.0722,115.9653
