1,-2.8567,-54.9589,12,9,1226,685
2,-3.018,-54.9714,12,9,1225,724
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2001/04/23,1590,3542,1690,1719,3489,2256,1196,1073741824,2598,532,4596,1033,115,2001/04/25
1,2001/05/01,90,2429,21,168,2450,1228,389,1073741824,2421,4522,-11669,8204,127,2001/05/07
1,2001/05/09,117,3253,44,266,3378,1783,576,1073741824,3130,3249,5204,8204,133,2001/05/13
1,2001/05/17,809,3374,911,1013,3434,1935,771,1073741824,2905,985,-12126,8204,138,2001/05/18
1,2001/05/25,2256,3722,2436,2455,3707,2625,1475,1073741824,2773,5321,-10870,8204,150,2001/05/30
1,2001/06/02,216,686,290,276,631,320,67,1073741824,2802,5924,-10595,76,157,2001/06/06
1,2001/06/10,441,2693,531,588,2537,1410,529,1073741824,3538,3258,5742,8204,165,2001/06/14
1,2001/06/26,1216,2777,1298,1354,2758,1973,1305,1073741824,3118,3513,-11514,1032,184,2001/07/03
1,2001/07/04,454,3489,311,601,3478,1879,706,1073741824,3675,4297,5261,136,190,2001/07/09
1,2001/07/12,672,2279,795,802,2482,1459,859,1073741824,2977,3597,-11834,8204,200,2001/07/19
1,2001/07/20,65,2456,176,224,2482,1219,358,1073741824,2646,5947,-11331,8204,205,2001/07/24
1,2001/07/28,219,3310,103,372,3303,1675,520,1073741824,3521,5042,4525,136,215,2001/08/03
1,2001/08/05,86,1779,28,182,1722,809,200,1073741824,2879,1066,-12862,76,218,2001/08/06
1,2001/08/13,141,2664,63,258,2580,1190,358,1073741824,2618,2470,-12954,136,225,2001/08/13
1,2001/08/21,727,3599,566,861,3561,2145,1092,1073741824,2742,1901,3853,1032,236,2001/08/24
1,2001/08/29,261,3968,137,483,3771,1960,631,1073741824,2689,3201,3257,136,245,2001/09/02
1,2001/09/06,1408,4046,1419,1548,3829,2475,1418,1073741824,2666,4287,2397,1034,254,2001/09/11
1,2001/09/14,209,3011,155,385,2849,1351,468,1073741824,1881,2342,-15220,8204,257,2001/09/14
1,2001/09/22,580,3140,679,778,3731,1514,596,1075576832,1874,967,-16622,8204,266,2001/09/23
1,2001/09/30,227,2918,154,356,2701,1246,427,1073741824,1469,3578,17570,136,280,2001/10/07
1,2001/10/08,461,3588,574,675,3375,1618,487,1073741824,1769,995,17335,8204,282,2001/10/09
1,2001/10/16,383,3963,215,555,3834,2060,719,1073741824,2260,3211,-1281,8200,293,2001/10/20
1,2001/10/24,1165,3516,1453,1411,3386,1827,743,1073741824,1905,985,15519,1546,298,2001/10/25
1,2001/11/01,159,2747,59,260,2505,1135,350,1073741824,1690,5290,13500,204,310,2001/11/06
1,2001/11/09,664,2244,473,652,2326,1392,775,1073741824,2196,931,14838,1034,314,2001/11/10
1,2001/11/17,1569,3728,1528,1658,3641,2149,1094,1073741824,2486,569,-3748,8204,323,2001/11/19
1,2001/11/25,1245,3216,1196,1363,2958,1733,992,1073741824,2511,994,13947,1032,330,2001/11/26
1,2001/12/03,553,2716,788,736,2711,1313,523,1073741824,2554,3559,13463,1034,344,2001/12/10
1,2001/12/11,942,2928,1422,1221,2807,1441,580,1073741824,2367,5902,12676,8206,349,2001/12/15
1,2001/12/19,118,2428,47,210,2408,1033,261,1073741824,2712,3550,13755,72,360,2001/12/26
