1,38.4316,-120.966,8,5,628,188
2,38.4133,-120.9507,8,5,627,190
3,29.9495,-97.9962,9,6,610,6
4,31.8214,-110.8661,8,5,695,981
5,-25.0197,31.4969,20,11,1024,602
6,-19.9155,23.5605,20,10,258,1189
7,39.9415,-5.7734,17,5,668,7

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
2,2012/04/14,15175,0,131,58,14190,0,19,55,246,248,226,206,N\A
2,2012/04/22,15098,0,132,65,14201,0,22,79,246,248,231,235,N\A
2,2012/04/30,15016,0,131,59,14112,0,18,45,246,248,246,231,N\A
2,2012/05/08,15417,0,129,46,14221,0,20,62,246,248,223,191,N\A
2,2012/05/16,15459,0,130,52,14161,0,19,52,246,248,255,253,N\A
2,2012/05/24,15613,0,133,71,14131,0,19,56,246,248,245,251,N\A
2,2012/06/01,15693,0,129,41,14239,0,19,52,246,248,231,253,N\A
2,2012/06/09,15875,0,130,54,14311,0,20,58,246,248,255,255,N\A
2,2012/06/17,15815,0,130,55,14325,0,19,53,246,248,223,63,N\A
2,2012/06/25,15805,0,129,46,14296,0,20,58,246,248,223,255,N\A
2,2012/07/03,16017,0,130,52,14396,0,20,56,246,248,255,255,N\A
2,2012/07/11,16146,0,131,59,14355,0,20,58,246,248,151,255,N\A
2,2012/07/19,15958,0,131,59,14388,0,20,62,246,248,246,254,N\A
2,2012/07/27,16073,0,130,54,14446,0,20,58,246,248,255,255,N\A
2,2012/08/04,16103,0,131,62,14480,0,20,62,246,248,222,254,N\A
2,2012/08/12,16036,0,130,58,14554,0,22,76,246,248,191,245,N\A
2,2012/08/20,15875,0,130,52,14367,0,20,56,246,248,255,255,N\A
2,2012/08/28,15964,0,131,62,14393,0,20,58,246,248,247,255,N\A
2,2012/09/05,15743,0,131,58,14403,0,19,52,246,248,254,253,N\A
2,2012/09/13,15735,0,130,54,14359,0,20,58,246,248,255,255,N\A
2,2012/09/21,15754,0,132,67,14379,0,18,56,246,248,250,255,N\A
2,2012/09/29,15751,0,130,52,14407,0,19,52,246,248,63,127,N\A
2,2012/10/07,15289,0,129,44,14153,0,19,50,246,248,207,159,N\A
2,2012/10/15,15386,0,130,52,14155,0,19,52,246,248,63,127,N\A
2,2012/10/23,15040,0,130,55,14131,0,21,69,246,248,252,248,N\A
2,2012/10/31,14975,0,130,56,14187,0,23,88,246,248,252,236,N\A
2,2012/11/08,14603,0,132,68,13869,0,20,59,246,248,240,176,N\A
2,2012/11/16,14590,0,128,40,14046,0,17,28,246,248,216,64,N\A
2,2012/11/24,14634,0,127,30,13971,0,18,40,247,248,7,15,N\A
2,2012/12/02,14389,65,133,78,13948,0,22,72,246,248,224,96,N\A
2,2012/12/10,14431,0,128,33,13826,0,19,71,246,248,9,123,N\A
2,2012/12/18,14259,0,130,46,13763,65,22,83,246,248,71,5,N\A
2,2012/12/26,14303,0,134,76,13630,0,19,54,246,248,48,52,N\A
2,2013/01/01,14379,0,132,66,13660,0,20,59,247,248,143,95,N\A
2,2013/01/09,14223,0,129,46,13618,0,18,40,246,248,190,150,N\A
2,2013/01/17,14568,0,129,47,13663,0,20,61,246,248,63,31,N\A
2,2013/01/25,14532,0,131,58,13868,0,21,69,246,248,236,238,N\A
2,2013/02/02,14540,0,132,70,13773,0,20,62,246,248,150,158,N\A
2,2013/02/10,14682,0,129,42,13796,0,18,46,246,248,191,191,N\A
2,2013/02/18,14550,0,133,77,13747,0,20,62,246,248,253,237,N\A
2,2013/02/26,14801,0,131,60,13856,0,20,62,246,248,207,219,N\A
2,2013/03/06,14790,0,129,40,13926,0,20,58,246,248,124,246,N\A
2,2013/03/14,14923,0,131,54,14062,0,15,15,246,248,136,21,N\A
2,2013/03/22,15013,0,133,77,13873,0,20,68,246,248,151,167,N\A
2,2013/03/30,14771,65,131,55,14116,0,17,39,246,248,6,25,N\A
2,2013/04/07,14989,0,130,47,14037,0,20,66,246,248,254,244,N\A
2,2013/04/15,15231,0,130,52,14051,0,20,60,246,248,255,254,N\A
2,2013/04/23,15522,0,131,55,14151,0,20,58,246,248,255,255,N\A
2,2013/05/01,15689,0,131,52,14277,0,18,46,246,248,47,31,N\A
2,2013/05/09,15692,0,129,47,14272,0,21,68,246,248,63,127,N\A
2,2013/05/17,15660,0,130,52,14079,0,20,56,246,248,255,255,N\A
2,2013/05/25,15707,0,130,50,14122,0,20,64,246,248,251,231,N\A
2,2013/06/02,16009,0,130,52,14407,0,20,56,246,248,255,255,N\A
2,2013/06/10,15868,0,130,54,14255,0,19,53,246,248,255,251,N\A
2,2013/06/18,15834,0,129,42,14259,0,19,48,246,248,31,63,N\A
2,2013/06/26,16188,0,129,47,14663,0,20,60,246,248,63,222,N\A
2,2013/07/04,16188,0,131,56,14479,0,20,60,246,248,254,254,N\A
2,2013/07/12,16083,0,130,54,14329,0,20,58,246,248,255,255,N\A
2,2013/07/20,16100,0,131,54,14524,65,18,46,246,248,243,179,N\A
2,2013/07/28,15983,0,130,54,14332,0,20,58,246,248,255,255,N\A
2,2013/08/05,15895,0,130,52,14243,0,20,62,246,248,255,251,N\A
2,2013/08/13,16149,0,131,62,14389,0,22,74,246,248,223,239,N\A
2,2013/08/21,15907,0,130,52,14404,0,22,71,246,248,255,255,N\A
2,2013/08/29,15863,0,134,81,14424,0,21,66,246,248,231,207,N\A
2,2013/09/06,15893,0,130,52,14446,0,20,56,246,248,255,255,N\A
2,2013/09/14,15696,0,129,46,14342,0,19,50,246,248,127,127,N\A
2,2013/09/22,15407,0,130,52,14158,0,22,78,246,248,255,254,N\A
2,2013/09/30,15398,0,130,54,14121,0,19,51,246,248,188,254,N\A
2,2013/10/08,15287,0,130,56,14079,0,20,56,246,248,254,255,N\A
2,2013/10/16,15424,0,130,54,14156,0,20,58,246,248,255,255,N\A
2,2013/10/24,15183,0,131,60,14046,0,21,67,246,248,207,201,N\A
2,2013/11/01,15053,0,130,50,13882,0,20,60,246,248,251,191,N\A
2,2013/11/09,15019,0,129,42,14020,0,19,54,246,248,179,87,N\A
2,2013/11/17,14724,65,135,90,13882,0,20,62,246,248,241,163,N\A
2,2013/11/25,14790,0,129,40,13928,0,20,59,247,248,57,243,N\A
2,2013/12/03,14240,0,131,62,13471,65,21,73,246,248,247,174,N\A
2,2013/12/11,14509,0,129,45,13646,0,19,49,246,248,63,63,N\A
2,2013/12/19,14618,0,130,55,13738,0,20,60,246,248,255,222,N\A
2,2013/12/27,14614,0,131,62,13738,0,18,46,246,248,14,31,N\A
2,2014/01/01,14710,0,132,65,13785,0,20,64,246,248,31,127,N\A
2,2014/01/09,14740,0,131,56,13763,0,18,46,246,248,249,248,N\A
2,2014/01/17,14944,0,132,68,13783,0,20,64,246,248,191,127,N\A
2,2014/01/25,14716,65,132,67,13820,0,19,54,247,248,193,151,N\A
2,2014/02/02,14570,65,138,118,13700,0,22,73,246,248,2,12,N\A
2,2014/02/10,14777,0,132,59,13881,0,13,4,246,248,66,128,N\A
2,2014/02/18,14928,0,132,66,13968,0,20,61,246,248,250,249,N\A
2,2014/02/26,14510,0,128,24,0,2,255,255,246,248,8,0,N\A
2,2014/03/06,14920,0,132,65,14048,0,21,66,246,248,227,230,N\A
2,2014/03/14,14969,0,130,51,14030,0,20,62,246,248,127,191,N\A
2,2014/03/22,15106,0,133,67,13995,0,23,81,246,248,7,15,N\A
2,2014/03/30,14780,0,128,34,13958,0,21,70,247,248,200,193,N\A
2,2014/04/07,15117,0,133,72,14134,0,21,65,246,248,235,189,N\A
2,2014/04/15,14976,0,133,68,14118,0,21,71,246,248,63,100,N\A
2,2014/04/23,15260,0,131,53,14064,0,21,70,246,248,225,227,N\A
2,2014/05/01,15103,0,131,57,14205,0,18,44,246,248,119,67,N\A
2,2014/05/09,15528,0,132,68,14217,0,21,66,246,248,191,254,N\A
2,2014/05/17,15610,0,129,46,14186,65,19,53,246,248,242,218,N\A
2,2014/05/25,15807,0,131,56,14224,0,21,65,246,248,223,255,N\A
2,2014/06/02,15899,0,129,46,14403,0,19,49,246,248,255,255,N\A
2,2014/06/10,15909,0,133,76,14242,0,20,64,246,248,175,127,N\A
2,2014/06/18,15841,0,129,46,14319,0,18,42,246,248,255,243,N\A
2,2014/06/26,16019,0,131,60,14483,0,20,57,246,248,255,252,N\A
2,2014/07/04,15943,0,128,41,14326,0,20,61,246,248,231,167,N\A
2,2014/07/12,15936,0,132,66,14475,0,21,66,246,248,239,230,N\A
2,2014/07/20,16018,0,132,63,14520,0,20,56,246,248,250,120,N\A
2,2014/07/28,16205,0,131,60,14538,0,21,71,246,248,60,57,N\A
2,2014/08/05,16009,0,135,95,14379,0,18,46,246,248,84,248,N\A
2,2014/08/13,15885,0,131,60,14409,0,21,65,246,248,255,189,N\A
2,2014/08/21,15771,0,129,46,14370,0,19,49,246,248,255,255,N\A
2,2014/08/29,15861,0,131,61,14442,0,20,57,246,248,254,252,N\A
No data
No data
3,2002/07/04,15125,65,129,23,14783,65,19,63,247,249,8,8,N\A
3,2002/07/12,15035,65,134,71,14661,0,25,120,247,248,192,5,N\A
3,2002/07/20,15545,0,132,57,14697,0,19,68,246,248,170,191,N\A
3,2002/07/28,15454,65,136,102,14728,65,17,39,247,249,1,2,N\A
3,2002/08/05,0,2,255,255,14705,65,21,87,246,248,0,21,N\A
3,2002/08/13,0,2,255,255,14775,0,18,61,246,248,0,112,N\A
3,2002/08/21,15935,0,131,42,14826,0,19,65,246,248,32,239,N\A
3,2002/08/29,15285,65,130,32,14741,65,23,100,246,248,18,81,N\A
3,2002/09/06,15423,0,131,42,14664,65,16,39,246,248,32,113,N\A
3,2002/09/14,15323,0,134,74,14419,0,24,103,246,248,209,192,N\A
3,2002/09/22,15239,0,133,61,14492,0,17,42,247,248,255,245,N\A
3,2002/09/30,15174,65,134,82,14677,65,20,79,247,248,197,28,N\A
3,2002/10/08,15002,0,131,46,0,2,255,255,246,248,136,0,N\A
3,2002/10/16,14822,0,132,56,14085,0,22,82,246,248,19,3,N\A
3,2002/10/24,14882,0,133,61,14293,0,16,46,246,248,224,96,N\A
3,2002/11/01,14857,0,134,80,13981,0,20,71,247,248,240,224,N\A
3,2002/11/09,14869,0,132,61,14207,0,19,68,247,248,187,63,N\A
3,2002/11/17,14857,0,134,79,13982,0,20,71,246,248,117,251,N\A
3,2002/11/25,14475,0,133,68,13759,0,13,13,247,248,8,16,N\A
3,2002/12/03,14334,0,124,1,13698,0,14,20,246,248,8,8,N\A
3,2002/12/11,14634,0,133,71,13829,0,17,50,246,248,78,29,N\A
3,2002/12/19,14715,0,132,64,13783,0,18,58,247,248,7,14,N\A
3,2002/12/27,14646,0,134,78,13845,0,19,67,247,248,19,7,N\A
3,2003/01/01,14628,0,131,54,13862,0,19,70,246,248,255,159,N\A
3,2003/01/09,14520,0,133,72,14086,0,17,45,247,248,163,130,N\A
3,2003/01/17,14734,0,132,63,13757,0,19,68,247,248,30,183,N\A
3,2003/01/25,14759,0,136,96,13790,0,18,61,246,248,208,192,N\A
3,2003/02/02,14558,65,132,65,13852,65,18,64,246,248,134,4,N\A
3,2003/02/10,14592,0,137,107,13833,0,16,43,247,248,193,193,N\A
3,2003/02/18,14908,0,130,46,14063,0,20,81,248,248,48,49,N\A
3,2003/02/26,14408,0,129,33,0,2,255,255,246,248,2,0,N\A
3,2003/03/06,14963,0,131,56,14012,0,18,64,247,248,147,14,N\A
3,2003/03/14,14932,0,134,82,14195,0,16,46,247,248,53,227,N\A
3,2003/03/22,14956,0,130,52,14046,0,19,73,247,248,114,167,N\A
3,2003/03/30,15071,0,135,89,13862,0,19,71,246,248,7,7,N\A
3,2003/04/07,15148,0,132,64,14033,0,21,90,247,248,167,36,N\A
3,2003/04/15,15399,0,133,70,0,2,255,255,246,248,70,0,N\A
3,2003/04/23,15553,0,134,81,14328,0,20,76,246,248,46,28,N\A
3,2003/05/01,15356,65,132,69,14687,0,18,61,246,248,64,192,N\A
3,2003/05/09,15757,0,133,69,14648,65,21,89,246,248,160,1,N\A
3,2003/05/17,15700,0,135,89,14643,0,19,63,247,248,7,13,N\A
3,2003/05/25,15792,0,130,50,14658,0,19,69,247,248,248,240,N\A
3,2003/06/02,15360,0,130,55,14622,65,16,47,246,248,112,227,N\A
3,2003/06/10,15278,0,127,17,14624,65,16,39,247,248,20,16,N\A
3,2003/06/18,15395,65,131,54,14721,0,18,58,247,248,126,186,N\A
3,2003/06/26,15305,65,126,10,14591,65,16,39,247,248,16,16,N\A
3,2003/07/04,15460,65,132,69,14800,65,17,51,247,249,64,8,N\A
3,2003/07/12,15513,65,132,60,14737,0,17,55,246,248,135,199,N\A
3,2003/07/20,15530,0,127,19,14736,0,18,59,246,248,34,243,N\A
3,2003/07/28,15567,65,128,29,14730,0,19,66,247,248,148,254,N\A
3,2003/08/05,15595,65,134,78,14714,0,19,72,247,248,3,223,N\A
3,2003/08/13,15408,65,129,32,14701,65,17,55,247,248,144,242,N\A
3,2003/08/21,15522,65,132,68,14710,0,18,54,247,248,64,176,N\A
3,2003/08/29,15398,65,130,43,14807,0,21,89,246,248,1,1,N\A
3,2003/09/06,15366,0,134,76,14429,65,21,86,247,248,194,14,N\A
3,2003/09/14,15071,65,134,81,14696,0,20,77,246,248,32,5,N\A
3,2003/09/22,14978,0,133,71,14549,0,20,77,247,248,227,2,N\A
3,2003/09/30,15046,0,131,57,14281,0,18,64,246,248,207,31,N\A
3,2003/10/08,15014,0,136,98,14442,0,18,61,247,248,192,192,N\A
3,2003/10/16,15170,0,131,54,14335,0,20,79,246,248,255,253,N\A
3,2003/10/24,15039,0,132,61,14205,0,17,53,247,248,121,49,N\A
3,2003/11/01,14988,65,134,80,0,2,255,255,247,249,3,0,N\A
3,2003/11/09,14802,65,127,19,0,2,255,255,247,248,34,0,N\A
3,2003/11/17,14839,0,133,66,14073,0,22,89,246,248,190,188,N\A
3,2003/11/25,14688,0,133,74,13879,0,18,55,247,248,28,45,N\A
3,2003/12/03,14680,0,130,46,13904,0,23,102,246,248,253,172,N\A
3,2003/12/11,14560,0,132,66,13836,0,18,59,247,248,236,251,N\A
3,2003/12/19,14692,0,133,69,13827,0,17,50,247,248,27,23,N\A
3,2003/12/27,14542,0,132,64,13674,0,22,87,247,248,12,24,N\A
3,2004/01/01,0,2,255,255,0,2,255,255,0,0,0,0,N\A
3,2004/01/09,14636,0,130,46,13775,0,18,61,247,248,7,15,N\A
3,2004/01/17,14637,0,133,66,13826,0,19,69,247,248,5,14,N\A
3,2004/01/25,14614,0,132,65,13789,0,18,58,246,248,15,79,N\A
3,2004/02/02,14602,0,131,47,13598,65,19,64,248,249,57,32,N\A
3,2004/02/10,14656,0,132,63,13771,0,26,125,247,248,240,160,N\A
3,2004/02/18,14788,0,132,62,14087,0,18,60,247,248,15,15,N\A
3,2004/02/26,14673,0,129,42,13821,0,20,71,248,249,3,19,N\A
3,2004/03/05,14970,0,133,64,14043,0,17,52,246,248,63,56,N\A
3,2004/03/13,15152,0,130,32,14275,0,20,77,247,249,16,16,N\A
3,2004/03/21,14890,65,133,68,13912,65,14,13,247,249,2,4,N\A
3,2004/03/29,15088,65,133,72,14266,0,17,53,247,248,46,12,N\A
3,2004/04/06,15024,0,132,56,14215,65,19,62,246,248,202,142,N\A
3,2004/04/14,15185,0,134,81,14043,0,19,67,247,248,1,3,N\A
3,2004/04/22,15116,0,127,14,14215,65,19,64,246,248,33,32,N\A
3,2004/04/30,15147,0,135,80,14238,0,20,78,247,248,60,60,N\A
3,2004/05/08,14989,65,132,61,14365,0,17,40,247,248,194,128,N\A
3,2004/05/16,15173,65,134,75,14260,65,27,129,247,248,49,32,N\A
3,2004/05/24,15295,65,132,55,14749,0,17,40,247,248,178,128,N\A
3,2004/06/01,15516,0,133,69,14726,0,19,63,247,248,5,67,N\A
3,2004/06/09,15165,65,131,44,14765,0,19,65,246,248,8,32,N\A
3,2004/06/17,15383,0,131,45,14756,0,17,43,246,248,20,24,N\A
3,2004/06/25,15192,0,130,40,14812,0,17,40,247,248,130,128,N\A
3,2004/07/03,15240,65,132,56,14771,0,18,54,246,248,79,91,N\A
3,2004/07/11,15353,65,135,86,14702,0,19,64,246,248,78,248,N\A
3,2004/07/19,15479,65,134,83,14696,0,18,57,246,248,37,70,N\A
3,2004/07/27,15347,65,128,14,14830,0,20,70,246,248,33,162,N\A
3,2004/08/04,15635,0,135,87,14747,0,20,78,247,248,129,7,N\A
3,2004/08/12,15214,65,131,47,14603,65,16,29,247,248,57,1,N\A
3,2004/08/20,15393,65,132,60,14846,0,20,77,246,248,113,16,N\A
3,2004/08/28,15339,65,131,43,14771,0,16,29,246,248,8,1,N\A
3,2004/09/05,15386,0,133,65,0,2,255,255,246,248,149,0,N\A
3,2004/09/13,15179,65,132,61,14641,0,16,33,246,248,250,48,N\A
3,2004/09/21,15304,0,134,82,0,2,255,255,246,248,37,0,N\A
3,2004/09/29,15055,65,132,63,14425,65,23,107,246,248,115,2,N\A
3,2004/10/07,15032,0,134,78,14440,0,20,76,246,248,176,16,N\A
3,2004/10/15,15116,0,133,61,14458,0,16,38,247,248,111,23,N\A
3,2004/10/23,15029,65,132,61,0,2,255,255,246,248,244,0,N\A
3,2004/10/31,14910,0,132,59,14015,0,18,58,246,248,248,240,N\A
3,2004/11/08,14821,0,135,86,14192,0,21,88,246,248,13,20,N\A
3,2004/11/16,14705,65,133,68,0,2,255,255,247,248,134,0,N\A
3,2004/11/24,14694,0,133,69,13930,0,19,68,247,248,59,155,N\A
3,2004/12/02,14641,0,127,13,13947,0,20,71,247,248,161,198,N\A
3,2004/12/10,14595,0,133,71,14048,0,19,64,247,248,191,31,N\A
3,2004/12/18,14592,0,131,51,13888,0,17,48,247,248,143,31,N\A
3,2004/12/26,14694,0,133,68,13625,0,17,48,247,248,5,11,N\A
3,2005/01/01,14571,0,134,70,14002,0,19,64,246,248,192,128,N\A
3,2005/01/09,14449,0,133,66,13925,0,20,78,247,248,208,176,N\A
3,2005/01/17,14652,0,130,42,13891,0,18,57,247,248,41,25,N\A
3,2005/01/25,15021,0,136,102,14044,0,22,82,246,248,1,3,N\A
3,2005/02/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
3,2005/02/10,14998,0,131,53,14189,0,18,61,246,248,120,112,N\A
3,2005/02/18,15097,0,133,68,14257,65,23,108,246,248,8,8,N\A
3,2005/02/26,14754,0,131,54,13819,65,14,20,247,248,46,8,N\A
3,2005/03/06,15026,0,131,51,14055,0,16,47,246,248,236,216,N\A
3,2005/03/14,14834,0,127,17,14025,0,19,66,246,248,72,121,N\A
3,2005/03/22,15032,0,131,55,13994,0,17,51,247,248,103,70,N\A
3,2005/03/30,15179,0,131,56,14053,0,20,73,246,248,155,154,N\A
3,2005/04/07,15294,0,131,56,14206,0,19,71,246,248,245,167,N\A
3,2005/04/15,15065,65,131,57,14210,0,16,40,247,248,3,2,N\A
3,2005/04/23,15220,0,133,66,14158,0,20,81,247,248,249,26,N\A
3,2005/05/01,15226,0,133,79,14156,0,24,112,246,248,17,17,N\A
3,2005/05/09,15260,0,133,67,0,2,255,255,247,248,65,0,N\A
3,2005/05/17,15462,0,133,71,14654,0,17,53,247,248,249,48,N\A
3,2005/05/25,15354,0,128,20,14721,0,17,51,247,248,129,1,N\A
3,2005/06/02,15292,65,134,88,14710,0,24,115,247,248,149,4,N\A
3,2005/06/10,15583,0,133,69,14771,0,16,40,246,248,226,244,N\A
3,2005/06/18,15467,65,132,64,14692,0,19,69,247,248,221,30,N\A
3,2005/06/26,15659,65,131,52,14796,0,17,51,246,248,239,253,N\A
3,2005/07/04,15699,65,132,64,14779,0,19,69,246,248,81,109,N\A
3,2005/07/12,0,2,255,255,14774,0,20,80,247,249,0,9,N\A
3,2005/07/20,0,2,255,255,14783,0,21,99,246,248,0,16,N\A
3,2005/07/28,15636,0,131,56,14745,0,18,69,246,248,40,184,N\A
3,2005/08/05,15418,65,136,111,14702,0,21,96,247,248,128,68,N\A
3,2005/08/13,15447,65,131,53,14779,0,19,77,246,248,162,160,N\A
3,2005/08/21,15499,65,126,10,14761,0,19,69,247,248,2,127,N\A
3,2005/08/29,15416,65,125,5,14769,0,16,45,246,248,4,221,N\A
3,2005/09/06,15225,65,131,57,14675,65,16,39,247,248,71,2,N\A
3,2005/09/14,15475,65,132,60,14781,0,17,55,246,248,235,249,N\A
3,2005/09/22,15765,0,131,60,14809,0,18,61,246,248,29,123,N\A
3,2005/09/30,15345,65,134,80,14636,0,13,16,246,248,106,68,N\A
3,2005/10/08,15197,0,132,69,14327,0,19,69,247,248,147,18,N\A
3,2005/10/16,15276,0,132,62,14385,0,15,32,246,248,255,213,N\A
3,2005/10/24,14988,0,131,58,14031,0,18,60,247,248,127,126,N\A
3,2005/11/01,15109,0,131,59,14152,0,20,77,247,248,63,15,N\A
3,2005/11/09,14818,65,133,82,13955,0,27,129,247,248,148,128,N\A
3,2005/11/17,14899,0,133,74,13891,0,17,53,247,248,121,121,N\A
3,2005/11/25,14818,0,132,67,13845,0,19,66,247,248,252,248,N\A
3,2005/12/03,14788,0,127,15,14038,0,16,40,247,248,133,5,N\A
3,2005/12/11,14465,65,126,10,13826,0,23,113,248,249,2,21,N\A
3,2005/12/19,14783,0,131,57,13798,0,17,51,248,249,253,252,N\A
3,2005/12/27,14877,0,129,33,13955,0,22,95,247,248,18,23,N\A
3,2006/01/01,14981,0,133,73,13984,0,20,79,248,249,246,246,N\A
3,2006/01/09,14849,0,131,48,13901,0,20,77,247,248,23,53,N\A
3,2006/01/17,14635,0,135,89,13974,0,19,68,247,248,211,142,N\A
3,2006/01/25,14905,0,128,31,13931,0,18,58,247,248,112,112,N\A
3,2006/02/02,14835,0,132,64,13857,0,19,67,247,248,127,61,N\A
3,2006/02/10,14685,0,132,67,13673,0,18,58,246,248,62,30,N\A
3,2006/02/18,14827,0,125,5,0,2,255,255,247,248,32,0,N\A
3,2006/02/26,15107,0,132,63,14215,65,17,50,246,248,63,94,N\A
3,2006/03/06,15149,0,133,70,14052,0,25,121,247,248,125,16,N\A
3,2006/03/14,15087,0,129,33,13911,0,18,64,246,248,193,131,N\A
3,2006/03/22,14839,0,134,83,13812,0,21,86,247,248,13,21,N\A
3,2006/03/30,15178,65,131,52,14551,0,17,39,246,248,61,16,N\A
3,2006/04/07,15440,0,135,80,14206,0,23,94,247,248,207,30,N\A
3,2006/04/15,15533,0,131,51,14603,0,19,67,246,248,222,148,N\A
3,2006/04/23,15206,0,139,119,14279,0,14,13,247,248,132,128,N\A
3,2006/05/01,15311,0,129,25,14384,0,21,89,247,248,21,1,N\A
3,2006/05/09,15385,0,134,75,14386,0,19,64,247,248,222,157,N\A
3,2006/05/17,15598,0,132,62,14443,0,17,44,246,248,191,71,N\A
3,2006/05/25,15495,65,134,72,14744,65,20,77,247,249,6,2,N\A
3,2006/06/02,15526,65,131,50,14659,0,18,56,246,248,223,212,N\A
3,2006/06/10,15767,0,134,75,14712,0,18,50,246,248,31,187,N\A
3,2006/06/18,15441,65,132,56,14738,0,16,41,246,248,147,194,N\A
3,2006/06/26,15645,0,134,79,14612,65,16,38,246,248,22,35,N\A
3,2006/07/04,0,2,255,255,14776,65,21,84,246,248,0,176,N\A
3,2006/07/12,15553,65,132,58,14778,0,17,48,247,248,99,235,N\A
3,2006/07/20,15714,65,136,103,14739,0,21,79,246,248,8,29,N\A
3,2006/07/28,0,2,255,255,14788,0,21,79,246,248,0,110,N\A
3,2006/08/05,15689,65,131,45,14784,0,20,70,246,248,49,251,N\A
3,2006/08/13,15851,65,133,73,14805,0,19,60,246,248,28,25,N\A
3,2006/08/21,15888,65,132,56,14798,0,22,93,246,248,128,185,N\A
3,2006/08/29,0,2,255,255,14787,0,18,51,246,248,0,8,N\A
3,2006/09/06,15496,0,132,50,14540,65,17,52,246,248,129,7,N\A
3,2006/09/14,15347,0,131,50,14498,0,19,61,247,248,114,231,N\A
3,2006/09/22,15371,0,132,57,14369,0,22,94,246,248,233,56,N\A
3,2006/09/30,15290,65,133,70,14787,0,20,78,247,248,252,2,N\A
3,2006/10/08,15325,65,129,27,0,2,255,255,247,248,17,0,N\A
3,2006/10/16,15016,0,134,75,14224,0,21,80,246,248,243,210,N\A
3,2006/10/24,15067,0,132,55,14239,0,21,75,246,248,188,120,N\A
3,2006/11/01,14869,0,135,85,14107,65,20,73,247,248,198,134,N\A
3,2006/11/09,14951,0,132,54,14146,0,21,77,247,248,255,204,N\A
3,2006/11/17,14886,0,134,72,13968,0,20,67,247,248,255,255,N\A
3,2006/11/25,14778,65,133,67,0,2,255,255,246,248,137,0,N\A
3,2006/12/03,14485,0,134,72,13619,65,20,77,246,248,6,2,N\A
3,2006/12/11,14922,0,132,57,14031,0,19,58,246,248,182,30,N\A
3,2006/12/19,14492,0,134,71,13696,0,21,79,246,248,200,156,N\A
3,2006/12/27,14581,0,129,27,13845,0,19,64,246,248,17,17,N\A
3,2007/01/01,14579,0,132,58,13672,0,21,85,246,248,219,131,N\A
3,2007/01/09,14615,0,130,37,13746,0,20,69,247,248,3,3,N\A
3,2007/01/17,14674,0,130,33,13755,0,20,77,246,248,16,16,N\A
3,2007/01/25,14501,0,129,24,13679,0,20,71,248,248,9,91,N\A
3,2007/02/02,14874,0,135,81,13845,0,17,43,247,248,60,24,N\A
3,2007/02/10,14499,0,132,60,13738,0,21,85,246,248,248,200,N\A
3,2007/02/18,15041,0,132,58,13787,0,21,84,246,248,219,147,N\A
3,2007/02/26,14941,0,131,50,13706,0,18,50,246,248,234,209,N\A
3,2007/03/06,15067,0,130,38,13995,0,20,78,246,248,87,23,N\A
3,2007/03/14,14926,65,135,80,14224,0,19,70,246,248,14,14,N\A
3,2007/03/22,0,2,255,255,0,2,255,255,0,0,0,0,N\A
3,2007/03/30,15018,0,134,78,14199,0,18,51,247,248,198,12,N\A
3,2007/04/07,14995,0,135,90,14244,0,24,103,247,248,184,48,N\A
3,2007/04/15,15051,0,129,24,14109,0,16,40,247,248,41,25,N\A
3,2007/04/23,15079,0,136,89,14205,0,13,7,247,248,12,8,N\A
3,2007/05/01,14910,65,127,10,14678,0,21,89,247,248,128,8,N\A
3,2007/05/09,15208,0,132,62,14486,0,17,36,247,248,254,66,N\A
3,2007/05/17,15270,0,133,68,14401,65,23,108,246,248,2,2,N\A
3,2007/05/25,15076,65,134,72,0,2,255,255,247,248,48,0,N\A
3,2007/06/02,15228,0,133,65,14658,65,19,66,247,248,103,58,N\A
3,2007/06/10,15376,65,133,64,14741,0,18,49,246,248,159,18,N\A
3,2007/06/18,15246,65,132,58,14787,65,23,108,246,248,67,2,N\A
3,2007/06/26,15215,0,130,32,14737,0,24,103,246,248,16,48,N\A
3,2007/07/04,15014,65,134,71,0,2,255,255,247,248,204,0,N\A
3,2007/07/12,15186,0,130,32,14739,0,20,71,246,248,16,19,N\A
3,2007/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
3,2007/07/28,14993,65,128,16,14766,65,20,77,247,248,82,16,N\A
3,2007/08/05,15388,0,132,61,14758,0,17,49,246,248,250,191,N\A
3,2007/08/13,15617,65,134,81,14727,65,19,63,246,248,1,67,N\A
3,2007/08/21,15170,65,132,60,14771,0,18,57,246,248,154,27,N\A
3,2007/08/29,0,2,255,255,14667,65,24,115,247,248,0,1,N\A
3,2007/09/06,15158,65,130,41,14651,0,19,63,246,248,138,142,N\A
