1,38.4316,-120.966,8,5,628,188
2,38.4133,-120.9507,8,5,627,190

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
2,2002/11/01,14954,0,131,64,13907,0,19,56,246,248,27,59,N\A
2,2002/11/09,14669,65,125,11,14036,0,17,41,246,248,16,241,N\A
2,2002/11/17,14588,0,132,68,13897,0,19,60,246,248,15,174,N\A
2,2002/11/25,14605,0,130,53,13784,0,20,65,246,248,219,30,N\A
2,2002/12/03,14532,0,128,42,13868,0,18,52,247,248,50,179,N\A
2,2002/12/11,14330,65,129,41,13770,65,19,60,249,249,1,128,N\A
2,2002/12/19,14307,0,130,52,13711,0,19,57,246,248,24,24,N\A
2,2002/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2003/01/01,14383,0,129,48,13890,0,16,29,246,248,69,80,N\A
2,2003/01/09,14496,0,130,55,13888,0,19,58,246,248,192,192,N\A
2,2003/01/17,14387,65,132,76,13813,0,21,83,246,248,1,1,N\A
2,2003/01/25,14448,0,137,118,13991,0,20,64,247,248,20,56,N\A
2,2003/02/02,14554,0,131,61,13725,0,20,66,246,248,255,255,N\A
2,2003/02/10,14456,0,129,52,13726,0,12,5,247,248,65,5,N\A
2,2003/02/18,14628,0,133,79,13869,0,22,82,246,248,189,60,N\A
2,2003/02/26,14624,0,131,66,13770,0,17,45,247,248,218,245,N\A
2,2003/03/06,14803,0,129,50,13902,0,19,62,246,248,95,127,N\A
2,2003/03/14,14663,0,130,58,13824,0,17,39,246,248,250,180,N\A
2,2003/03/22,14825,0,132,76,14008,0,21,75,246,248,236,205,N\A
2,2003/03/30,14724,65,131,70,13967,0,18,55,246,248,83,65,N\A
2,2003/04/07,14728,0,130,55,14032,0,20,67,247,248,135,15,N\A
2,2003/04/15,14788,0,133,77,13927,0,18,51,246,248,24,49,N\A
2,2003/04/23,14946,0,131,60,13953,0,19,57,246,248,144,192,N\A
2,2003/05/01,0,2,255,255,13998,0,21,72,247,248,0,48,N\A
2,2003/05/09,14930,0,131,62,14055,0,20,68,246,248,255,238,N\A
2,2003/05/17,15324,0,129,45,14229,0,18,49,246,248,255,255,N\A
2,2003/05/25,15571,0,130,59,14338,0,21,77,246,248,254,222,N\A
2,2003/06/02,15587,0,129,45,14349,0,18,48,246,248,255,255,N\A
2,2003/06/10,15605,0,131,61,14273,0,19,64,246,248,255,250,N\A
2,2003/06/18,15685,0,130,55,14255,0,18,48,246,248,222,255,N\A
2,2003/06/26,16016,0,131,61,14415,0,20,66,246,248,255,255,N\A
2,2003/07/04,15974,0,129,45,14357,0,18,49,246,248,255,255,N\A
2,2003/07/12,16109,0,131,61,14524,0,19,62,246,248,255,127,N\A
2,2003/07/20,15978,0,131,63,14591,0,17,47,246,248,247,198,N\A
2,2003/07/28,15619,0,133,77,14527,0,18,50,246,248,194,195,N\A
2,2003/08/05,15846,0,131,67,14348,0,18,48,246,248,254,255,N\A
2,2003/08/13,15961,0,131,61,14360,0,20,65,246,248,255,255,N\A
2,2003/08/21,15948,0,130,57,14393,0,18,56,246,248,248,220,N\A
2,2003/08/29,15899,0,131,61,14456,0,20,67,246,248,255,251,N\A
2,2003/09/06,15782,0,129,50,14401,0,17,48,246,248,241,247,N\A
2,2003/09/14,15839,0,132,70,14394,0,20,66,246,248,253,255,N\A
2,2003/09/22,15618,0,129,45,14360,0,18,48,246,248,255,255,N\A
2,2003/09/30,15474,0,131,61,14246,0,20,65,246,248,255,255,N\A
2,2003/10/08,15390,0,129,45,14190,0,18,55,246,248,255,251,N\A
2,2003/10/16,15495,0,133,80,14247,0,20,66,246,248,183,255,N\A
2,2003/10/24,15358,0,129,49,14243,0,18,53,246,248,127,127,N\A
2,2003/11/01,14711,65,126,17,13747,0,21,79,246,248,64,43,N\A
2,2003/11/09,14637,0,129,46,13876,0,16,33,246,248,158,142,N\A
2,2003/11/17,14564,0,130,55,13745,0,17,43,246,248,126,114,N\A
2,2003/11/25,14437,0,127,28,13696,0,13,8,247,248,131,133,N\A
2,2003/12/03,14492,0,132,72,13779,0,25,109,246,248,49,32,N\A
2,2003/12/11,14407,65,129,43,13727,0,21,72,248,249,8,48,N\A
2,2003/12/19,14419,0,132,71,13744,65,22,93,246,248,132,128,N\A
2,2003/12/27,14230,0,124,7,13582,65,17,41,247,246,1,3,N\A
2,2004/01/01,14291,0,128,40,13615,0,18,49,247,248,24,12,N\A
2,2004/01/09,14553,0,133,87,0,2,255,255,246,248,4,0,N\A
2,2004/01/17,14433,0,127,28,13709,0,16,32,247,248,48,48,N\A
2,2004/01/25,14284,0,132,74,13688,0,17,34,246,248,65,66,N\A
2,2004/02/02,14474,0,130,54,13742,0,19,61,246,248,168,248,N\A
2,2004/02/10,14723,0,131,69,13781,0,19,58,247,248,23,15,N\A
2,2004/02/18,14520,65,134,89,13745,65,23,102,246,248,98,2,N\A
2,2004/02/26,14520,0,129,54,13809,0,18,53,247,248,166,236,N\A
2,2004/03/05,14971,0,130,56,14098,0,18,50,246,248,254,253,N\A
2,2004/03/13,15015,0,130,54,14138,0,19,58,246,248,255,255,N\A
2,2004/03/21,14988,0,131,65,14045,0,14,18,246,248,79,148,N\A
2,2004/03/29,14920,0,132,72,14015,0,18,54,247,248,252,187,N\A
2,2004/04/06,15142,0,129,51,14070,0,18,48,247,248,223,63,N\A
2,2004/04/14,14720,65,130,60,13817,65,23,100,246,248,136,5,N\A
2,2004/04/22,15546,0,130,52,14229,0,19,56,246,248,255,255,N\A
2,2004/04/30,15612,0,130,54,14209,0,19,58,246,248,255,255,N\A
2,2004/05/08,15500,0,132,68,14098,0,18,52,246,248,187,187,N\A
2,2004/05/16,15508,0,130,54,14106,0,17,43,246,248,255,123,N\A
2,2004/05/24,15662,0,131,61,14173,0,20,61,246,248,103,231,N\A
2,2004/06/01,15921,0,129,51,14285,0,19,58,246,248,103,255,N\A
2,2004/06/09,15897,0,130,58,14303,0,18,47,246,248,251,191,N\A
2,2004/06/17,15883,0,132,70,14267,0,18,50,246,248,255,127,N\A
2,2004/06/25,15960,0,130,59,14359,0,19,56,246,248,239,223,N\A
2,2004/07/03,15934,0,130,55,14346,0,19,58,246,248,255,255,N\A
2,2004/07/11,16060,0,130,52,14378,0,18,49,246,248,255,63,N\A
2,2004/07/19,16034,0,130,54,14447,0,19,58,246,248,255,255,N\A
2,2004/07/27,15915,0,130,52,14345,0,19,56,246,248,255,255,N\A
2,2004/08/04,16045,0,129,46,14463,0,18,53,246,248,127,251,N\A
2,2004/08/12,15940,0,130,57,14439,0,19,56,246,248,251,255,N\A
2,2004/08/20,15809,0,130,57,14374,0,23,88,246,248,243,179,N\A
2,2004/08/28,16017,0,128,42,14420,0,19,56,246,248,191,255,N\A
2,2004/09/05,16018,0,130,54,14546,0,18,50,246,248,255,127,N\A
2,2004/09/13,15762,0,128,42,14315,0,18,44,246,248,31,159,N\A
2,2004/09/21,15662,0,132,69,14279,0,18,50,246,248,255,127,N\A
2,2004/09/29,15481,0,128,42,14207,0,19,52,246,248,191,247,N\A
2,2004/10/07,15510,0,131,63,14205,0,19,58,246,248,127,255,N\A
2,2004/10/15,14997,65,132,68,14116,0,21,72,246,248,195,195,N\A
2,2004/10/23,14744,0,132,76,13964,0,20,65,246,248,212,244,N\A
2,2004/10/31,14737,0,130,56,13952,0,20,60,246,248,231,231,N\A
2,2004/11/08,14637,0,135,94,14147,65,18,48,246,248,48,64,N\A
2,2004/11/16,14475,65,129,46,13821,0,20,64,246,248,241,242,N\A
2,2004/11/24,14368,0,131,64,13702,0,20,73,246,248,241,245,N\A
2,2004/12/02,14404,0,130,57,13643,0,18,48,246,248,139,7,N\A
2,2004/12/10,14459,65,132,73,13826,0,22,85,246,248,171,196,N\A
2,2004/12/18,14314,0,132,72,13670,0,22,75,246,248,249,241,N\A
2,2004/12/26,14120,65,129,53,0,2,255,255,249,249,33,0,N\A
2,2005/01/01,14174,0,131,59,0,2,255,255,246,248,33,0,N\A
2,2005/01/09,14248,65,126,17,13787,0,18,50,246,248,8,26,N\A
2,2005/01/17,14370,65,134,97,0,2,255,255,246,248,8,0,N\A
2,2005/01/25,14439,65,126,24,13775,0,17,43,246,248,224,240,N\A
2,2005/02/02,14553,0,130,57,13895,0,17,39,246,248,31,5,N\A
2,2005/02/10,14593,0,136,112,13824,65,25,115,246,248,5,5,N\A
2,2005/02/18,14633,0,132,76,13959,65,19,67,247,249,32,98,N\A
2,2005/02/26,14629,0,129,53,13833,0,13,10,247,248,132,168,N\A
2,2005/03/06,14876,0,129,52,14169,0,19,63,246,248,127,111,N\A
2,2005/03/14,14823,0,133,75,13866,0,19,60,246,248,3,129,N\A
2,2005/03/22,14460,65,128,41,13856,0,18,48,246,248,76,28,N\A
2,2005/03/30,14635,0,132,69,14005,0,19,58,246,248,227,143,N\A
2,2005/04/07,14670,0,129,44,13883,0,23,93,246,248,253,232,N\A
2,2005/04/15,14828,0,131,61,13944,0,17,47,246,248,127,187,N\A
2,2005/04/23,14814,0,127,26,14024,0,14,17,246,248,196,68,N\A
2,2005/05/01,14847,0,133,80,14137,0,22,90,246,248,71,68,N\A
2,2005/05/09,14857,0,132,77,14083,0,21,82,247,249,46,46,N\A
2,2005/05/17,15248,0,127,35,14240,0,15,27,246,248,248,224,N\A
2,2005/05/25,15389,0,131,64,14287,0,18,50,246,248,247,247,N\A
2,2005/06/02,15351,0,131,61,14151,0,20,65,246,248,63,63,N\A
2,2005/06/10,15562,0,131,61,14283,0,21,75,246,248,63,47,N\A
2,2005/06/18,15499,0,128,45,14192,0,17,49,246,248,254,254,N\A
2,2005/06/26,15768,0,130,52,14372,0,19,57,246,248,255,255,N\A
2,2005/07/04,15750,0,130,54,14362,0,19,58,246,248,255,255,N\A
2,2005/07/12,16068,0,130,52,14642,0,19,57,246,248,255,255,N\A
2,2005/07/20,16003,0,130,57,14561,0,19,58,246,248,253,255,N\A
2,2005/07/28,15999,0,130,52,14472,0,18,50,246,248,255,247,N\A
2,2005/08/05,15947,0,130,54,14495,0,17,43,246,248,255,235,N\A
2,2005/08/13,15734,0,130,59,14322,0,18,54,246,248,250,243,N\A
2,2005/08/21,15887,0,130,54,14433,0,19,58,246,248,255,255,N\A
2,2005/08/29,15796,0,130,52,14347,0,19,57,246,248,255,255,N\A
2,2005/09/06,15424,0,130,54,14188,0,19,58,246,248,255,255,N\A
2,2005/09/14,15519,0,130,52,14208,0,19,57,246,248,255,255,N\A
2,2005/09/22,15382,0,128,38,14287,0,18,53,246,248,238,239,N\A
2,2005/09/30,15389,0,129,47,14205,0,19,60,246,248,249,251,N\A
2,2005/10/08,15319,0,131,61,14127,0,19,57,246,248,63,255,N\A
2,2005/10/16,15174,0,130,52,14136,0,17,39,246,248,255,245,N\A
2,2005/10/24,14934,0,129,46,13968,65,15,27,246,248,251,224,N\A
2,2005/11/01,14779,0,128,33,13941,0,16,31,246,248,149,17,N\A
2,2005/11/09,14930,0,130,61,14012,0,18,54,247,248,193,198,N\A
2,2005/11/17,14985,0,129,52,13964,0,19,56,247,248,127,255,N\A
2,2005/11/25,14400,0,129,53,0,2,255,255,247,248,132,0,N\A
2,2005/12/03,14483,0,129,49,13734,0,19,62,246,248,237,239,N\A
2,2005/12/11,14376,65,133,80,13678,0,22,85,246,248,13,29,N\A
2,2005/12/19,14534,0,131,64,13959,65,12,4,246,248,160,64,N\A
2,2005/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2006/01/01,14467,0,129,44,13873,65,20,66,246,248,232,149,N\A
2,2006/01/09,14350,0,127,32,13787,0,17,43,246,248,67,3,N\A
2,2006/01/17,14467,0,127,35,13734,0,21,80,246,248,236,220,N\A
2,2006/01/25,14167,65,139,127,13845,0,18,51,248,249,2,65,N\A
2,2006/02/02,14748,0,129,48,13943,0,18,54,246,248,234,200,N\A
2,2006/02/10,14707,0,130,59,13900,0,19,62,247,248,123,127,N\A
2,2006/02/18,14681,0,129,48,13748,0,19,58,246,248,252,124,N\A
2,2006/02/26,14575,0,134,86,13832,0,21,71,246,248,12,72,N\A
2,2006/03/06,14226,65,127,29,13722,65,18,58,247,248,38,20,N\A
2,2006/03/14,14642,0,133,86,13737,0,25,109,246,248,184,32,N\A
2,2006/03/22,14464,0,134,88,13912,0,19,57,246,248,18,178,N\A
2,2006/03/30,14748,65,132,70,0,2,255,255,246,248,132,0,N\A
2,2006/04/07,14845,0,130,56,14023,65,20,71,246,248,67,2,N\A
2,2006/04/15,14930,0,133,77,14004,0,23,89,247,249,60,184,N\A
2,2006/04/23,15091,0,130,57,14291,0,19,52,246,248,248,176,N\A
2,2006/05/01,15122,0,133,77,14162,0,20,65,246,248,255,255,N\A
2,2006/05/09,15304,0,128,37,14247,0,18,48,246,248,183,255,N\A
2,2006/05/17,15399,0,129,46,14312,65,24,96,246,248,195,143,N\A
2,2006/05/25,15377,0,129,49,14072,0,20,63,246,248,249,253,N\A
2,2006/06/02,15685,0,131,68,14245,0,21,73,246,248,191,252,N\A
2,2006/06/10,15726,0,128,41,14262,0,19,55,246,248,227,251,N\A
2,2006/06/18,16061,0,131,68,14483,0,20,65,246,248,191,255,N\A
2,2006/06/26,15962,0,129,51,14482,0,20,58,246,248,251,191,N\A
2,2006/07/04,15975,0,130,59,14439,0,20,66,246,248,254,255,N\A
2,2006/07/12,16039,0,131,60,14514,0,19,53,246,248,255,127,N\A
2,2006/07/20,16338,0,131,62,14762,0,21,67,246,248,245,245,N\A
2,2006/07/28,15933,0,130,59,14365,0,19,49,246,248,250,255,N\A
2,2006/08/05,15889,0,131,62,14438,0,22,74,246,248,255,252,N\A
2,2006/08/13,15807,0,129,45,14318,0,19,49,246,248,255,255,N\A
2,2006/08/21,15904,0,131,62,14355,0,21,67,246,248,255,251,N\A
2,2006/08/29,15850,0,129,45,14376,0,19,49,246,248,255,255,N\A
2,2006/09/06,15775,0,131,61,14412,0,21,66,246,248,255,255,N\A
2,2006/09/14,15544,0,130,55,14209,0,19,58,246,248,124,95,N\A
2,2006/09/22,15642,0,131,62,14272,0,21,66,246,248,255,255,N\A
2,2006/09/30,15068,0,130,55,14118,0,19,55,246,248,192,200,N\A
2,2006/10/08,15259,0,131,62,14129,0,21,66,246,248,255,255,N\A
2,2006/10/16,15229,0,130,50,14163,0,19,54,246,248,254,254,N\A
2,2006/10/24,15093,0,131,59,14004,0,21,66,246,248,254,255,N\A
2,2006/11/01,14918,65,132,72,14268,0,19,55,246,248,81,200,N\A
2,2006/11/09,14717,65,131,60,13893,0,20,57,246,248,193,75,N\A
2,2006/11/17,14575,0,129,45,13954,0,18,38,246,248,195,162,N\A
2,2006/11/25,14491,0,132,73,13685,0,21,67,246,248,249,251,N\A
2,2006/12/03,14676,0,129,45,13740,0,18,49,246,248,31,31,N\A
2,2006/12/11,14326,0,134,87,13655,0,24,101,246,248,128,160,N\A
2,2006/12/19,14292,0,124,7,13591,0,14,9,247,248,1,1,N\A
2,2006/12/27,14292,0,131,61,13669,0,20,62,247,248,10,10,N\A
2,2007/01/01,14349,0,131,61,13614,0,21,69,246,248,244,241,N\A
2,2007/01/09,14251,0,129,48,13522,0,20,62,247,248,125,219,N\A
2,2007/01/17,14474,0,131,61,13609,0,19,56,246,248,247,239,N\A
2,2007/01/25,14597,0,128,38,13770,0,17,29,246,248,55,181,N\A
2,2007/02/02,14616,0,132,70,13779,0,20,62,247,248,7,22,N\A
2,2007/02/10,14591,0,130,56,13920,0,19,54,246,248,254,208,N\A
2,2007/02/18,14492,0,133,81,13821,0,20,57,246,248,135,6,N\A
2,2007/02/26,14649,0,129,42,13740,0,21,67,247,248,184,120,N\A
2,2007/03/06,14943,0,131,65,13971,0,22,76,246,248,241,81,N\A
2,2007/03/14,15037,0,129,44,14130,0,18,46,246,248,158,31,N\A
2,2007/03/22,14918,0,132,65,13932,0,20,64,246,248,198,231,N\A
2,2007/03/30,15052,0,130,52,13998,0,17,37,246,248,154,23,N\A
2,2007/04/07,14879,0,127,34,13847,0,15,19,247,248,108,104,N\A
2,2007/04/15,14919,0,132,62,13904,0,20,64,246,248,43,94,N\A
2,2007/04/23,15078,0,130,51,14141,0,20,58,246,248,187,255,N\A
2,2007/05/01,15163,0,131,56,14136,0,18,44,246,248,248,245,N\A
2,2007/05/09,15381,0,130,54,14110,0,20,58,246,248,255,255,N\A
2,2007/05/17,15507,0,129,45,14102,0,20,56,246,248,253,255,N\A
2,2007/05/25,15650,0,129,42,14120,0,20,58,246,248,118,255,N\A
2,2007/06/02,15634,0,130,54,14122,0,21,62,246,248,243,225,N\A
2,2007/06/10,15921,0,129,47,14422,0,19,51,246,248,254,254,N\A
2,2007/06/18,15955,0,130,52,14294,0,20,56,246,248,255,255,N\A
2,2007/06/26,15992,0,131,61,14285,0,20,58,246,248,247,255,N\A
2,2007/07/04,16072,0,129,42,14535,0,20,58,246,248,191,95,N\A
2,2007/07/12,15878,0,130,56,14334,0,19,51,246,248,191,63,N\A
2,2007/07/20,15912,0,132,66,14368,0,20,63,246,248,247,239,N\A
2,2007/07/28,16102,0,130,54,14445,0,20,58,246,248,255,255,N\A
2,2007/08/05,15818,0,130,52,14292,0,19,50,246,248,255,253,N\A
2,2007/08/13,15910,0,130,54,14320,0,20,58,246,248,255,255,N\A
2,2007/08/21,15960,0,130,52,14511,0,20,56,246,248,255,255,N\A
2,2007/08/29,15964,0,130,55,14558,0,20,58,246,248,249,246,N\A
2,2007/09/06,15642,0,130,52,14366,0,20,56,246,248,255,255,N\A
2,2007/09/14,15517,0,130,54,14202,0,22,74,246,248,95,255,N\A
2,2007/09/22,15574,0,128,35,14215,0,18,38,246,248,188,189,N\A
2,2007/09/30,15351,0,131,62,14071,0,21,74,246,248,207,221,N\A
2,2007/10/08,15151,0,131,61,14148,0,22,79,246,248,233,107,N\A
2,2007/10/16,15038,0,128,40,14059,0,20,64,246,248,250,228,N\A
2,2007/10/24,15255,0,128,39,14237,0,19,48,246,248,147,167,N\A
2,2007/11/01,15174,0,131,63,14072,0,20,58,246,248,87,255,N\A
2,2007/11/09,14785,0,127,28,14066,0,20,66,246,248,177,120,N\A
2,2007/11/17,14712,0,128,39,13889,0,19,51,246,248,123,254,N\A
2,2007/11/25,14599,0,128,36,13671,0,26,108,246,248,60,90,N\A
2,2007/12/03,14509,0,133,86,13709,0,19,54,246,248,193,224,N\A
2,2007/12/11,14383,0,126,18,13662,0,20,57,246,248,5,47,N\A
2,2007/12/19,14274,0,130,54,13623,0,17,37,246,248,246,108,N\A
2,2007/12/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
2,2008/01/01,14171,0,127,30,13707,0,20,59,246,248,65,1,N\A
2,2008/01/09,14345,0,130,58,13680,0,18,43,246,248,208,192,N\A
2,2008/01/17,14487,0,132,67,13710,0,22,72,246,248,7,7,N\A
2,2008/01/25,14219,65,125,12,13778,0,23,78,248,249,32,136,N\A
2,2008/02/02,14424,0,129,45,13750,0,22,78,246,248,220,172,N\A
2,2008/02/10,14631,0,129,46,13772,0,18,49,246,248,255,253,N\A
2,2008/02/18,14697,0,129,43,13814,0,22,77,246,248,5,33,N\A
2,2008/02/26,14712,0,129,46,13881,0,17,32,246,248,253,173,N\A
2,2008/03/05,14812,0,132,65,13910,65,20,59,246,248,185,73,N\A
2,2008/03/13,14792,0,128,42,13854,0,18,46,246,248,248,248,N\A
2,2008/03/21,15076,0,133,79,13906,0,21,72,246,248,47,111,N\A
2,2008/03/29,14930,0,129,49,13810,0,18,44,246,248,230,164,N\A
2,2008/04/06,15314,0,131,64,13989,0,21,70,246,248,251,250,N\A
2,2008/04/14,15249,0,130,52,13911,0,18,44,246,248,254,191,N\A
2,2008/04/22,15595,0,131,61,14077,0,20,56,246,248,188,252,N\A
2,2008/04/30,15536,0,129,42,13997,0,19,49,246,248,250,255,N\A
2,2008/05/08,15732,0,132,68,14044,0,23,84,246,248,191,47,N\A
2,2008/05/16,15939,0,131,59,14347,0,19,55,246,248,95,127,N\A
2,2008/05/24,15647,0,129,44,14036,0,21,70,246,248,240,104,N\A
2,2008/06/01,15832,0,128,36,14160,0,20,61,246,248,251,246,N\A
2,2008/06/09,16117,0,132,60,14357,0,21,65,246,248,255,255,N\A
2,2008/06/17,16249,0,129,42,14431,0,19,49,246,248,123,255,N\A
2,2008/06/25,16003,0,131,52,14369,0,21,65,246,248,253,255,N\A
2,2008/07/03,16090,0,129,46,14564,0,17,49,246,248,255,255,N\A
2,2008/07/11,16005,0,131,54,14427,0,20,59,246,248,247,247,N\A
2,2008/07/19,16062,0,129,46,14412,0,17,40,246,248,253,251,N\A
2,2008/07/27,16134,0,131,57,14343,0,21,69,246,248,223,251,N\A
2,2008/08/04,16023,0,130,46,14394,0,17,38,246,248,255,249,N\A
2,2008/08/12,16214,0,133,69,14528,0,20,61,246,248,63,223,N\A
2,2008/08/20,16062,0,130,52,14461,0,19,49,246,248,254,255,N\A
2,2008/08/28,16085,0,132,60,14497,0,21,65,246,248,255,255,N\A
2,2008/09/05,15913,0,130,46,14412,0,19,49,246,248,255,255,N\A
2,2008/09/13,15686,0,133,71,14235,0,21,71,246,248,190,111,N\A
2,2008/09/21,15804,0,130,46,14360,0,19,49,246,248,255,255,N\A
2,2008/09/29,15592,0,133,74,14287,0,20,59,246,248,143,198,N\A
2,2008/10/07,15228,0,130,46,14044,0,19,49,246,248,255,255,N\A
2,2008/10/15,15382,0,132,64,14118,0,20,58,246,248,251,247,N\A
2,2008/10/23,15434,0,130,44,14162,0,19,55,247,248,111,127,N\A
2,2008/10/31,14859,0,129,36,13987,0,19,58,246,248,192,224,N\A
2,2008/11/08,14788,0,131,60,14082,0,18,50,246,248,244,197,N\A
2,2008/11/16,14899,0,132,65,14044,0,21,71,246,248,159,239,N\A
2,2008/11/24,14627,0,131,54,13902,0,16,25,246,248,225,225,N\A
2,2008/12/02,14502,0,131,48,13733,0,21,71,246,248,132,128,N\A
2,2008/12/10,14246,0,128,33,13681,0,19,54,246,248,155,151,N\A
2,2008/12/18,14251,0,132,65,13586,65,20,59,246,248,128,1,N\A
2,2008/12/26,14366,0,126,13,13648,0,20,58,249,249,9,53,N\A
2,2009/01/01,14197,65,138,118,13650,0,22,71,247,248,8,72,N\A
2,2009/01/09,14575,0,132,60,13781,0,19,54,246,248,255,254,N\A
2,2009/01/17,14738,0,132,63,13786,0,21,67,246,248,15,15,N\A
2,2009/01/25,14554,0,130,48,13760,0,19,51,246,248,252,252,N\A
2,2009/02/02,14600,0,131,61,13908,0,20,55,247,248,179,103,N\A
2,2009/02/10,14095,0,125,7,13665,0,14,9,246,248,1,1,N\A
2,2009/02/18,14512,0,130,46,13786,0,25,90,247,248,195,12,N\A
2,2009/02/26,14549,65,128,28,13943,0,20,50,246,248,131,34,N\A
2,2009/03/06,14699,0,131,59,13785,0,21,63,247,248,254,254,N\A
2,2009/03/14,14876,0,131,57,14060,0,21,58,246,248,106,192,N\A
2,2009/03/22,14866,0,130,50,13935,0,21,63,246,248,246,254,N\A
2,2009/03/30,14943,0,130,45,13909,0,20,55,246,248,255,251,N\A
2,2009/04/07,14822,65,131,51,14024,0,22,68,246,248,112,241,N\A
2,2009/04/15,15129,0,129,37,14140,0,19,48,246,248,191,255,N\A
2,2009/04/23,14999,0,132,65,13894,0,23,73,246,248,124,252,N\A
2,2009/05/01,15165,0,130,44,14159,0,17,21,246,248,224,160,N\A
2,2009/05/09,15361,0,134,77,14197,0,21,66,246,248,255,255,N\A
2,2009/05/17,15576,0,130,44,14217,0,21,64,246,248,255,255,N\A
2,2009/05/25,15683,0,130,50,14319,0,21,62,246,248,95,127,N\A
2,2009/06/02,15439,0,133,68,14182,0,18,42,246,248,120,193,N\A
2,2009/06/10,15624,65,131,59,14196,0,22,62,246,248,183,86,N\A
2,2009/06/18,15865,0,130,49,14352,0,19,48,246,248,249,255,N\A
2,2009/06/26,16151,0,132,65,14464,0,21,66,246,248,239,255,N\A
2,2009/07/04,15871,0,132,60,14264,0,19,53,246,248,255,127,N\A
2,2009/07/12,16224,0,132,61,14545,0,21,63,246,248,255,254,N\A
2,2009/07/20,16030,0,132,60,14399,0,19,48,246,248,255,255,N\A
2,2009/07/28,15873,0,132,61,14363,0,21,65,246,248,255,255,N\A
2,2009/08/05,15848,0,131,59,14421,0,18,45,246,248,253,253,N\A
2,2009/08/13,15974,0,132,61,14440,0,21,66,246,248,255,255,N\A
2,2009/08/21,15902,0,132,60,14397,0,20,55,246,248,255,251,N\A
2,2009/08/29,15954,0,132,65,14462,0,21,66,246,248,239,255,N\A
2,2009/09/06,15722,0,129,37,14392,0,18,41,246,248,191,191,N\A
2,2009/09/14,15733,0,132,61,14429,0,20,64,246,248,255,254,N\A
2,2009/09/22,15927,0,129,42,14480,0,19,54,246,248,63,127,N\A
2,2009/09/30,15406,0,132,68,14056,0,21,67,246,248,229,245,N\A
2,2009/10/08,15212,0,127,25,14123,0,18,46,246,248,143,79,N\A
2,2009/10/16,15044,0,130,47,14183,0,20,64,246,248,115,254,N\A
2,2009/10/24,14929,0,130,51,13977,0,18,45,246,248,251,245,N\A
2,2009/11/01,15013,0,132,61,14072,0,21,72,246,248,255,191,N\A
2,2009/11/09,14680,0,130,43,13765,0,20,60,246,248,232,209,N\A
2,2009/11/17,14567,0,130,45,13845,0,20,64,246,248,215,197,N\A
2,2009/11/25,14587,0,129,39,13803,0,20,56,246,248,185,243,N\A
2,2009/12/03,14318,0,132,66,13512,0,20,57,246,248,97,75,N\A
2,2009/12/11,0,2,255,255,13678,65,24,102,251,249,0,64,N\A
2,2009/12/19,14304,0,133,68,13746,0,23,79,246,248,120,24,N\A
2,2009/12/27,14315,65,125,7,13798,65,28,125,247,248,1,4,N\A
2,2010/01/01,14414,0,130,44,13767,0,27,115,248,249,12,18,N\A
2,2010/01/09,14389,65,132,64,13867,0,12,0,247,248,16,32,N\A
2,2010/01/17,0,2,255,255,13792,65,18,38,246,248,0,128,N\A
2,2010/01/25,14419,65,128,35,13786,0,14,9,246,248,112,8,N\A
2,2010/02/02,14433,0,135,97,13792,65,17,29,246,248,2,1,N\A
2,2010/02/10,14536,0,133,76,13954,0,21,72,246,248,165,156,N\A
2,2010/02/18,14503,0,127,18,13908,0,15,17,247,248,144,17,N\A
2,2010/02/26,14468,0,132,65,13793,0,22,76,246,248,68,134,N\A
2,2010/03/06,14538,65,134,77,13804,0,22,80,246,248,186,234,N\A
2,2010/03/14,14767,0,131,56,13866,0,21,74,247,248,182,177,N\A
2,2010/03/22,14731,0,130,44,13897,0,20,58,246,248,63,127,N\A
2,2010/03/30,14368,0,134,77,13819,0,21,72,246,248,192,140,N\A
2,2010/04/07,14823,0,131,56,13965,0,19,45,246,248,199,135,N\A
2,2010/04/15,14624,65,132,66,13978,0,19,48,246,248,143,30,N\A
2,2010/04/23,14882,0,132,60,14024,0,21,64,246,248,207,207,N\A
2,2010/05/01,14988,0,131,54,14028,0,18,58,246,248,255,255,N\A
2,2010/05/09,14924,0,130,52,14044,0,19,52,246,248,124,125,N\A
2,2010/05/17,14851,0,126,16,13808,0,16,24,246,248,104,96,N\A
2,2010/05/25,15114,0,129,41,14069,0,18,49,246,248,184,56,N\A
2,2010/06/02,15459,0,128,28,14361,65,17,40,246,248,120,112,N\A
2,2010/06/10,15620,0,131,52,14290,0,20,60,246,248,255,254,N\A
2,2010/06/18,15605,0,131,56,14227,0,21,71,246,248,191,63,N\A
