1,No Data
2,No Data
3,No Data
4,No Data
5,No Data
6,No Data
7,No Data
8,No Data
9,No Data
10,No Data
id,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
1,2001/09/22,15358,65,108,53,14673,0,224,77,247,249,191,247,N\A
1,2001/09/30,15181,0,106,31,14766,65,222,49,247,248,64,128,N\A
1,2001/10/08,15244,65,109,64,14654,0,226,93,247,249,203,208,N\A
1,2001/10/16,15344,0,110,74,14557,0,222,57,247,249,247,191,N\A
1,2001/10/24,15370,0,108,61,14566,0,224,68,247,248,255,255,N\A
1,2001/11/01,15351,0,108,65,14581,0,222,57,247,249,215,191,N\A
1,2001/11/09,15243,0,108,61,14372,0,224,68,247,249,255,255,N\A
1,2001/11/17,15222,0,109,74,14378,0,222,57,247,248,247,191,N\A
1,2001/11/25,15125,0,108,61,14237,0,224,69,247,248,255,255,N\A
1,2001/12/03,15185,0,109,74,14338,0,222,57,247,248,247,191,N\A
1,2001/12/11,15139,0,108,69,14318,0,224,68,247,248,251,255,N\A
1,2001/12/19,15017,0,109,73,14201,0,222,57,247,249,247,191,N\A
1,2001/12/27,15006,0,109,76,14185,0,224,71,247,248,27,31,N\A
1,2002/01/01,14907,0,108,65,14051,0,223,58,247,248,155,159,N\A
1,2002/01/09,15073,0,108,63,14304,0,223,65,247,249,127,125,N\A
1,2002/01/17,14949,0,107,59,14190,0,221,49,247,249,161,251,N\A
1,2002/01/25,14981,0,110,82,14096,0,223,66,247,249,223,125,N\A
1,2002/02/02,15092,0,108,64,14270,0,222,58,247,248,190,255,N\A
1,2002/02/10,15011,0,107,57,14233,0,223,63,247,248,124,124,N\A
1,2002/02/18,15329,0,107,61,14483,0,222,58,247,249,191,255,N\A
1,2002/02/26,15474,0,109,72,14449,0,223,69,247,249,255,253,N\A
1,2002/03/06,15387,0,106,51,14466,0,224,81,247,248,25,21,N\A
1,2002/03/14,15806,0,108,73,14582,0,223,66,247,249,28,28,N\A
1,2002/03/22,16088,0,107,54,14551,0,216,6,247,249,1,1,N\A
1,2002/03/30,15960,0,108,72,14700,0,224,72,247,249,119,157,N\A
1,2002/04/07,16028,0,108,64,14734,0,224,76,247,249,190,126,N\A
1,2002/04/15,16179,0,109,74,14845,0,223,68,247,248,111,102,N\A
1,2002/04/23,16122,0,107,52,14804,0,222,58,247,249,189,255,N\A
1,2002/05/01,16089,0,110,81,15031,0,223,69,246,249,223,253,N\A
1,2002/05/09,16086,0,108,68,15110,0,223,66,247,248,143,127,N\A
1,2002/05/17,15918,0,108,64,15094,0,223,69,247,249,94,253,N\A
1,2002/05/25,16066,0,105,32,15049,0,221,47,247,249,5,143,N\A
1,2002/06/02,0,2,255,255,15041,0,224,73,247,249,0,249,N\A
1,2002/06/10,16139,65,108,60,14864,65,219,32,247,248,7,3,N\A
1,2002/06/18,0,2,255,255,14854,65,220,42,246,248,0,208,N\A
1,2002/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/07/04,0,2,255,255,14868,0,224,74,247,249,0,109,N\A
1,2002/07/12,0,2,255,255,15064,0,221,37,247,248,0,8,N\A
1,2002/07/20,0,2,255,255,14759,0,222,57,247,249,0,244,N\A
1,2002/07/28,0,2,255,255,14899,0,223,63,246,248,0,2,N\A
1,2002/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/08/13,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2002/08/21,0,2,255,255,14724,0,222,61,247,249,0,96,N\A
1,2002/08/29,14822,65,112,111,0,2,255,255,247,249,10,0,N\A
1,2002/09/06,14922,0,109,75,14721,0,225,91,247,249,31,161,N\A
1,2002/09/14,15183,0,107,58,14695,0,223,64,247,248,159,223,N\A
1,2002/09/22,15287,0,109,72,14737,0,222,60,247,249,255,245,N\A
1,2002/09/30,15506,0,107,61,14698,0,222,58,247,249,191,255,N\A
1,2002/10/08,15421,0,109,71,14794,0,223,68,247,249,255,253,N\A
1,2002/10/16,15457,0,107,51,14617,0,223,66,247,248,189,206,N\A
1,2002/10/24,15393,0,109,72,14520,0,223,66,247,248,255,125,N\A
1,2002/11/01,15358,0,107,61,14565,0,225,88,247,249,191,94,N\A
1,2002/11/09,15271,0,109,71,14504,0,223,72,247,248,255,249,N\A
1,2002/11/17,15343,0,107,61,14394,0,223,66,247,248,191,127,N\A
1,2002/11/25,15268,0,110,82,14400,0,223,69,247,249,223,253,N\A
1,2002/12/03,15152,0,108,71,14428,0,221,50,247,248,175,239,N\A
1,2002/12/11,15242,0,109,72,14406,0,223,69,247,248,255,253,N\A
1,2002/12/19,15193,0,107,62,14372,0,222,59,247,249,191,255,N\A
1,2002/12/27,15008,0,110,89,14219,0,221,50,247,249,7,21,N\A
1,2003/01/01,14988,0,107,60,14172,0,223,69,247,248,250,255,N\A
1,2003/01/09,15035,0,108,64,14192,0,222,56,247,248,245,239,N\A
1,2003/01/17,15181,0,108,61,14235,0,223,69,247,248,255,255,N\A
1,2003/01/25,15272,0,109,82,14442,0,224,75,246,248,37,42,N\A
1,2003/02/02,15202,0,107,58,14343,0,224,77,247,249,248,253,N\A
1,2003/02/10,15277,0,108,69,14338,0,222,62,247,248,125,111,N\A
1,2003/02/18,15283,0,108,69,14366,0,222,63,247,248,254,254,N\A
1,2003/02/26,15579,0,110,82,14485,0,220,45,247,249,189,175,N\A
1,2003/03/06,15647,0,107,53,14412,0,222,60,247,248,239,223,N\A
1,2003/03/14,15750,0,109,71,14634,0,222,63,247,249,252,238,N\A
1,2003/03/22,15811,0,108,61,14734,0,223,69,247,248,255,255,N\A
1,2003/03/30,15788,0,108,68,14748,0,220,46,247,248,217,175,N\A
1,2003/04/07,16061,0,108,61,14805,0,222,63,247,248,255,254,N\A
1,2003/04/15,16086,0,109,80,14902,0,221,56,247,248,237,239,N\A
1,2003/04/23,16189,0,107,53,14832,0,224,78,247,248,239,247,N\A
1,2003/05/01,15984,0,108,64,14782,0,222,58,247,248,245,207,N\A
1,2003/05/09,16027,0,108,67,14854,0,223,69,247,248,223,255,N\A
1,2003/05/17,16031,0,108,70,15052,0,221,58,246,249,53,46,N\A
1,2003/05/25,16069,0,105,35,14890,0,223,69,247,248,170,255,N\A
1,2003/06/02,16121,0,108,70,15149,0,221,50,247,249,53,237,N\A
1,2003/06/10,16149,65,107,56,15174,0,222,70,247,248,10,7,N\A
1,2003/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/08/05,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/08/13,0,2,255,255,14704,0,227,116,247,248,0,128,N\A
1,2003/08/21,15034,65,109,81,0,2,255,255,247,249,1,0,N\A
1,2003/08/29,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/09/06,14863,65,107,53,14576,65,228,122,247,248,192,64,N\A
1,2003/09/14,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2003/09/22,14949,65,108,65,0,2,255,255,247,249,52,0,N\A
1,2003/09/30,15090,0,108,69,14640,0,223,73,247,249,254,191,N\A
1,2003/10/08,15181,0,109,72,14570,0,220,46,247,249,253,175,N\A
1,2003/10/16,15205,0,108,61,14509,0,223,69,247,248,255,255,N\A
1,2003/10/24,15166,0,110,82,14557,0,220,46,247,248,189,175,N\A
1,2003/11/01,15223,0,108,61,14533,0,223,77,247,249,255,253,N\A
1,2003/11/09,15214,0,109,73,14448,0,221,57,247,249,253,239,N\A
1,2003/11/17,15100,0,106,52,14502,0,222,67,247,249,251,63,N\A
1,2003/11/25,15065,0,109,74,14373,0,222,58,247,248,253,239,N\A
1,2003/12/03,15133,0,108,62,14323,0,223,70,247,249,255,255,N\A
1,2003/12/11,15153,0,109,81,14482,0,221,51,247,249,61,15,N\A
1,2003/12/19,14835,0,111,104,14240,65,220,38,247,248,1,1,N\A
1,2003/12/27,14755,0,109,74,14059,0,222,62,247,248,29,14,N\A
1,2004/01/01,14894,0,109,77,14138,0,222,60,247,249,199,255,N\A
1,2004/01/09,15093,0,107,61,14260,0,223,69,247,249,239,127,N\A
1,2004/01/17,15078,0,108,66,14231,0,222,59,247,249,71,231,N\A
1,2004/01/25,14971,0,108,62,14200,0,224,79,247,249,207,95,N\A
1,2004/02/02,15169,0,109,73,14162,0,222,59,247,248,255,255,N\A
1,2004/02/10,15302,0,107,61,14363,0,223,69,247,248,239,127,N\A
1,2004/02/18,15479,0,109,81,14427,0,222,60,247,249,253,254,N\A
1,2004/02/26,15634,0,107,61,14476,0,223,69,247,248,239,127,N\A
1,2004/03/05,15714,0,109,81,14549,0,222,60,247,248,253,254,N\A
1,2004/03/13,15940,0,107,60,14695,0,223,68,247,249,239,127,N\A
1,2004/03/21,15917,0,109,72,14766,0,221,54,247,249,255,223,N\A
1,2004/03/29,15989,0,107,60,14697,0,223,76,247,248,239,119,N\A
1,2004/04/06,16017,0,110,81,14949,0,223,73,247,249,247,187,N\A
1,2004/04/14,16077,0,107,60,14975,0,223,68,247,249,239,127,N\A
1,2004/04/22,15969,0,109,80,14934,0,222,58,247,249,253,255,N\A
1,2004/04/30,15879,0,109,74,14751,0,223,68,247,248,110,127,N\A
1,2004/05/08,16005,65,110,93,14983,0,222,68,247,248,4,184,N\A
1,2004/05/16,15928,0,107,59,15102,0,223,69,247,249,236,127,N\A
1,2004/05/24,16212,0,111,96,14962,0,222,59,247,248,224,255,N\A
1,2004/06/01,16197,0,108,68,15025,0,223,67,247,249,11,45,N\A
1,2004/06/09,0,2,255,255,14883,0,226,109,247,248,0,8,N\A
1,2004/06/17,0,2,255,255,14979,0,223,76,247,249,0,64,N\A
1,2004/06/25,15670,65,108,68,14898,0,221,48,247,248,16,29,N\A
1,2004/07/03,0,2,255,255,14768,0,223,76,246,249,0,64,N\A
1,2004/07/11,0,2,255,255,14870,0,219,26,246,248,0,4,N\A
1,2004/07/19,15374,65,109,82,14734,0,219,28,247,248,8,10,N\A
1,2004/07/27,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/08/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/08/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2004/08/20,0,2,255,255,14681,0,220,41,247,249,0,96,N\A
1,2004/08/28,15078,65,109,80,14708,0,222,65,247,249,212,239,N\A
1,2004/09/05,15204,65,107,54,14761,0,223,72,247,249,47,103,N\A
1,2004/09/13,15165,0,108,68,14767,0,219,34,247,248,84,112,N\A
1,2004/09/21,15234,65,109,79,14589,65,224,80,246,248,234,67,N\A
1,2004/09/29,15177,65,107,64,14746,65,221,55,247,249,93,176,N\A
1,2004/10/07,15122,0,108,70,14664,0,223,77,247,249,235,119,N\A
1,2004/10/15,15150,0,108,73,14558,0,222,59,247,248,255,255,N\A
1,2004/10/23,15190,0,107,61,14489,0,224,79,247,249,239,95,N\A
1,2004/10/31,15165,0,108,72,14365,0,222,64,247,248,255,185,N\A
1,2004/11/08,15232,0,107,60,14432,0,223,69,247,248,239,127,N\A
1,2004/11/16,15237,0,108,69,14434,0,222,58,247,249,251,255,N\A
1,2004/11/24,15190,0,107,60,14385,0,223,68,247,248,239,127,N\A
1,2004/12/02,15101,0,108,69,14331,0,222,66,247,248,63,191,N\A
1,2004/12/10,15085,0,107,60,14262,0,223,68,247,248,239,127,N\A
1,2004/12/18,15001,0,109,74,14291,0,222,67,247,248,215,191,N\A
1,2004/12/26,14959,0,106,53,14152,0,225,93,247,248,47,7,N\A
1,2005/01/01,14918,0,110,83,14228,0,223,69,247,249,220,253,N\A
1,2005/01/09,14981,0,107,61,14155,0,221,52,247,248,191,191,N\A
1,2005/01/17,14903,0,110,86,14144,0,223,78,247,249,29,37,N\A
1,2005/01/25,14993,0,110,89,14202,0,222,64,247,248,170,218,N\A
1,2005/02/02,15126,0,108,72,14353,0,223,72,247,248,191,157,N\A
1,2005/02/10,15354,0,107,61,14463,0,222,58,247,249,191,255,N\A
1,2005/02/18,15236,0,109,79,14246,0,223,68,247,248,247,253,N\A
1,2005/02/26,15443,0,108,67,14553,65,222,63,246,249,187,7,N\A
1,2005/03/06,15319,0,108,71,14486,0,223,72,247,248,249,249,N\A
1,2005/03/14,15835,0,107,61,14647,0,222,58,247,248,191,255,N\A
1,2005/03/22,15748,0,107,63,14645,0,223,69,247,249,127,253,N\A
1,2005/03/30,16042,0,107,61,14664,0,222,58,247,248,191,255,N\A
1,2005/04/07,15903,0,109,80,14628,0,222,66,247,249,247,125,N\A
1,2005/04/15,16070,0,107,54,14749,0,220,47,247,248,55,59,N\A
1,2005/04/23,16146,0,108,62,14767,0,226,106,247,249,18,136,N\A
1,2005/05/01,16126,0,107,51,14708,0,222,62,247,249,36,101,N\A
1,2005/05/09,16041,0,108,72,14900,0,223,69,247,248,255,253,N\A
1,2005/05/17,16206,0,107,61,15023,0,222,58,247,248,191,255,N\A
1,2005/05/25,16152,0,110,79,15017,0,222,66,247,248,207,229,N\A
1,2005/06/02,16223,0,109,73,15022,0,224,76,247,248,163,126,N\A
1,2005/06/10,16113,65,108,69,15035,0,223,69,246,248,70,181,N\A
1,2005/06/18,0,2,255,255,14800,65,225,99,246,249,0,64,N\A
1,2005/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2005/07/12,0,2,255,255,14827,0,224,88,247,249,0,128,N\A
1,2005/07/20,0,2,255,255,14482,129,229,127,247,249,0,4,N\A
1,2005/07/28,0,2,255,255,14861,0,221,49,246,248,0,4,N\A
1,2005/08/05,0,2,255,255,14586,0,225,82,247,249,0,12,N\A
1,2005/08/13,0,2,255,255,14827,65,223,76,247,249,0,1,N\A
1,2005/08/21,15034,0,107,61,14735,0,220,40,247,249,184,232,N\A
1,2005/08/29,15184,65,109,74,14837,0,223,68,246,248,31,29,N\A
1,2005/09/06,15083,65,109,75,14802,0,223,68,246,248,41,72,N\A
1,2005/09/14,0,2,255,255,14831,0,224,88,246,249,0,128,N\A
1,2005/09/22,15061,0,108,68,14687,0,221,55,247,248,160,248,N\A
1,2005/09/30,15183,0,108,71,14644,0,223,69,247,248,255,253,N\A
1,2005/10/08,15271,0,107,61,14630,0,222,58,247,248,191,255,N\A
1,2005/10/16,15160,0,108,72,14578,0,223,69,247,248,255,253,N\A
1,2005/10/24,15261,0,107,61,14456,0,222,62,247,249,191,247,N\A
1,2005/11/01,15160,0,108,72,14405,0,223,69,247,248,255,253,N\A
1,2005/11/09,15206,0,107,62,14379,0,222,59,247,248,191,255,N\A
1,2005/11/17,15227,0,108,72,14384,0,223,73,247,249,255,249,N\A
1,2005/11/25,15029,0,107,62,14367,0,222,59,247,249,191,255,N\A
1,2005/12/03,15049,0,107,65,14205,0,223,70,247,249,254,253,N\A
1,2005/12/11,14927,0,107,62,14102,0,222,59,247,248,191,255,N\A
1,2005/12/19,14885,0,110,89,14209,0,223,69,247,249,211,253,N\A
1,2005/12/27,14977,0,107,58,14276,0,223,69,247,248,31,31,N\A
1,2006/01/01,14921,0,109,76,14204,0,222,58,247,249,157,207,N\A
1,2006/01/09,15119,0,108,69,14251,0,223,68,247,248,254,255,N\A
1,2006/01/17,15064,0,109,81,14263,0,221,56,247,249,189,239,N\A
1,2006/01/25,15150,0,108,69,14252,0,223,69,247,248,254,255,N\A
1,2006/02/02,15291,0,108,72,14346,0,221,56,247,248,253,239,N\A
1,2006/02/10,15372,0,107,61,14474,0,223,70,247,248,255,239,N\A
1,2006/02/18,15616,0,108,72,14603,0,223,72,247,248,253,107,N\A
1,2006/02/26,15480,0,107,61,14533,0,223,71,247,248,255,187,N\A
1,2006/03/06,15497,0,106,49,14492,0,223,70,247,248,69,65,N\A
1,2006/03/14,15408,0,107,61,14496,0,222,66,247,249,255,251,N\A
1,2006/03/22,15633,0,109,72,14600,0,221,57,247,248,253,239,N\A
1,2006/03/30,15886,0,107,61,14640,0,223,69,247,248,255,255,N\A
1,2006/04/07,15874,0,108,66,14757,0,222,61,247,248,221,43,N\A
1,2006/04/15,15803,0,107,57,14610,0,222,63,247,249,219,254,N\A
1,2006/04/23,16002,0,109,72,14895,0,221,53,247,248,253,231,N\A
1,2006/05/01,16124,0,108,69,14945,0,223,69,247,249,254,255,N\A
1,2006/05/09,16316,0,109,81,14929,0,221,56,247,249,1,239,N\A
1,2006/05/17,0,2,255,255,14733,0,222,62,247,249,0,43,N\A
1,2006/05/25,0,2,255,255,14986,0,222,62,247,249,0,40,N\A
1,2006/06/02,0,2,255,255,14845,0,225,92,247,249,0,52,N\A
1,2006/06/10,15995,0,109,74,15012,0,221,57,247,249,132,239,N\A
1,2006/06/18,0,2,255,255,15020,0,224,86,246,248,0,21,N\A
1,2006/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/07/12,0,2,255,255,14692,65,225,100,246,248,0,2,N\A
1,2006/07/20,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/07/28,14898,65,110,93,0,2,255,255,247,249,128,0,N\A
1,2006/08/05,0,2,255,255,14675,65,217,11,247,249,0,2,N\A
1,2006/08/13,15010,65,108,62,14734,65,219,26,247,249,144,128,N\A
1,2006/08/21,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/08/29,0,2,255,255,14847,0,221,49,246,249,0,32,N\A
1,2006/09/06,14994,65,108,67,14747,0,220,45,247,248,218,70,N\A
1,2006/09/14,15051,0,108,66,14761,0,219,31,247,248,241,161,N\A
1,2006/09/22,15095,0,107,61,14691,0,220,39,247,249,255,94,N\A
1,2006/09/30,15326,0,108,66,14724,0,222,63,247,249,241,238,N\A
1,2006/10/08,15326,0,107,61,14673,0,222,60,247,249,255,223,N\A
1,2006/10/16,15234,0,108,72,14606,0,221,53,247,249,253,231,N\A
1,2006/10/24,15211,0,107,61,14515,0,223,69,247,249,255,255,N\A
1,2006/11/01,15283,0,109,72,14550,0,221,53,247,248,253,171,N\A
1,2006/11/09,15190,0,107,61,14462,0,223,69,247,249,255,255,N\A
1,2006/11/17,15187,0,109,72,14450,0,221,57,247,249,253,239,N\A
1,2006/11/25,15043,0,107,61,14324,0,224,78,247,248,255,247,N\A
1,2006/12/03,15114,0,110,82,14485,0,221,56,247,248,188,239,N\A
1,2006/12/11,15022,0,108,69,14129,0,223,69,247,249,254,255,N\A
1,2006/12/19,15006,0,109,72,14271,0,221,57,247,249,253,239,N\A
1,2006/12/27,15045,0,111,89,14235,0,221,54,247,248,30,31,N\A
1,2007/01/01,14935,0,107,58,14235,0,223,69,247,248,171,127,N\A
1,2007/01/09,14931,0,110,82,14162,0,221,56,247,248,247,237,N\A
1,2007/01/17,15016,0,107,60,14092,0,223,72,247,248,239,103,N\A
1,2007/01/25,15241,0,109,73,14365,0,222,62,247,248,239,207,N\A
1,2007/02/02,15230,0,107,60,14430,0,223,69,247,249,239,127,N\A
1,2007/02/10,15154,0,110,83,14319,0,221,55,247,248,116,223,N\A
1,2007/02/18,15289,0,107,61,14402,0,224,75,247,249,239,15,N\A
1,2007/02/26,15372,0,110,82,14403,0,222,59,247,248,247,255,N\A
1,2007/03/06,15531,0,107,61,14410,0,223,69,247,248,239,127,N\A
1,2007/03/14,15623,0,109,77,14587,0,221,55,247,249,191,223,N\A
1,2007/03/22,15901,0,107,60,14587,0,223,69,247,249,239,127,N\A
1,2007/03/30,15995,0,109,72,14771,0,221,50,247,249,255,253,N\A
1,2007/04/07,16085,0,107,60,14791,0,222,63,247,249,239,124,N\A
1,2007/04/15,16005,0,108,72,14758,0,222,69,247,248,23,203,N\A
1,2007/04/23,16166,0,107,60,14922,0,223,68,247,248,239,127,N\A
1,2007/05/01,16136,0,108,72,14952,0,222,58,247,248,23,255,N\A
1,2007/05/09,16178,0,108,67,15016,0,222,58,247,249,170,126,N\A
1,2007/05/17,16023,0,112,106,14966,0,222,62,247,248,132,182,N\A
1,2007/05/25,16128,0,108,57,14922,0,222,61,247,248,225,99,N\A
1,2007/06/02,16230,0,112,111,15094,0,222,57,247,248,1,153,N\A
1,2007/06/10,0,2,255,255,14978,129,229,127,247,249,0,1,N\A
1,2007/06/18,0,2,255,255,14927,65,224,88,246,248,0,32,N\A
1,2007/06/26,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/07/04,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/07/12,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/07/20,14958,65,111,103,14865,0,221,49,246,248,5,1,N\A
1,2007/07/28,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2007/08/05,14981,65,108,69,14780,65,223,69,247,248,16,33,N\A
1,2007/08/13,0,2,255,255,14650,65,227,116,247,248,0,4,N\A
1,2007/08/21,0,2,255,255,14657,65,228,122,247,248,0,2,N\A
1,2007/08/29,14946,65,109,80,0,2,255,255,247,248,34,0,N\A
1,2007/09/06,14907,65,107,58,14705,0,220,41,247,249,216,240,N\A
1,2007/09/14,15018,0,106,41,14686,0,225,93,247,248,135,7,N\A
1,2007/09/22,15083,0,110,85,14686,0,222,69,247,248,135,203,N\A
