id,,red,nir1,blue,green,nir2,swir1,swir2,NDVI,EVI,LSWI,LSWI2105,NDSI,NDWI1200,sur_refl_state_500m,MOD35 cloud,cloud shadow,land/water flag,aerosol quantity,cirrus detected,internal cloud algorithm flag,internal fire algorithm flag,MOD35 snow/ice flag,Pixel is adjacent to cloud,BRDF correction performed,internal snow algorithm flag,Bad observation,Gap_fill_applied,GF_NDVI,GF_EVI,GF_LSWI,GF_LSWI2105 ,GF_NDSI,GF_NDWI1200
2,2004/04/06,24,-1,244,109,-28672,15,-28672,2016936771,3459,1433,-4511,112,98,2004/04/07,0.0024,-0.0001,0.0244,0.0109,-2.8672,0.0015,-2.8672,-1.08695652174,-0.00751834476122,-1.14285714286,-0.999930247968,0.758064516129,-0.999930247968,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.08695652174,-0.00751834476122,-1.14285714286,-0.999930247968,0.758064516129,-0.999930247968
2,2004/04/14,6,-1,234,93,-22,159,132,1077150529,3141,234,-3604,176,105,2004/04/14,0.0006,-0.0001,0.0234,0.0093,-0.0022,0.0159,0.0132,-1.4,-0.00211352657005,-1.01265822785,-1.01526717557,-0.261904761905,-0.913043478261,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-1.4,-0.00211352657005,-1.01265822785,-1.01526717557,-0.261904761905,-0.913043478261
2,2004/04/22,132,106,415,230,136,220,173,1073741824,3128,4915,-3568,176,118,2004/04/27,0.0132,0.0106,0.0415,0.023,0.0136,0.022,0.0173,-0.109243697479,-0.00834885363817,-0.349693251534,-0.240143369176,0.0222222222222,-0.123966942149,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-0.109243697479,-0.00834885363817,-0.349693251534,-0.240143369176,0.0222222222222,-0.123966942149
2,2004/04/30,10,1,273,104,-56,90,48,1077149697,2858,4233,-3461,112,125,2004/05/04,0.001,0.0001,0.0273,0.0104,-0.0056,0.009,0.0048,-0.818181818182,-0.00280776190179,-0.978021978022,-0.959183673469,0.0721649484536,-1.03636363636,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-0.818181818182,-0.00280776190179,-0.978021978022,-0.959183673469,0.0721649484536,-1.03636363636
2,2004/05/08,19,-1,277,104,21,69,26,1073742657,2610,3403,-3476,112,132,2004/05/11,0.0019,-0.0001,0.0277,0.0104,0.0021,0.0069,0.0026,-1.11111111111,-0.00622238815257,-1.02941176471,-1.08,0.202312138728,-1.1,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.11111111111,-0.00622238815257,-1.02941176471,-1.08,0.202312138728,-1.1
2,2004/05/16,21,0,292,98,-9,13,7,1077150529,2392,2436,-3349,112,139,2004/05/18,0.0021,0.0,0.0292,0.0098,-0.0009,0.0013,0.0007,-1.0,-0.0066154233871,-1.0,-1.0,0.765765765766,-1.0,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.0,-0.0066154233871,-1.0,-1.0,0.765765765766,-1.0
2,2004/05/24,25,-2,293,114,-55,129,71,1077150529,2371,3403,-2831,176,148,2004/05/27,0.0025,-0.0002,0.0293,0.0114,-0.0055,0.0129,0.0071,-1.17391304348,-0.00849003207345,-1.03149606299,-1.05797101449,-0.0617283950617,-0.929824561404,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-1.17391304348,-0.00849003207345,-1.03149606299,-1.05797101449,-0.0617283950617,-0.929824561404
2,2004/06/01,16,-2,298,95,70,149,106,1073742657,2217,2437,-2696,176,155,2004/06/03,0.0016,-0.0002,0.0298,0.0095,0.007,0.0149,0.0106,-1.28571428571,-0.00572591932816,-1.02721088435,-1.03846153846,-0.22131147541,-1.05882352941,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-1.28571428571,-0.00572591932816,-1.02721088435,-1.03846153846,-0.22131147541,-1.05882352941
2,2004/06/09,36,4,301,123,22,124,96,1073741824,2093,1350,-2786,176,162,2004/06/10,0.0036,0.0004,0.0301,0.0123,0.0022,0.0124,0.0096,-0.8,-0.0100470957614,-0.9375,-0.92,-0.00404858299595,-0.692307692308,0000000010110000,clear,no,continental/moderate ocean,average,none,no cloud,no fire,no,no,no,no,No,No,-0.8,-0.0100470957614,-0.9375,-0.92,-0.00404858299595,-0.692307692308
2,2004/06/17,20,0,270,94,6,29,14,1073742657,2199,2455,-2376,112,171,2004/06/19,0.002,0.0,0.027,0.0094,0.0006,0.0029,0.0014,-1.0,-0.00617665225448,-1.0,-1.0,0.528455284553,-1.0,0000000001110000,clear,no,continental/moderate ocean,low,none,no cloud,no fire,no,no,no,no,No,No,-1.0,-0.00617665225448,-1.0,-1.0,0.528455284553,-1.0
