site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,14.82651,99.67715,27,7,1526,1241
2,15.10653,100.02415,27,7,1576,1174
3,14.53313,100.12565,27,7,1661,1312
4,14.6705,100.37515,27,7,1704,1279
5,14.76528,100.44693,27,7,1711,1256
6,14.52054,100.55989,27,7,1763,1315
7,14.51312,100.82942,27,7,1826,1316
8,14.29234,100.13954,27,7,1689,1369
9,14.28868,100.60973,27,7,1799,1370
10,14.34029,100.86974,27,7,1854,1358
11,14.2546,101.06443,27,7,1908,1378
12,14.05285,100.1741,27,7,1722,1427
13,14.1545,100.50478,27,7,1788,1402
14,13.89866,100.8131,27,7,1886,1464
15,13.96792,101.20529,27,7,1971,1447
16,14.05771,101.35052,27,7,1995,1426
17,13.49009,100.06744,27,7,1753,1562
18,13.59776,100.58941,27,7,1864,1536
19,13.58976,101.03383,27,7,1969,1538
20,13.72198,101.2018,27,7,1995,1506
21,13.33792,100.93623,27,7,1971,1598
22,13.50474,101.16583,27,7,2008,1558
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
2,2014/02/10,525,2316,291,633,2309,1576,766,1073741824,3551,649,13692,136,48,2014/02/17
2,2014/02/18,623,2863,341,756,2791,2080,1046,1073741824,3701,2195,-3646,136,50,2014/02/19
2,2014/02/26,606,2507,313,733,2607,1699,853,1073741824,3080,630,14760,200,64,2014/03/05
3,2014/01/01,770,2514,390,817,2854,2033,1252,1073741824,4396,2012,-4959,136,2,2014/01/02
3,2014/01/09,704,2390,350,738,2446,1868,1129,1073741824,4151,839,13233,136,16,2014/01/16
3,2014/01/17,823,2665,435,849,2776,2178,1270,1073741824,4292,2031,-4529,136,18,2014/01/18
3,2014/01/25,830,2236,430,827,2492,2005,1321,1073741824,4109,661,-4802,136,25,2014/01/25
3,2014/02/02,847,2392,430,820,2855,2203,1463,1073741824,4037,2076,-4074,136,34,2014/02/03
3,2014/02/10,784,2028,389,760,2555,1945,1361,1073741824,3782,642,-4134,136,41,2014/02/10
3,2014/02/18,1117,2547,628,1098,3106,2470,1728,1073741824,3652,2012,-3629,136,50,2014/02/19
3,2014/02/26,854,2147,430,833,2641,2091,1493,1073741824,3349,597,-3603,136,57,2014/02/26
4,2014/01/01,613,1835,347,689,1957,1436,787,1073741824,4395,1812,-5011,136,2,2014/01/02
4,2014/01/09,566,1612,294,656,1840,1287,636,1073741824,4290,399,-4634,136,9,2014/01/09
4,2014/01/17,743,2404,380,778,2734,1999,1168,1073741824,4291,1839,-4549,72,18,2014/01/18
4,2014/01/25,562,2119,309,663,2222,1482,824,1073741824,4106,447,-3902,136,25,2014/01/25
4,2014/02/02,661,1886,340,733,2119,1665,926,1073741824,4033,1885,-4127,136,34,2014/02/03
4,2014/02/10,588,1753,313,691,1826,1309,746,1073741824,3777,435,-4325,136,41,2014/02/10
4,2014/02/18,783,2252,404,888,2350,1929,1198,1073741824,3644,1812,-3437,200,50,2014/02/19
4,2014/02/26,641,1865,328,756,2037,1554,928,1073741824,3342,390,-3736,136,57,2014/02/26
5,2014/01/01,728,2486,387,784,2655,1780,1017,1073741824,4401,1775,-4991,136,2,2014/01/02
5,2014/01/09,720,2325,359,758,2621,1890,1140,1073741824,4295,355,-4448,136,9,2014/01/09
5,2014/01/17,807,2708,402,837,2867,2178,1276,1075838976,4295,1803,-4527,72,18,2014/01/18
5,2014/01/25,757,2301,392,787,2581,1786,1080,1073741824,4111,408,-4989,136,25,2014/01/25
5,2014/02/02,826,2411,430,832,2793,2062,1297,1073741824,4036,1839,-4110,136,34,2014/02/03
5,2014/02/10,852,2385,423,858,2495,2191,1334,1073741824,3780,381,-4235,136,41,2014/02/10
5,2014/02/18,715,2132,369,695,2266,1926,1263,1073741824,3071,4529,13695,200,53,2014/02/22
5,2014/02/26,809,2189,423,821,2371,2060,1301,1073741824,3343,336,-3639,136,57,2014/02/26
6,2014/01/01,688,2681,361,765,2729,2031,1144,1073741824,4373,1629,-5144,72,2,2014/01/02
6,2014/01/09,660,2278,329,709,2569,1815,1082,1073741824,4268,200,-5291,136,9,2014/01/09
6,2014/01/17,892,2707,430,883,3052,2236,1413,1073741824,4268,1657,-4668,136,18,2014/01/18
6,2014/01/25,695,2476,358,746,2554,1911,1090,1073741824,4084,247,-3978,136,25,2014/01/25
6,2014/02/02,758,2581,396,806,2588,2122,1234,1073741824,4009,1693,-4250,72,34,2014/02/03
6,2014/02/10,722,2329,362,735,2691,2001,1263,1073741824,3754,231,-2972,136,41,2014/02/10
6,2014/02/18,555,2437,288,612,2617,1763,960,1073741824,3044,4618,13651,200,53,2014/02/22
6,2014/02/26,693,2434,348,742,2727,1952,1126,1073741824,3318,185,-2351,200,57,2014/02/26
7,2014/01/01,872,2151,452,770,2551,2276,1523,1073741824,4359,1384,-5033,72,2,2014/01/02
7,2014/01/09,801,1536,441,734,1654,1381,787,1073741824,4254,75,10861,72,9,2014/01/09
7,2014/01/17,1005,1967,531,897,2299,1882,1152,1073741824,4251,1403,-4580,136,18,2014/01/18
7,2014/01/25,986,1944,508,889,2214,2002,1318,1073741824,4068,56,6055,136,25,2014/01/25
7,2014/02/02,912,1857,485,864,2156,1808,1168,1073741824,3991,1448,-4175,72,34,2014/02/03
7,2014/02/10,685,1714,358,732,1746,1368,825,1073741824,3736,39,16658,72,41,2014/02/10
7,2014/02/18,738,2824,389,932,3014,2143,1150,1073741824,3768,3797,-3322,200,52,2014/02/21
7,2014/02/26,530,2503,276,673,2395,1795,929,1073741824,2981,1490,14734,136,64,2014/03/05
8,2014/01/01,750,1861,376,771,1829,1419,759,1073741824,4374,1949,-4839,200,2,2014/01/02
8,2014/01/09,573,1989,294,634,1851,1449,778,1073741824,4005,3453,12711,136,14,2014/01/14
8,2014/01/17,625,2317,319,737,2174,1624,843,1073741824,3954,2257,13056,136,23,2014/01/23
8,2014/01/25,724,2378,382,798,2389,1832,1049,1073741824,4089,597,-4382,136,25,2014/01/25
8,2014/02/02,608,2818,326,761,2812,1889,923,1073741824,4018,2022,-4188,136,34,2014/02/03
8,2014/02/10,585,2591,303,725,2567,1687,943,1073741824,3762,580,-3768,136,41,2014/02/10
8,2014/02/18,588,3278,327,785,2973,2105,1004,1073741824,3635,1958,-3476,136,50,2014/02/19
8,2014/02/26,606,2833,302,739,2866,1892,980,1073741824,3331,535,-3116,136,57,2014/02/26
9,2014/01/01,964,2110,514,900,2442,1947,1359,1073741824,4350,1539,-4938,136,2,2014/01/02
9,2014/01/09,814,1848,438,780,2174,1731,1042,1073741824,4245,110,-2624,136,9,2014/01/09
9,2014/01/17,963,2161,509,916,2570,2094,1434,1073741824,4245,1567,-4492,136,18,2014/01/18
9,2014/01/25,859,1942,450,832,2302,1826,1281,1073741824,4062,156,-5268,136,25,2014/01/25
9,2014/02/02,910,2072,464,841,2299,2063,1358,1073741824,3988,1612,-4045,72,34,2014/02/03
9,2014/02/10,1314,2506,830,1247,2595,2435,1690,1073741824,3732,128,-4092,136,41,2014/02/10
9,2014/02/18,567,2160,286,584,2202,1845,1114,1073741824,3021,4678,13700,200,53,2014/02/22
9,2014/02/26,829,3198,401,895,3731,2686,1645,1073741824,3651,4791,-2745,200,61,2014/03/02
10,2014/01/01,875,2347,470,846,2659,2282,1573,1073741824,4341,1312,-4986,136,2,2014/01/02
10,2014/01/09,755,2218,423,760,2348,2020,1262,1075838976,4236,149,11208,136,9,2014/01/09
10,2014/01/17,927,2488,463,893,2925,2287,1560,1075838976,4234,1331,-4490,136,18,2014/01/18
10,2014/01/25,786,2239,408,767,2485,2094,1364,1073741824,4051,91,14547,136,25,2014/01/25
10,2014/02/02,973,2242,527,895,2768,2364,1807,1073741824,3975,1375,-4089,136,34,2014/02/03
10,2014/02/10,783,2107,390,754,2604,2025,1334,1073741824,3720,107,13905,136,41,2014/02/10
10,2014/02/18,649,1958,335,598,2332,1860,1234,1073741824,3010,4808,13661,200,53,2014/02/22
10,2014/02/26,841,2067,414,810,2337,2069,1452,1073741824,2965,1563,14680,200,64,2014/03/05
11,2014/01/01,743,2759,382,779,2938,2270,1285,1073741824,4324,1114,-4799,72,2,2014/01/02
11,2014/01/09,706,2453,336,683,2727,2215,1220,1073741824,4220,341,13097,72,9,2014/01/09
11,2014/01/17,898,2791,474,890,3395,2424,1493,1073741824,4217,1139,-4743,136,18,2014/01/18
11,2014/01/25,763,2510,408,762,2799,2199,1256,1073741824,4033,297,13023,72,25,2014/01/25
11,2014/02/02,839,2608,439,807,2986,2427,1517,1073741824,3956,1185,-4346,72,34,2014/02/03
11,2014/02/10,876,2697,435,850,3141,2684,1536,1073741824,3701,316,13233,8204,41,2014/02/10
11,2014/02/18,834,2601,479,783,2954,2573,1462,1073741824,2992,4908,13608,200,53,2014/02/22
11,2014/02/26,782,2358,401,746,2881,2562,1408,1073741824,2945,1754,14548,136,64,2014/03/05
12,2014/01/01,660,2374,359,778,2474,1674,926,1073741824,4351,1875,-4964,136,2,2014/01/02
12,2014/01/09,729,2107,385,758,2133,1751,1112,1073741824,4106,993,12754,136,16,2014/01/16
12,2014/01/17,762,2794,403,862,2676,2044,1145,1073741824,4250,1903,-4498,136,18,2014/01/18
12,2014/01/25,628,2407,328,735,2515,1614,975,1073741824,4066,510,-3935,136,25,2014/01/25
12,2014/02/02,654,2517,348,746,2671,1821,1035,1073741824,3995,1939,-4067,136,34,2014/02/03
12,2014/02/10,690,2289,339,764,2487,1782,1084,1073741824,3740,489,-4235,136,41,2014/02/10
12,2014/02/18,774,2605,390,833,2837,2042,1299,1073741824,3612,1867,-3367,136,50,2014/02/19
12,2014/02/26,781,2386,403,857,2537,1892,1204,1073741824,3311,444,-3622,136,57,2014/02/26
13,2014/01/01,883,2694,441,903,2920,2243,1365,1073741824,4344,1611,-5123,136,2,2014/01/02
13,2014/01/09,633,2714,326,737,2527,1887,1005,1073741824,4239,173,-5316,136,9,2014/01/09
13,2014/01/17,622,3226,310,773,3300,2094,1105,1073741824,4240,1638,-4643,136,18,2014/01/18
13,2014/01/25,867,2488,434,867,2590,2122,1319,1073741824,4056,219,-4113,136,25,2014/01/25
13,2014/02/02,686,2869,356,767,2813,2156,1167,1073741824,3983,1675,-4220,136,34,2014/02/03
13,2014/02/10,624,2631,320,689,2434,1792,999,1073741824,3728,203,-3045,136,41,2014/02/10
13,2014/02/18,475,2931,237,603,2600,1720,804,1073741824,3016,4638,13702,200,53,2014/02/22
13,2014/02/26,750,2614,365,814,2486,1819,998,1073741824,3295,159,-2125,200,57,2014/02/26
14,2014/01/01,633,2583,332,752,2555,1855,934,1073741824,4305,1276,-4916,136,2,2014/01/02
14,2014/01/09,525,2330,260,621,2213,1591,775,1073741824,4200,187,11316,72,9,2014/01/09
14,2014/01/17,670,3242,342,857,3100,2258,1056,1073741824,4358,3759,-4357,200,20,2014/01/20
14,2014/01/25,636,2490,326,722,2377,1738,867,1073741824,4017,125,13850,136,25,2014/01/25
14,2014/02/02,629,2685,322,743,2844,1913,977,1073741824,3943,1340,-4010,72,34,2014/02/03
14,2014/02/10,1066,2639,895,1174,2775,1859,1121,1073741824,3687,152,13615,8204,41,2014/02/10
14,2014/02/18,427,2864,210,539,2672,1841,796,1073741824,2977,4827,13696,200,53,2014/02/22
14,2014/02/26,695,4095,320,904,4288,2860,1380,1073741824,3811,5969,-2363,200,63,2014/03/04
15,2014/01/01,774,2316,394,808,2542,1860,1086,1073741824,4293,932,-5189,72,2,2014/01/02
15,2014/01/09,647,2462,328,722,2281,1726,975,1073741824,4187,540,12948,72,9,2014/01/09
15,2014/01/17,694,2635,354,771,2664,1688,981,1073741824,3872,3153,12927,200,23,2014/01/23
15,2014/01/25,794,2476,408,809,2570,1779,1132,1073741824,4001,496,12959,136,25,2014/01/25
15,2014/02/02,848,2242,427,851,2497,2028,1212,1073741824,3924,995,-4311,72,34,2014/02/03
15,2014/02/10,853,2869,439,907,2665,2039,1211,1075838976,3668,515,13392,136,41,2014/02/10
15,2014/02/18,544,2480,270,608,2547,1693,900,1073741824,2961,5010,13588,200,53,2014/02/22
15,2014/02/26,659,2204,348,717,2265,1556,833,1073741824,2767,4187,14167,200,62,2014/03/03
16,2014/01/01,1077,2433,563,919,3328,2844,1872,1073741824,4293,814,-5158,72,2,2014/01/02
16,2014/01/09,893,2101,491,839,2563,2271,1395,1073741824,4188,648,12769,72,9,2014/01/09
16,2014/01/17,993,2436,536,933,3168,2486,1504,1073741824,4185,841,-4588,72,18,2014/01/18
16,2014/01/25,894,2167,471,822,2962,2392,1479,1073741824,4001,604,12928,72,25,2014/01/25
16,2014/02/02,890,2122,462,812,2777,2273,1444,1073741824,3923,886,-4226,72,34,2014/02/03
16,2014/02/10,779,1699,380,714,2217,1945,1276,1073741824,3667,622,14123,72,41,2014/02/10
16,2014/02/18,642,1601,332,544,2062,1920,1303,1073741824,2961,5061,13635,201,53,2014/02/22
16,2014/02/26,833,1987,441,771,2509,2132,1484,1073741824,2911,2037,14712,136,64,2014/03/05
17,2014/01/01,452,1896,243,579,1887,1069,464,1073741824,4308,1875,-5008,136,2,2014/01/02
17,2014/01/09,433,1800,213,539,1801,1017,467,1073741824,4062,1001,12955,136,16,2014/01/16
17,2014/01/17,535,2030,282,649,1917,1210,555,1073741824,4207,1893,-4565,200,18,2014/01/18
17,2014/01/25,499,1557,255,592,1555,998,492,1073741824,4025,499,-4191,136,25,2014/01/25
17,2014/02/02,507,1646,256,595,1758,1105,515,1073741824,3958,1939,-4096,136,34,2014/02/03
17,2014/02/10,458,1563,240,547,1851,1044,487,1075838976,3703,482,-3433,72,41,2014/02/10
17,2014/02/18,420,1454,211,506,1400,906,416,1073741824,3122,2395,14186,200,55,2014/02/24
17,2014/02/26,524,1526,263,609,1939,1034,511,1075838976,3278,436,-2844,136,57,2014/02/26
18,2014/01/01,635,1785,294,688,1704,1191,698,1073741824,4290,1421,-5114,136,2,2014/01/02
18,2014/01/09,843,1646,415,806,1713,1388,1009,1073741824,4185,25,13177,136,9,2014/01/09
18,2014/01/17,640,1123,345,700,1057,651,362,1073741824,4187,1448,-4618,136,18,2014/01/18
18,2014/01/25,545,1043,281,631,967,587,235,1073741824,4004,33,793,136,25,2014/01/25
18,2014/02/02,851,1763,433,815,1817,1518,1083,1073741824,3933,1493,-4193,136,34,2014/02/03
18,2014/02/10,1096,2397,782,1137,2463,2070,1321,1073741824,4008,4741,-3294,1034,45,2014/02/14
18,2014/02/18,495,881,162,485,959,745,521,1073741824,2964,4757,13726,8204,53,2014/02/22
18,2014/02/26,976,1235,932,1145,2763,888,534,1075838976,3249,62,10084,1034,57,2014/02/26
19,2014/01/01,445,1609,225,542,1399,724,190,1073741824,4267,1013,-4890,72,2,2014/01/02
19,2014/01/09,487,1658,254,553,1410,754,287,1073741824,4161,462,12312,72,9,2014/01/09
19,2014/01/17,568,1581,292,610,1426,836,380,1073741824,3847,3088,13034,200,23,2014/01/23
19,2014/01/25,525,1600,281,586,1370,779,308,1073741824,3978,405,13550,136,25,2014/01/25
19,2014/02/02,532,1403,269,592,1314,780,314,1073741824,3904,1077,-3970,136,34,2014/02/03
19,2014/02/10,2816,3578,2289,2805,3427,3180,2325,1073741824,3804,2397,-3773,1034,43,2014/02/12
19,2014/02/18,426,1305,208,490,1247,826,390,1073741824,2937,4979,13609,200,53,2014/02/22
19,2014/02/26,582,1254,308,628,1236,815,401,1073741824,2749,4139,14273,200,62,2014/03/03
20,2014/01/01,927,2187,516,865,2491,2229,1642,1073741824,4270,877,-5066,72,2,2014/01/02
20,2014/01/09,823,1736,459,780,1962,1450,980,1073741824,4165,585,12696,72,9,2014/01/09
20,2014/01/17,648,1867,336,640,2043,1282,820,1073741824,3851,3181,13045,200,23,2014/01/23
20,2014/01/25,739,1769,392,712,1991,1402,974,1073741824,3981,532,13687,136,25,2014/01/25
20,2014/02/02,799,1855,435,754,2102,1682,1125,1073741824,3905,949,-4134,72,34,2014/02/03
20,2014/02/10,798,1955,386,751,2264,2177,1595,1073741824,3368,1991,13907,8204,48,2014/02/17
20,2014/02/18,507,1635,283,497,2079,1353,828,1075838976,2940,5040,13587,200,53,2014/02/22
20,2014/02/26,841,1839,427,768,2186,2104,1574,1073741824,2897,1982,14746,200,64,2014/03/05
21,2014/01/01,620,1900,321,686,1667,1233,736,1075838976,4250,1050,-4776,128,2,2014/01/02
21,2014/01/09,416,894,181,516,930,660,422,1073741824,4144,414,13385,144,9,2014/01/09
21,2014/01/17,935,2160,419,855,2383,2025,1367,1073741824,4146,1085,-4776,192,18,2014/01/18
21,2014/01/25,643,1549,256,602,1864,1398,1023,1073741824,3747,1763,13512,144,32,2014/02/01
21,2014/02/02,693,1524,324,674,1658,1248,875,1073741824,3890,1122,-3903,128,34,2014/02/03
21,2014/02/10,589,1372,245,576,1740,1366,947,1073741824,3355,1836,14134,196,48,2014/02/17
21,2014/02/18,903,1977,448,811,2342,1814,1339,1073741824,3508,1049,-3490,128,50,2014/02/19
21,2014/02/26,450,1148,291,473,1424,1344,909,1073741824,2735,4120,14317,208,62,2014/03/03
22,2014/01/01,710,2591,352,766,2840,2022,1222,1073741824,4252,870,-4694,72,2,2014/01/02
22,2014/01/09,633,2377,314,691,2606,1831,1102,1073741824,4147,603,13061,72,9,2014/01/09
22,2014/01/17,620,2673,314,714,2603,1901,1044,1073741824,3833,3200,12974,200,23,2014/01/23
22,2014/01/25,674,2744,351,765,2694,1987,1120,1073741824,3963,549,13224,136,25,2014/01/25
22,2014/02/02,754,2542,374,773,2750,2182,1357,1073741824,3889,941,-4336,72,34,2014/02/03
22,2014/02/10,364,3342,136,476,3308,2105,989,1073741824,3115,5690,13123,204,44,2014/02/13
22,2014/02/18,439,2565,217,531,2547,1853,940,1073741824,2923,5050,13645,204,53,2014/02/22
22,2014/02/26,600,2486,293,680,2823,1851,1023,1075838976,2885,1991,14617,200,64,2014/03/05
