site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
2,2011/01/09,686,2598,353,768,2842,1814,923,1073741824,4430,2278,-4756,72,10,2011/01/10
2,2011/01/17,637,2514,325,752,2504,1653,840,1073741824,4286,933,-4470,200,17,2011/01/17
2,2011/01/25,523,2319,256,604,2363,1573,788,1073741824,3893,1955,13222,72,31,2011/01/31
2,2011/02/02,560,2364,276,665,2414,1587,789,1073741824,3776,568,14008,136,40,2011/02/09
2,2011/02/10,715,2855,368,843,3021,2046,1058,1073741824,3921,2260,-3985,200,42,2011/02/11
2,2011/02/18,592,2771,293,728,2758,1897,952,1073741824,3640,886,-3852,136,49,2011/02/18
2,2011/02/26,537,3412,274,734,3192,2113,965,1075576832,3495,2241,-3174,200,58,2011/02/27
2,2011/03/06,575,2723,277,702,2816,1855,957,1073741824,3177,869,-3295,136,65,2011/03/06
2,2011/03/14,488,2565,278,630,-28672,1568,741,1075576835,2518,1982,15175,136,79,2011/03/20
2,2011/03/22,579,2737,290,708,2930,1864,912,1073741824,2706,877,-2236,72,81,2011/03/22
2,2011/03/30,353,2428,196,465,2432,1533,700,1073741824,1677,5657,15247,200,91,2011/04/01
2,2011/04/07,630,2632,330,747,2641,1868,929,1073741824,2025,576,17328,202,104,2011/04/14
2,2011/04/15,736,3125,385,835,3273,2303,1174,1073741824,2544,4395,94,200,108,2011/04/18
2,2011/04/23,647,2493,383,701,2488,1725,815,1073741824,1557,3219,-17254,8206,118,2011/04/28
2,2011/05/01,1152,1689,1112,1225,1798,1350,781,1073741824,1674,2000,-16385,1801,127,2011/05/07
2,2011/05/09,3128,3692,2894,3183,3307,2703,1781,1073741824,1838,605,-16071,1033,136,2011/05/16
2,2011/05/17,844,2698,422,920,2363,1842,919,1073741824,2426,4395,2207,137,140,2011/05/20
2,2011/05/25,998,2979,553,1096,2768,1964,1061,1073741824,2029,877,2900,205,145,2011/05/25
2,2011/06/02,2733,3959,2562,2892,3782,3237,2029,1073741824,2230,2268,3019,1033,154,2011/06/03
2,2011/06/10,652,3716,334,891,3507,2233,959,1073741824,2714,5197,2869,137,165,2011/06/14
2,2011/06/18,945,3748,726,1189,3449,2213,1005,1073741824,2615,4425,2970,8201,172,2011/06/21
2,2011/06/26,877,3413,695,1072,3256,2093,957,1073741824,2506,3447,3105,8205,179,2011/06/28
2,2011/07/04,480,2718,250,582,2591,1550,684,1073741824,1720,4197,-14262,72,189,2011/07/08
2,2011/07/12,811,3488,447,958,3259,2013,888,1073741824,2254,877,2780,8205,193,2011/07/12
2,2011/07/20,2083,4245,1916,2333,3848,2365,1151,1073741824,2663,4395,2162,1801,204,2011/07/23
2,2011/07/28,871,3731,530,1035,3479,2159,1019,1073741824,2221,859,2305,1034,209,2011/07/28
2,2011/08/05,2005,4206,1791,2181,3806,2803,1632,1073741824,2340,2240,1536,1801,218,2011/08/06
2,2011/08/13,2757,4758,2400,2863,4327,3840,2951,1073741824,2175,868,981,1033,225,2011/08/13
2,2011/08/21,407,2666,223,501,2397,1413,571,1073741824,1294,5668,17642,74,235,2011/08/23
2,2011/08/29,879,2547,554,905,2299,1757,1033,1073741824,1789,3191,16719,8201,246,2011/09/03
2,2011/09/06,1881,3175,1699,1943,3159,2152,1270,1073741824,2024,1955,15919,1033,255,2011/09/12
2,2011/09/14,2095,3271,1781,2186,3054,2362,1335,1073741824,2596,3466,-1906,1033,259,2011/09/16
2,2011/09/22,1001,2698,807,1145,2345,1735,913,1073741824,2323,1945,14373,1033,271,2011/09/28
2,2011/09/30,632,2260,346,727,1919,1340,683,1073741824,2638,588,13375,142,280,2011/10/07
2,2011/10/08,571,2406,349,746,-100,1412,716,1075576833,2885,2241,-3687,8206,282,2011/10/09
2,2011/10/16,534,2279,266,624,2053,1400,723,1073741824,3071,615,12534,136,296,2011/10/23
2,2011/10/24,460,2361,230,560,2285,1437,710,1073741824,3200,2000,12582,72,303,2011/10/30
2,2011/11/01,455,2492,238,567,2490,1468,687,1073741824,3517,585,12461,72,312,2011/11/08
2,2011/11/09,532,2442,242,607,2422,1519,702,1073741824,3637,1963,12203,136,319,2011/11/15
2,2011/11/17,573,2616,298,693,2545,1660,814,1073741824,3813,914,-5188,72,321,2011/11/17
2,2011/11/25,554,2438,297,622,2465,1662,866,1073741824,3984,1974,12023,72,335,2011/12/01
2,2011/12/03,764,2299,381,754,2383,1791,1082,1073741824,4181,623,11958,72,344,2011/12/10
2,2011/12/11,750,2826,405,823,2836,1979,1069,1073741824,4340,2214,-5179,136,346,2011/12/12
2,2011/12/19,711,2268,378,757,2313,1651,947,1073741824,4306,649,12810,136,360,2011/12/26
2,2011/12/27,764,2150,410,795,2284,1630,942,1073741824,4454,2195,-5125,72,362,2011/12/28
3,2011/01/01,643,2400,329,704,2502,1832,1048,1073741824,4329,679,-4849,136,1,2011/01/01
3,2011/01/09,928,3335,459,1007,3621,2523,1489,1073741824,4536,4307,-4506,200,12,2011/01/12
3,2011/01/17,716,1995,385,726,2158,1779,1158,1073741824,4052,748,13341,136,24,2011/01/24
3,2011/01/25,742,2554,373,778,2688,2042,1205,1073741824,4194,2105,-4249,72,26,2011/01/26
3,2011/02/02,714,2072,358,718,2213,1831,1156,1073741824,3723,786,13374,136,40,2011/02/09
3,2011/02/10,792,2348,385,802,2760,2060,1350,1073741824,3870,2077,-3724,136,42,2011/02/11
3,2011/02/18,607,2279,284,672,7017,1833,1084,1075576832,3288,794,14051,200,56,2011/02/25
3,2011/02/26,682,3554,366,916,3189,2501,1279,1073741824,3820,5726,-2588,202,62,2011/03/03
3,2011/03/06,763,2431,403,810,2744,1982,1134,1073741824,3131,662,-2588,200,65,2011/03/06
3,2011/03/14,725,2180,373,740,2215,1794,1132,1073741824,2473,2183,15295,136,79,2011/03/20
3,2011/03/22,809,2519,436,844,2664,2105,1262,1073741824,2665,669,-2229,72,81,2011/03/22
3,2011/03/30,484,1920,277,527,1927,1402,736,1073741824,1634,5744,15302,202,91,2011/04/01
3,2011/04/07,932,2761,476,1042,3140,2425,1523,1073741824,2521,3306,-652,201,99,2011/04/09
3,2011/04/15,760,3093,401,849,-28672,2275,1283,1075576835,2525,4278,204,202,108,2011/04/18
3,2011/04/23,777,2877,441,897,3026,2167,1081,1073741824,2027,662,948,8205,113,2011/04/23
3,2011/05/01,527,2260,259,579,2152,1514,760,1073741824,1377,4353,-16203,201,125,2011/05/05
3,2011/05/09,889,3051,439,989,2698,2057,1099,1073741824,2551,5073,1887,201,133,2011/05/13
3,2011/05/17,858,2717,656,981,2463,1747,958,1073741824,1747,2183,-14895,1289,143,2011/05/23
3,2011/05/25,706,2691,382,798,2594,1737,912,1073741824,1954,786,-15002,74,152,2011/06/01
3,2011/06/02,3569,4821,3437,3732,4589,4024,2796,1073741824,1880,2147,-14263,1033,159,2011/06/08
3,2011/06/10,2635,4450,1939,2510,4500,3739,2578,1073741824,2158,715,3230,1033,161,2011/06/10
3,2011/06/18,824,3294,449,941,3140,2063,1117,1073741824,2626,4307,3173,202,172,2011/06/21
3,2011/06/26,852,3321,443,962,3236,2228,1239,1073741824,2517,3297,3217,137,179,2011/06/28
3,2011/07/04,949,3036,532,1004,3235,2321,1395,1073741824,2398,2077,3321,74,186,2011/07/05
3,2011/07/12,794,3488,417,929,3476,2233,1181,1073741824,2817,5083,2504,73,197,2011/07/16
3,2011/07/20,1058,2648,972,1130,2469,1914,1119,1073741824,1677,4353,-14903,1289,205,2011/07/24
3,2011/07/28,878,2784,540,963,2699,1936,1078,1073741824,2223,651,2407,1545,209,2011/07/28
3,2011/08/05,1154,3807,783,1281,3868,2610,1492,1073741824,2336,2057,1647,8201,218,2011/08/06
3,2011/08/13,1584,3140,1429,1747,3052,1882,966,1073741824,2746,5073,804,1033,229,2011/08/17
3,2011/08/21,526,2217,288,556,2062,1470,767,1073741824,1270,5755,17866,137,235,2011/08/23
3,2011/08/29,1046,3813,641,1170,3809,2633,1524,1073741824,2453,3287,-297,8205,243,2011/08/31
3,2011/09/06,1051,2505,878,1175,2349,1628,913,1073741824,1984,2147,16058,1033,255,2011/09/12
