site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,29.46741944,116.6451222,28,6,373,127
2,29.01164167,116.6422833,28,6,481,237
3,29.12755833,116.5612694,28,6,436,209
4,28.61323056,116.4501361,28,6,534,332
5,28.68159722,116.4612167,28,6,521,316
6,28.61115278,116.4471611,28,6,534,333
7,28.82416111,116.4363528,28,6,482,282
8,28.88801389,116.514125,28,6,483,266
9,29.05591667,116.550125,28,6,451,226
10,29.13203611,116.585375,28,6,440,208
id,Date,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,sur_refl_qc_500m,sur_refl_szen,sur_refl_vzen,sur_refl_raz,sur_refl_state_500m,sur_refl_day_of_year,actual_date
2,2000/11/24,5024,1033,2568,329,1073741824,11044,2638,3102,3283,2901,2891,3067,2888,2000/11/24
2,2000/12/02,5425,208,3581,342,1073741824,-6214,900,1538,1769,892,468,1505,917,2000/12/07
2,2000/12/10,5460,1041,2490,349,1073741824,-6374,4273,5301,5358,4871,4735,5152,4872,2000/12/14
2,2000/12/18,5667,144,5086,360,1073741824,-5911,815,1283,1448,938,585,1271,996,2000/12/25
2,2000/12/26,5360,200,2586,361,1073741824,11392,918,1463,1556,832,467,1291,867,2000/12/26
2,2001/01/01,5609,202,4367,1,1073741824,-5893,1014,1650,1866,1120,778,1611,1135,2001/01/01
2,2001/01/09,5383,138,2490,15,1073741824,-5812,1080,1617,1723,938,500,1480,999,2001/01/15
2,2001/01/17,5472,200,4417,17,1073741824,-5586,1029,1606,1715,961,538,1495,1057,2001/01/17
2,2001/01/25,5013,144,90,29,1073741824,13559,840,1261,1482,1035,620,1524,1161,2001/01/29
2,2001/02/02,5157,200,4348,33,1073741824,-5309,1032,1480,1682,1235,736,1619,1383,2001/02/02
2,2001/02/10,4629,144,2399,47,1073741824,-5173,893,1405,1547,941,516,1425,996,2001/02/16
2,2001/02/18,4246,208,3613,50,1073741824,12215,611,1040,1178,718,439,1137,752,2001/02/19
2,2001/02/26,4022,208,88,61,1073741824,12976,686,1136,1349,841,432,1244,832,2001/03/02
2,2001/03/06,3841,136,3543,72,1073741824,-4472,556,968,1175,734,403,1109,746,2001/03/13
2,2001/03/14,3015,200,5100,80,1073741824,12229,431,800,1059,809,430,1130,815,2001/03/21
2,2001/03/22,3254,1545,3505,88,1073741824,-4025,3829,4771,4893,4557,4196,5028,4616,2001/03/29
2,2001/03/30,2750,208,2549,91,1073741824,12974,691,1198,1529,766,381,1526,738,2001/04/01
2,2001/04/07,2592,136,1240,102,1073741824,-3982,636,1137,1555,837,426,1686,848,2001/04/12
2,2001/04/15,2177,1544,2587,107,1073741824,13422,769,1393,1948,1334,1132,2062,1178,2001/04/17
2,2001/04/23,2284,144,3467,120,1073741824,-2707,297,687,1000,880,424,1391,917,2001/04/30
2,2001/05/01,1710,200,2595,123,1073741824,14239,522,944,1227,809,426,1438,846,2001/05/03
2,2001/05/09,1800,136,1197,134,1073741824,-2012,609,1196,1540,746,325,1529,623,2001/05/14
2,2001/05/17,1818,200,2398,143,1073741824,-1581,1009,1729,1972,821,373,1835,733,2001/05/23
2,2001/05/25,883,200,5712,151,1073741824,14115,573,1214,1614,659,289,1698,567,2001/05/31
2,2001/06/02,1515,200,128,157,1073741824,15280,354,837,1276,718,364,1608,717,2001/06/06
2,2001/06/10,1658,208,1222,166,1073741824,-801,537,972,1248,869,424,1538,862,2001/06/15
2,2001/06/26,2026,1033,3524,184,1073741824,-422,485,904,1295,795,519,1569,648,2001/07/03
2,2001/07/04,1676,136,79,189,1073741824,16553,897,1726,2081,760,316,2070,677,2001/07/08
2,2001/07/12,1095,205,5712,199,1073741824,14903,299,860,1270,796,662,1474,583,2001/07/18
2,2001/07/20,2104,136,2361,207,1073741824,-1413,893,2006,2981,778,307,3454,553,2001/07/26
2,2001/07/28,2073,208,1123,214,1073741824,-2008,793,1907,2994,666,219,3445,435,2001/08/02
2,2001/08/05,1592,1034,4499,217,1073741824,14534,729,1564,2256,783,197,2665,659,2001/08/05
2,2001/08/13,2343,144,1105,230,1073741824,-2936,696,1605,2525,665,235,3020,440,2001/08/18
2,2001/08/21,1964,200,4499,233,1073741824,13451,486,1360,2256,504,131,2732,306,2001/08/21
2,2001/08/29,2711,144,1159,246,1073741824,-3989,640,1503,2422,656,247,2905,483,2001/09/03
2,2001/09/06,2822,200,116,253,1073741824,14394,652,1442,2260,628,241,2458,479,2001/09/10
2,2001/09/14,3164,200,1204,262,1073741824,-4855,712,1602,2498,657,252,2708,545,2001/09/19
2,2001/09/22,3142,80,2597,267,1073741824,12178,632,1279,1854,754,342,2020,642,2001/09/24
2,2001/09/30,3675,208,1214,278,1073741824,-5395,1038,1776,2151,835,408,2123,845,2001/10/05
2,2001/10/08,3698,136,2624,283,1073741824,11759,913,1636,2142,743,344,1954,707,2001/10/10
2,2001/10/16,4202,136,1150,294,1073741824,-5936,1239,1984,2207,831,465,1946,908,2001/10/21
2,2001/10/24,4540,200,2463,303,1073741824,-6029,1252,1957,2175,873,502,1779,920,2001/10/30
2,2001/11/01,4542,208,5689,311,1073741824,10850,843,1492,1592,859,497,1483,904,2001/11/07
2,2001/11/09,4996,144,2472,319,1073741824,-6192,1294,1952,2173,869,499,1726,951,2001/11/15
2,2001/11/17,5120,136,1195,326,1073741824,-6386,1175,1787,1946,784,475,1508,833,2001/11/22
2,2001/11/25,5118,200,2623,331,1073741824,11323,1269,1786,1969,952,621,1622,1039,2001/11/27
2,2001/12/03,5410,1041,1186,342,1073741824,-6310,2604,3578,3787,3500,3554,3673,3467,2001/12/08
2,2001/12/11,5446,1034,65,349,1073741824,9531,2686,3518,3618,3420,3381,3624,3341,2001/12/15
2,2001/12/19,5538,136,1242,358,1073741824,-5778,885,1618,1676,776,449,1441,896,2001/12/24
2,2001/12/27,5346,80,4431,361,1073741824,11452,952,1469,1769,1861,1803,1809,1767,2001/12/27
2,2002/01/01,5404,144,1362,7,1073741824,12043,1246,1825,1746,834,483,1414,941,2002/01/07
2,2002/01/09,5485,208,1268,9,1073741824,-5643,1420,1951,2013,860,536,1586,1040,2002/01/09
2,2002/01/17,5177,136,1418,23,1073741824,12032,1033,1645,1704,762,471,1479,886,2002/01/23
2,2002/01/25,5335,136,3458,27,1073741824,-5205,968,1600,1643,856,501,1504,964,2002/01/27
2,2002/02/02,5205,205,4358,36,1073741824,-5014,2375,3133,3348,2337,1828,3201,2589,2002/02/05
2,2002/02/10,4863,200,1278,41,1073741824,-4894,1168,1790,1858,855,488,1666,985,2002/02/10
2,2002/02/18,4750,206,4368,52,1073741824,-4541,898,1721,2030,1244,1076,1930,1135,2002/02/21
2,2002/02/26,4351,1033,1214,57,1073741824,-4721,4296,5670,5683,5240,5097,5699,5302,2002/02/26
2,2002/03/06,4110,136,2453,66,1073741824,-4539,687,1144,1359,865,487,1421,926,2002/03/07
2,2002/03/14,3361,8204,2550,78,1073741824,13229,1351,1986,2140,1518,1154,2357,1601,2002/03/19
2,2002/03/22,0,65535,0,65535,4294967295,0,-28672,-28672,-28672,-28672,-28672,-28672,-28672,2181/06/05
2,2002/03/30,3181,200,1241,89,1073741824,-3927,568,1038,1304,818,405,1441,813,2002/03/30
2,2002/04/07,3260,200,5706,102,1073741824,-2853,659,1268,1605,1020,451,1918,860,2002/04/12
2,2002/04/15,2329,8205,70,112,1073741824,14837,1262,1837,1934,2106,2013,2303,2013,2002/04/22
2,2002/04/23,2841,8206,5674,118,1073741824,-2082,278,737,848,786,405,1209,607,2002/04/28
2,2002/05/01,2584,1033,5096,125,1073741824,-1848,4410,5797,5693,5196,4952,5642,5251,2002/05/05
2,2002/05/09,1713,144,1380,135,1073741824,15708,1056,1410,1536,1736,1046,2011,1978,2002/05/15
2,2002/05/17,1723,201,138,144,1073741824,13828,630,1080,1283,901,506,1555,944,2002/05/24
2,2002/05/25,1557,209,1426,151,1073741824,16617,1547,2048,2137,991,533,2092,1156,2002/05/31
2,2002/06/02,1667,201,130,160,1073741824,14405,968,1578,1833,930,611,1958,933,2002/06/09
2,2002/06/10,1928,8200,2426,162,1073741824,-556,764,1424,1759,1236,978,2091,1202,2002/06/11
2,2002/06/18,1200,1801,4421,172,1073741824,16746,569,1159,1604,1334,1141,1861,1196,2002/06/21
2,2002/06/26,1634,1033,1407,183,1073741824,17287,2060,2632,2904,2680,2535,2961,2520,2002/07/02
2,2002/07/04,1905,136,1195,185,1073741824,-372,607,1177,1535,850,424,1885,776,2002/07/04
2,2002/07/12,2105,200,2407,194,1073741824,-625,814,1336,1472,595,325,1635,503,2002/07/13
2,2002/07/20,2594,204,5065,205,1073741824,-839,600,1541,2217,777,264,2763,489,2002/07/24
2,2002/07/28,1720,138,3603,213,1073741824,15507,604,1411,2280,511,146,2735,368,2002/08/01
2,2002/08/05,2235,72,1224,217,1073741824,-1632,662,1101,1354,543,243,1645,442,2002/08/05
2,2002/08/13,2486,1033,2427,226,1073741824,-2180,1727,2735,3288,2705,2685,3667,2483,2002/08/14
2,2002/08/21,2752,136,3467,235,1073741824,-2675,498,1156,1625,502,197,2059,364,2002/08/23
2,2002/08/29,2637,200,1371,247,1073741824,13865,682,1451,2264,494,173,2607,386,2002/09/04
2,2002/09/06,2761,136,2589,254,1073741824,13061,640,1090,1434,535,217,1683,452,2002/09/11
2,2002/09/14,3104,204,1408,263,1073741824,12922,607,1148,1459,613,247,1419,567,2002/09/20
2,2002/09/22,3455,200,79,272,1073741824,12215,921,1780,2578,779,338,2673,745,2002/09/29
2,2002/09/30,3469,136,3566,277,1073741824,11904,864,1554,1976,814,393,2046,774,2002/10/04
2,2002/10/08,3811,136,1295,281,1073741824,-5283,988,1638,2076,835,413,2008,811,2002/10/08
2,2002/10/16,4542,8204,5685,294,1073741824,-5251,1136,2249,2865,913,263,3195,809,2002/10/21
2,2002/10/24,4233,200,4421,300,1073741824,11256,866,1682,1924,835,444,1972,886,2002/10/27
2,2002/11/01,4669,136,1345,311,1073741824,11397,1137,1836,2184,802,417,2006,904,2002/11/07
2,2002/11/09,4808,136,1277,313,1073741824,-6179,633,1200,1532,771,396,1459,737,2002/11/09
2,2002/11/17,5090,208,2500,322,1073741824,-6107,667,1163,1379,860,477,1528,937,2002/11/18
2,2002/11/25,5200,208,1232,329,1073741824,-6039,824,1450,1761,883,504,1791,920,2002/11/25
2,2002/12/03,5354,144,1435,343,1075576832,11433,549,1100,1342,850,489,1418,868,2002/12/09
2,2002/12/11,5387,208,2615,350,1075576832,11506,673,1312,1917,836,445,1509,845,2002/12/16
2,2002/12/19,5835,1033,5663,358,1073741824,-5629,5013,6770,7649,7727,7647,7765,7657,2002/12/24
2,2002/12/27,5557,1034,1223,361,1073741824,-5809,1839,2250,2170,1838,1735,2075,1818,2002/12/27
2,2003/01/01,5695,36936,4416,7,1073741824,-5496,274,566,1615,2572,2302,2506,2478,2003/01/07
2,2003/01/09,5392,201,1308,10,1073741824,11984,929,1530,1740,1427,1063,1834,1464,2003/01/10
2,2003/01/17,5402,208,2463,21,1073741824,-5370,962,1673,1790,1221,821,1685,1258,2003/01/21
2,2003/01/25,5204,136,1231,28,1073741824,-5374,776,1274,1497,892,499,1399,969,2003/01/28
2,2003/02/02,5053,144,2444,37,1073741824,-5159,718,1157,1287,792,474,1260,815,2003/02/06
2,2003/02/10,4972,1041,5096,48,1073741824,-4591,4155,5889,6765,6644,6394,7031,6735,2003/02/17
2,2003/02/18,4501,144,69,51,1073741824,10043,718,1218,1271,891,506,1362,912,2003/02/20
2,2003/02/26,4266,1033,1287,60,1073741824,-4517,3667,4653,4710,4724,4643,4951,4740,2003/03/01
2,2003/03/06,3940,208,25,67,1073741824,3625,555,1038,1235,796,406,1297,788,2003/03/08
2,2003/03/14,3210,208,4411,79,1073741824,12804,359,698,809,772,375,1001,746,2003/03/20
2,2003/03/22,3434,136,2454,85,1073741824,-3974,384,713,885,686,348,861,644,2003/03/26
2,2003/03/30,2592,200,4421,95,1073741824,13145,347,800,1063,777,373,1310,717,2003/04/05
2,2003/04/07,2662,8206,2568,97,1073741824,13592,228,603,870,547,311,1065,424,2003/04/07
2,2003/04/15,2440,200,1363,106,1073741824,13983,890,1194,1325,1001,610,1332,1045,2003/04/16
2,2003/04/23,2433,200,2509,117,1073741824,-2721,571,1098,1407,831,372,1465,782,2003/04/27
2,2003/05/01,1995,200,1308,122,1073741824,14989,1281,1971,2292,1213,650,2211,1165,2003/05/02
2,2003/05/09,1738,212,2531,129,1073741824,15089,646,1115,1279,900,437,1437,893,2003/05/09
2,2003/05/17,1911,1041,1223,140,1073741824,-1417,1531,2218,2632,2465,2369,2773,2348,2003/05/20
2,2003/05/25,1506,202,2586,145,1073741824,16117,555,905,1067,771,442,1200,731,2003/05/25
2,2003/06/02,1576,209,1417,154,1075576832,16630,1876,2737,7194,1277,824,2391,1482,2003/06/03
2,2003/06/10,1334,206,3603,168,1073741824,16967,1126,1615,1931,1792,1802,2133,1608,2003/06/17
2,2003/06/18,1593,209,1407,170,1073741824,17360,3460,3951,3353,1105,633,2521,1157,2003/06/19
2,2003/06/26,2324,212,4377,183,1073741824,-231,296,676,811,990,476,1215,776,2003/07/02
2,2003/07/04,1694,137,1363,186,1073741824,17138,1695,2334,2589,1660,1089,2870,1731,2003/07/05
2,2003/07/12,2178,200,2509,197,1075576832,-605,791,1520,3047,713,337,2268,584,2003/07/16
2,2003/07/20,2124,144,1358,204,1073741824,-1164,442,1087,1574,465,191,1731,296,2003/07/23
2,2003/07/28,1818,137,2467,209,1073741824,16115,831,1785,2697,646,273,3025,514,2003/07/28
2,2003/08/05,2320,200,1332,220,1073741824,-1818,982,2052,3096,740,270,3935,512,2003/08/08
2,2003/08/13,2118,140,3509,232,1073741824,14414,499,1317,2111,489,161,2719,339,2003/08/20
2,2003/08/21,2593,144,1340,236,1073741824,-3083,784,1755,2821,714,319,3289,548,2003/08/24
2,2003/08/29,2886,144,2555,245,1073741824,-3485,869,1921,3038,853,377,3687,651,2003/09/02
2,2003/09/06,2739,136,1254,250,1073741824,13510,782,1645,2493,640,240,3107,507,2003/09/07
2,2003/09/14,2867,200,2458,257,1073741824,13093,609,1112,1500,688,332,1514,593,2003/09/14
2,2003/09/22,3407,136,1313,268,1073741824,-4855,1069,1959,2467,824,404,2594,829,2003/09/25
2,2003/09/30,3559,200,19,275,1073741824,16291,1337,2319,2477,1012,590,2269,1060,2003/10/02
2,2003/10/08,4297,72,5106,288,1073741824,-5081,1346,2119,2504,952,519,2166,1002,2003/10/15
2,2003/10/16,4083,136,47,291,1073741824,7607,1416,2182,2327,879,492,2084,995,2003/10/18
2,2003/10/24,4422,136,1286,300,1073741824,-5875,1811,2631,2605,934,566,2179,1124,2003/10/27
2,2003/11/01,4590,200,41,307,1073741824,8155,1316,1997,2250,780,494,1746,746,2003/11/03
2,2003/11/09,4887,200,1205,316,1073741824,-6095,1867,2662,2570,974,588,2126,1149,2003/11/12
2,2003/11/17,4902,208,2614,321,1073741824,11482,1487,2167,2371,978,600,1952,1071,2003/11/17
2,2003/11/25,5391,144,3401,334,1073741824,-6017,1270,2064,2155,956,535,1894,1040,2003/11/30
2,2003/12/03,5338,200,214,339,1073741824,12028,1486,2197,2320,974,611,1843,1123,2003/12/05
2,2003/12/11,5492,136,1087,348,1073741824,-6132,1490,2317,2306,927,557,1912,1132,2003/12/14
2,2003/12/19,5389,138,3688,360,1073741824,11697,1601,2218,2321,953,556,1779,1070,2003/12/26
2,2003/12/27,5846,144,5620,361,1073741824,-5568,1888,2893,2881,1199,755,2426,1392,2003/12/27
2,2004/01/01,5660,200,3392,1,1073741824,-5708,1548,2374,2737,1117,713,2106,1319,2004/01/01
2,2004/01/09,5358,208,1481,13,1073741824,11910,1580,2262,2405,1016,633,1891,1208,2004/01/13
2,2004/01/17,5356,80,2398,24,1073741824,-5389,1647,2340,2590,983,621,2016,1190,2004/01/24
2,2004/01/25,5020,1809,3613,27,1073741824,12146,1509,2266,2751,1940,1857,2425,1948,2004/01/27
2,2004/02/02,4845,1809,2595,36,1073741824,12508,1878,2497,2556,2096,1961,2455,2062,2004/02/05
2,2004/02/10,5076,144,4348,42,1073741824,-4743,1716,2450,2570,1028,619,2039,1201,2004/02/11
2,2004/02/18,4412,208,105,54,1073741824,13138,1384,2122,2498,1023,607,2156,1160,2004/02/23
2,2004/02/26,4585,200,4358,58,1073741824,-4386,1279,1989,2323,1025,577,2021,1124,2004/02/27
2,2004/03/05,4366,136,5086,67,1073741824,-4130,1024,1734,1816,1018,565,1915,1092,2004/03/07
2,2004/03/13,3441,1809,3565,75,1073741824,12994,1147,1860,2437,1776,1657,2409,1694,2004/03/15
2,2004/03/21,3345,208,2509,88,1073741824,-3759,651,1308,1862,929,558,1942,829,2004/03/28
2,2004/03/29,2906,136,1290,93,1073741824,13584,710,1327,1669,790,391,1784,767,2004/04/02
2,2004/04/06,2575,136,2476,100,1075576832,13668,719,1303,2151,744,385,1675,782,2004/04/09
2,2004/04/14,2496,144,1295,111,1073741824,-3014,754,1373,1735,827,410,1927,828,2004/04/20
2,2004/04/22,2204,208,47,118,1073741824,10427,430,853,1330,805,401,1645,802,2004/04/27
2,2004/04/30,2110,136,1251,127,1075576832,-2092,648,1234,3949,889,435,1859,864,2004/05/06
2,2004/05/08,1530,200,4411,130,1073741824,14581,312,709,1078,731,326,1367,716,2004/05/09
2,2004/05/16,1891,200,1233,143,1075576832,-1167,543,1086,2673,725,338,1462,681,2004/05/22
2,2004/05/24,1490,200,2568,148,1073741824,16239,947,1595,1847,1128,907,1816,1027,2004/05/27
2,2004/06/01,983,206,5678,160,1073741824,15735,562,1257,1686,930,431,2011,883,2004/06/08
2,2004/06/09,1455,204,2550,164,1073741824,16989,806,1512,2088,855,424,2261,847,2004/06/12
2,2004/06/17,1100,1034,5111,169,1073741824,16453,1030,1574,1959,1648,1510,2327,1507,2004/06/17
2,2004/06/25,1794,208,73,182,1073741824,12955,475,922,1254,780,340,1446,670,2004/06/30
2,2004/07/03,1988,200,1242,191,1073741824,-377,575,1180,1579,776,323,2068,611,2004/07/09
2,2004/07/11,2195,1801,2436,200,1075576832,-712,927,1861,5530,1419,1110,2880,1231,2004/07/18
2,2004/07/19,1608,136,3594,203,1073741824,16225,620,1363,2000,679,283,2307,532,2004/07/21
2,2004/07/27,1593,80,4430,210,1073741824,15582,425,1208,1967,491,175,2260,349,2004/07/28
2,2004/08/04,2353,200,1231,223,1073741824,-2244,843,1679,2311,677,220,2667,503,2004/08/10
2,2004/08/12,2618,208,2454,232,1073741824,-2588,706,1696,2619,640,194,3245,390,2004/08/19
2,2004/08/20,2095,144,5679,240,1073741824,12979,496,1245,1793,513,185,2223,368,2004/08/27
2,2004/08/28,2898,72,3505,241,1073741824,-3025,758,1647,2445,724,293,2564,564,2004/08/28
2,2004/09/05,2608,200,5690,256,1073741824,12262,371,969,1497,448,143,1751,295,2004/09/12
2,2004/09/13,2952,200,2596,260,1075576832,12857,633,1326,2093,556,204,2509,405,2004/09/16
2,2004/09/21,3302,136,1417,269,1073741824,12616,782,1550,2269,655,243,2782,490,2004/09/25
2,2004/09/29,3655,136,128,278,1073741824,11042,945,1897,2835,793,335,3271,662,2004/10/04
2,2004/10/07,3675,208,3613,283,1073741824,11811,679,1576,2558,754,344,2705,703,2004/10/09
2,2004/10/15,4182,136,115,294,1073741824,12664,1157,2163,2796,921,440,2828,945,2004/10/20
2,2004/10/23,4516,200,1223,303,1073741824,-5754,1390,2333,2688,990,553,2504,1097,2004/10/29
2,2004/10/31,4831,144,2454,312,1073741824,-5956,1454,2453,2481,955,537,2162,1078,2004/11/07
2,2004/11/08,4609,200,5111,313,1073741824,11180,1225,2178,2366,951,523,2066,1072,2004/11/08
2,2004/11/16,4980,136,2503,324,1073741824,11512,1261,2063,2160,845,483,1853,945,2004/11/19
2,2004/11/24,5207,200,1298,333,1073741824,11575,1779,2666,2546,1042,650,2103,1266,2004/11/28
2,2004/12/02,5392,144,16,342,1073741824,9444,2039,2992,3086,1071,636,2260,1352,2004/12/07
2,2004/12/10,5640,138,4397,346,1073741824,-5818,1366,2033,2317,863,529,1664,914,2004/12/11
2,2004/12/18,5779,1033,5107,355,1073741824,-5646,3020,3670,3893,3532,3449,3679,3515,2004/12/20
2,2004/12/26,5279,201,5679,2,1073741824,11543,1125,1775,2089,879,546,1644,1012,2004/01/02
2,2005/01/01,5328,208,4410,4,1073741824,11770,1130,1849,1947,892,549,1597,1031,2005/01/04
2,2005/01/09,5559,200,2463,10,1073741824,-5517,1372,2210,2249,984,592,1890,1209,2005/01/10
2,2005/01/17,5414,1033,1259,17,1073741824,-5606,5074,6330,6017,5299,4948,6019,5498,2005/01/17
2,2005/01/25,5023,200,1335,31,1073741824,12573,784,1265,1640,916,562,1432,1042,2005/01/31
2,2005/02/02,5183,1041,3543,35,1073741824,-4980,4927,6060,6549,6139,5985,6251,6135,2005/02/04
2,2005/02/10,4923,1042,2518,42,1073741824,-5015,2177,2633,2600,2500,2279,2669,2525,2005/02/11
2,2005/02/18,4639,208,1331,49,1073741824,-4815,385,688,909,846,437,882,948,2005/02/18
2,2005/02/26,3924,40981,5070,59,1075576832,12425,4534,5786,3391,5427,5087,5917,5557,2005/02/28
2,2005/03/06,4086,73,1304,65,1073741824,-4552,982,1401,1584,848,507,1408,915,2005/03/06
2,2005/03/14,3838,1033,2491,74,1073741824,-4093,2858,3375,3532,2969,2763,3206,2963,2005/03/15
2,2005/03/22,3598,1545,3515,83,1073741824,-3859,749,1477,2696,2851,2733,2882,2774,2005/03/24
2,2005/03/30,2728,200,3575,93,1073741824,13387,510,913,1122,699,377,1172,669,2005/04/03
2,2005/04/07,2593,144,94,104,1073741824,11038,643,1192,1480,851,425,1594,848,2005/04/14
2,2005/04/15,2283,136,1380,111,1073741824,14455,723,1268,1625,841,423,1747,849,2005/04/21
2,2005/04/23,2142,208,94,120,1073741824,11790,769,1452,1868,843,381,1961,757,2005/04/30
2,2005/05/01,2723,136,5674,126,1073741824,-1582,582,1161,1573,971,454,1940,893,2005/05/06
2,2005/05/09,2277,200,3505,131,1073741824,-1704,564,1183,1662,834,371,1855,752,2005/05/11
2,2005/05/17,2066,8204,2463,138,1073741824,-1421,504,1054,1650,1491,1073,2040,1481,2005/05/18
2,2005/05/25,2380,200,5116,149,1073741824,-658,415,1042,1433,790,308,1787,652,2005/05/29
2,2005/06/02,1978,200,2509,154,1073741824,-719,309,777,1150,668,272,1243,544,2005/06/03
2,2005/06/10,1224,144,4372,164,1073741824,16661,269,583,934,435,172,1033,358,2005/06/13
2,2005/06/18,1373,202,3537,173,1073741824,16993,582,1076,1470,988,460,1765,929,2005/06/22
2,2005/06/26,1819,136,74,184,1073741824,11902,823,1625,2298,796,340,2501,660,2005/07/03
2,2005/07/04,2095,136,2481,186,1073741824,-429,1066,2109,2739,910,409,2978,767,2005/07/05
2,2005/07/12,1688,200,2540,198,1073741824,16611,909,1692,2328,757,327,2302,673,2005/07/17
2,2005/07/20,1650,208,3565,205,1073741824,16070,524,1330,2147,630,245,2462,481,2005/07/24
2,2005/07/28,2178,200,1251,209,1073741824,-1120,807,1829,2910,765,179,3678,359,2005/07/28
2,2005/08/05,2685,144,4387,220,1073741824,-1666,722,1635,2319,831,352,2765,601,2005/08/08
2,2005/08/13,2179,208,2540,230,1073741824,14698,907,1624,2374,756,326,2408,626,2005/08/18
2,2005/08/21,2250,1032,3556,237,1073741824,14067,878,1396,1756,1569,1597,1939,1443,2005/08/25
2,2005/08/29,2363,8204,4400,244,1073741824,13325,647,1330,2031,1235,1202,2450,1021,2005/09/01
2,2005/09/06,3017,208,2500,250,1073741824,-3725,615,1679,2939,554,116,3604,266,2005/09/07
2,2005/09/14,3238,136,63,264,1073741824,5540,616,1290,1883,575,255,2163,459,2005/09/21
2,2005/09/22,3393,200,1344,271,1073741824,12460,604,1491,2484,630,251,2902,484,2005/09/28
2,2005/09/30,3584,200,1268,273,1073741824,-4950,671,1393,1739,698,337,1930,616,2005/09/30
2,2005/10/08,3932,136,2454,282,1073741824,-5285,1003,1958,2818,876,392,2801,824,2005/10/09
2,2005/10/16,4278,200,3496,291,1073741824,-5443,1234,2220,2541,930,472,2414,983,2005/10/18
2,2005/10/24,4448,136,1407,303,1073741824,11670,1031,1769,2297,869,467,1996,934,2005/10/30
2,2005/11/01,4756,208,154,312,1073741824,9458,1151,2119,2337,896,506,2064,982,2005/11/08
2,2005/11/09,4789,1809,3631,317,1075576832,11325,1246,1823,2685,1827,1799,2134,1710,2005/11/13
2,2005/11/17,5040,200,2641,326,1073741824,11422,514,986,1194,682,402,1244,757,2005/11/22
2,2005/11/25,5288,200,2362,330,1075576832,-5953,752,1328,2056,848,452,1560,859,2005/11/26
2,2005/12/03,5324,136,2642,342,1073741824,11493,852,1327,1613,742,413,1335,851,2005/12/08
2,2005/12/11,5449,136,1434,351,1073741824,11662,1287,1777,1929,838,480,1552,999,2005/12/17
2,2005/12/19,5551,144,1196,353,1073741824,-6105,1261,1980,1951,881,516,1655,1028,2005/12/19
2,2005/12/27,5466,1033,1345,2,1073741824,11765,2429,2770,2866,2394,2331,2535,2354,2005/01/02
2,2006/01/01,5659,200,3543,6,1073741824,-5535,916,1578,1786,1133,697,1622,1222,2006/01/06
2,2006/01/09,5369,200,2494,9,1073741824,11973,1023,1531,1704,938,540,1381,1006,2006/01/09
2,2006/01/17,5066,8204,4342,23,1073741824,12090,445,809,961,998,687,1119,1058,2006/01/23
2,2006/01/25,5185,201,57,27,1073741824,-5700,701,1249,1482,820,496,1343,918,2006/01/27
2,2006/02/02,5118,201,3572,38,1073741824,-4958,787,1387,1756,803,374,1503,874,2006/02/07
2,2006/02/10,4767,1801,21,43,1073741824,-5825,859,1510,1981,1604,1478,2016,1617,2006/02/12
2,2006/02/18,4551,8212,1314,52,1073741824,-4711,607,1104,1494,655,320,1272,766,2006/02/21
2,2006/02/26,4318,200,2501,61,1073741824,-4409,337,746,969,760,418,1033,788,2006/03/02
2,2006/03/06,3987,202,1295,68,1073741824,-4564,330,895,1352,778,474,1254,584,2006/03/09
2,2006/03/14,3576,1554,2521,73,1073741824,13110,599,1160,1557,1274,1067,1627,1198,2006/03/14
2,2006/03/22,2900,208,4401,87,1073741824,12986,1014,1513,1912,1210,694,1861,1286,2006/03/28
2,2006/03/30,3162,200,2481,93,1073741824,-3635,602,1156,1576,894,403,1611,766,2006/04/03
2,2006/04/07,3444,208,5696,97,1073741824,-2920,490,1092,1614,962,422,1593,802,2006/04/07
2,2006/04/15,2509,208,43,107,1073741824,13610,548,1003,1280,974,490,1488,977,2006/04/17
2,2006/04/23,1797,208,4401,119,1073741824,13959,559,1093,1556,890,457,1670,887,2006/04/29
2,2006/05/01,2082,200,54,123,1073741824,10096,499,959,1239,898,485,1540,967,2006/05/03
2,2006/05/09,1834,200,1327,130,1075576832,15270,1105,1450,1512,1566,959,2109,1736,2006/05/10
2,2006/05/17,1818,144,7,139,1073741824,5193,639,1120,1381,1022,455,1484,1038,2006/05/19
2,2006/05/25,1051,200,5657,149,1073741824,15046,471,926,1300,744,343,1362,707,2006/05/29
2,2006/06/02,1474,1809,2503,153,1073741824,16617,1766,2316,2699,2220,1996,2806,2095,2006/06/02
2,2006/06/10,1586,137,1336,162,1073741824,16934,2063,2943,3436,2047,1417,3199,2103,2006/06/11
2,2006/06/18,1739,144,37,171,1073741824,14940,530,1148,1655,833,357,1874,655,2006/06/20
2,2006/06/26,1301,136,4411,183,1073741824,16786,537,1260,1956,609,226,2245,458,2006/07/02
2,2006/07/04,1563,8206,2549,185,1073741824,17147,784,1668,2581,769,285,2716,647,2006/07/04
2,2006/07/12,1764,201,1362,194,1073741824,16929,956,1920,2927,773,245,3380,667,2006/07/13
