1,38.062,-102.61841,9,5,2208,465
2,37.062,-102.61841,9,5,1946,705
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2002/03/22,2006,2866,1057,1585,3788,4329,3312,1073741824,4322,6075,-4233,136,88,2002/03/29
1,2002/03/30,1663,2378,846,1275,3217,3696,2976,1073741824,3776,582,-4696,136,89,2002/03/30
1,2002/04/07,1407,2077,731,1078,2878,3224,2449,1073741824,3139,1707,12804,72,103,2002/04/13
1,2002/04/15,1441,2091,769,1122,3005,3539,2848,1073741824,2885,613,12566,136,112,2002/04/22
1,2002/04/23,1726,2471,928,1357,3363,3788,3097,1073741824,2955,1724,-4231,136,114,2002/04/24
1,2002/05/01,1615,2369,865,1264,3279,3739,3084,1073741824,2678,581,-4270,72,121,2002/05/01
1,2002/05/09,1677,2592,851,1316,3339,3616,2920,1073741824,2199,1762,13383,136,135,2002/05/15
1,2002/05/17,1748,2618,919,1372,3615,4008,3289,1073741824,2434,2741,-3377,136,139,2002/05/19
1,2002/05/25,1626,2432,845,1265,3208,3675,2976,1073741824,1949,1798,13928,72,151,2002/05/31
1,2002/06/02,1867,2786,984,1465,3798,4244,3590,1073741824,2090,522,-2771,136,153,2002/06/02
1,2002/06/10,1848,2689,1027,1482,3709,4211,3523,1073741824,2140,1704,-2957,136,162,2002/06/11
1,2002/06/18,1646,2449,857,1306,3506,3804,3264,1075576832,2049,583,-2553,136,169,2002/06/18
1,2002/06/26,1863,2781,961,1460,3713,4140,3499,1073741824,2178,1704,-2730,136,178,2002/06/27
1,2002/07/04,1571,2362,823,1238,3203,3660,3068,1073741824,2125,667,14130,136,192,2002/07/11
1,2002/07/12,1879,2863,967,1491,3707,4073,3423,1073741824,2332,1686,-2973,136,194,2002/07/13
1,2002/07/20,1557,2285,850,1240,3121,3482,2976,1073741824,2188,2818,13768,72,206,2002/07/25
1,2002/07/28,1839,2768,957,1444,3652,4065,3355,1073741824,2584,1695,-3414,136,210,2002/07/29
1,2002/08/05,1860,2795,963,1452,3706,4072,3361,1073741824,2642,572,-3660,136,217,2002/08/05
1,2002/08/13,1942,2999,1011,1531,3887,4158,3467,1073741824,2924,1705,-3939,72,226,2002/08/14
1,2002/08/21,1604,2477,880,1274,3258,3532,2906,1073741824,2991,2798,12764,72,238,2002/08/26
