site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,49.694069,114.708312,25,4,502,36
2,39.872149,124.290871,27,5,645,14
3,29.187812,115.934329,28,6,144,96
4,28.865268,116.268557,28,6,217,135
id,Date,Night_view_time,Clear_sky_days,Clear_sky_nights,LST_Night_1km,QC_Day,Night_view_angl,QC_Night,Emis_32,Day_view_time,Emis_31,LST_Day_1km,Day_view_angl,real_date
2,2009/03/14,222,77,97,13685,65,73,65,247,106,247,13952,35,N\A
2,2009/03/22,222,178,87,13669,0,72,65,247,109,247,14095,55,N\A
2,2009/03/30,218,141,230,13784,0,46,65,247,108,247,14230,45,N\A
2,2009/04/07,222,135,71,13997,0,72,0,248,113,247,14450,87,N\A
2,2009/04/15,219,14,7,13932,0,52,0,248,110,248,14253,70,N\A
2,2009/04/23,220,120,188,14003,0,61,65,246,107,246,14333,36,N\A
2,2009/05/01,215,184,112,14175,0,24,0,246,108,247,14615,51,N\A
2,2009/05/09,214,16,8,14218,0,13,0,247,111,248,14648,76,N\A
2,2009/05/17,219,198,215,14267,0,55,0,246,107,247,14582,41,N\A
2,2009/05/25,217,162,38,14362,0,41,0,246,108,247,14591,48,N\A
2,2009/06/02,222,22,11,14372,0,75,65,247,107,247,14668,43,N\A
2,2009/06/10,224,100,21,14360,65,94,65,247,108,248,14665,50,N\A
2,2009/06/18,217,240,180,14461,0,33,65,246,114,247,14695,89,N\A
2,2009/06/26,223,224,209,14574,0,89,65,247,109,247,14793,57,N\A
2,2009/07/04,218,104,105,14599,65,46,65,246,113,247,14869,90,N\A
2,2009/07/12,222,152,81,14631,0,79,65,247,110,247,14855,67,N\A
2,2009/07/28,220,5,95,14719,0,62,0,247,114,248,14878,104,N\A
2,2009/08/05,218,212,152,14793,65,45,0,247,108,247,14805,47,N\A
2,2009/08/13,220,143,15,14793,0,61,0,247,111,247,14978,72,N\A
2,2009/08/21,218,205,78,14672,0,52,65,246,110,247,14839,60,N\A
2,2009/08/29,216,30,46,14566,0,34,65,246,108,247,14838,52,N\A
2,2009/09/06,215,192,100,14488,0,27,0,246,113,247,14695,82,N\A
2,2009/09/14,223,178,175,14472,0,81,65,246,109,247,14681,55,N\A
2,2009/09/22,217,203,237,14487,0,41,65,247,111,248,14662,77,N\A
2,2009/09/30,223,221,45,14308,0,86,65,246,111,247,14624,78,N\A
2,2009/10/08,217,221,252,14186,0,36,65,247,111,247,14551,72,N\A
2,2009/10/16,223,1,192,14133,65,85,65,247,115,247,14554,111,N\A
2,2009/10/24,223,9,10,14182,0,96,0,248,109,248,14425,60,N\A
2,2009/11/01,222,16,20,14055,0,86,65,248,111,248,14290,76,N\A
2,2009/11/09,255,192,0,0,0,255,2,245,104,246,13663,21,N\A
2,2009/11/17,217,31,120,13673,65,36,65,247,110,247,13737,64,N\A
2,2009/11/25,218,124,36,13619,65,41,65,247,109,246,13821,60,N\A
2,2009/12/03,217,193,72,13528,65,33,65,247,113,247,13718,94,N\A
2,2009/12/11,222,58,8,13496,65,87,65,247,114,247,13617,96,N\A
2,2009/12/19,222,151,157,13359,65,82,65,247,112,247,13519,85,N\A
2,2009/12/27,216,16,5,13313,65,26,65,248,102,248,13256,7,N\A
3,2006/01/01,228,64,128,13437,65,125,65,246,111,247,13931,104,N\A
3,2006/01/09,223,1,3,13586,0,74,0,248,109,249,14071,84,N\A
3,2006/01/17,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2006/01/25,221,20,30,13875,65,58,65,247,106,248,14255,46,N\A
3,2006/02/02,255,32,0,0,65,255,2,249,104,250,14264,24,N\A
3,2006/02/10,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2006/02/18,225,0,4,13734,2,105,0,249,255,249,0,255,N\A
3,2006/02/26,255,48,0,0,65,255,2,248,109,249,14371,73,N\A
3,2006/03/06,222,0,9,14222,2,65,65,246,255,248,0,255,N\A
3,2006/03/14,255,1,0,0,65,255,2,249,110,250,14391,84,N\A
3,2006/03/22,218,16,96,13836,65,31,65,246,114,248,14308,119,N\A
3,2006/03/30,220,49,152,14509,65,50,65,248,109,249,14838,77,N\A
3,2006/04/07,216,16,8,14539,0,11,0,246,114,247,14583,119,N\A
3,2006/04/15,223,20,136,14308,0,72,65,249,106,249,14737,46,N\A
3,2006/04/23,216,64,8,14507,0,11,65,247,112,248,14897,105,N\A
3,2006/05/01,222,68,6,14556,0,66,65,247,105,248,14937,38,N\A
3,2006/05/09,218,64,2,14590,65,26,65,249,112,250,14754,104,N\A
3,2006/05/17,223,252,108,14699,0,79,0,246,109,248,14988,73,N\A
3,2006/05/25,218,16,2,14661,0,26,65,248,114,249,15042,118,N\A
3,2006/06/02,230,1,64,14509,65,129,129,246,110,248,15023,84,N\A
3,2006/06/10,229,1,129,14840,0,122,0,245,101,247,14780,5,N\A
3,2006/06/18,221,60,135,15010,65,53,0,247,110,249,15008,82,N\A
3,2006/06/26,225,64,192,15044,65,93,65,247,112,249,14920,105,N\A
3,2006/07/04,255,2,0,0,65,255,2,242,100,245,14749,1,N\A
3,2006/07/12,218,66,2,15070,65,26,65,248,111,249,15038,89,N\A
3,2006/07/20,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2006/07/28,220,12,78,15023,0,51,0,247,112,249,15073,87,N\A
3,2006/08/05,221,176,184,14965,0,56,0,249,110,249,15099,81,N\A
3,2006/08/13,225,235,192,14871,0,92,0,246,106,248,15097,44,N\A
3,2006/08/21,255,73,0,0,65,255,2,248,109,249,15017,71,N\A
3,2006/08/29,223,46,16,14895,65,85,65,248,109,249,15065,68,N\A
3,2006/09/06,223,0,3,14659,2,74,65,248,255,249,0,255,N\A
3,2006/09/14,225,200,212,14611,0,93,65,247,107,248,15006,53,N\A
3,2006/09/22,222,127,121,14648,0,68,65,247,108,248,15008,61,N\A
3,2006/09/30,224,112,20,14580,0,95,65,249,110,250,14984,82,N\A
3,2006/10/08,224,128,232,14611,0,86,65,248,110,249,15011,95,N\A
3,2006/10/16,255,128,0,0,65,255,2,246,102,247,14689,10,N\A
3,2006/10/24,220,129,129,14447,0,41,65,248,110,250,14708,90,N\A
3,2006/11/01,222,238,79,14277,0,64,0,247,108,248,14802,64,N\A
3,2006/11/09,222,0,9,14299,2,66,0,247,255,249,0,255,N\A
3,2006/11/17,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2006/11/25,255,224,0,0,65,255,2,248,109,249,14293,75,N\A
3,2006/12/03,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2006/12/11,222,224,169,13776,65,63,65,248,109,249,14271,75,N\A
3,2006/12/19,221,58,254,13754,65,59,0,246,109,247,14349,65,N\A
3,2006/12/27,221,0,7,13684,2,55,65,247,255,249,0,255,N\A
3,2007/01/01,226,128,32,13507,65,106,65,247,114,248,14192,119,N\A
3,2007/01/09,218,3,3,13614,65,31,65,246,109,248,14261,65,N\A
3,2007/01/17,224,0,128,13670,2,86,65,249,255,251,0,255,N\A
3,2007/01/25,220,168,251,13671,0,47,0,247,108,248,14300,59,N\A
3,2007/02/02,224,23,13,13779,65,80,65,248,109,249,14383,74,N\A
3,2007/02/10,218,2,3,13918,65,31,65,247,112,249,14675,105,N\A
3,2007/02/18,220,4,213,13986,65,49,65,248,111,249,14599,96,N\A
3,2007/02/26,225,1,64,14038,0,97,0,246,105,248,14589,25,N\A
3,2007/03/06,221,0,96,13861,2,59,0,247,255,248,0,255,N\A
3,2007/03/14,222,192,96,13908,0,58,65,248,111,250,14520,80,N\A
3,2007/03/22,224,160,161,14399,0,88,0,248,115,249,14739,124,N\A
3,2007/03/30,218,1,3,14645,0,31,65,245,105,247,15025,25,N\A
3,2007/04/07,218,19,16,14169,0,26,65,248,109,249,14767,67,N\A
3,2007/04/15,220,26,25,14261,65,50,0,247,107,248,14687,63,N\A
3,2007/04/23,224,132,128,14416,0,85,0,248,113,249,14747,107,N\A
3,2007/05/01,220,179,243,14495,0,49,0,246,106,248,14871,44,N\A
3,2007/05/09,223,6,25,14470,0,72,0,248,107,249,15050,56,N\A
3,2007/05/17,223,28,24,14725,0,74,0,247,104,248,14963,31,N\A
3,2007/05/25,218,16,16,14788,65,25,65,248,109,249,15100,71,N\A
3,2007/06/02,221,64,10,14747,65,47,0,248,115,249,14982,124,N\A
3,2007/06/10,225,64,160,14763,65,95,65,248,107,249,15108,46,N\A
3,2007/06/18,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2007/06/26,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2007/07/04,255,16,0,0,65,255,2,243,100,246,14918,1,N\A
3,2007/07/12,223,64,104,14923,65,79,0,246,107,248,14969,46,N\A
3,2007/07/20,223,243,114,14993,65,72,0,248,108,249,14974,58,N\A
3,2007/07/28,223,42,1,15141,65,73,0,246,107,247,14987,50,N\A
3,2007/08/05,224,117,24,15066,65,75,0,247,106,248,14963,44,N\A
3,2007/08/13,222,49,48,14965,65,66,0,248,113,249,14984,104,N\A
3,2007/08/21,255,60,0,0,65,255,2,247,105,248,14890,39,N\A
3,2007/08/29,224,2,129,14852,0,80,0,248,104,249,14886,17,N\A
3,2007/09/06,218,66,3,14805,65,31,65,246,114,248,14838,115,N\A
3,2007/09/14,224,220,140,14827,65,85,65,248,108,249,14828,68,N\A
3,2007/09/22,219,124,40,14941,65,27,0,246,107,248,14834,56,N\A
3,2007/09/30,222,114,120,14875,65,66,0,246,109,247,14960,66,N\A
3,2007/10/08,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2007/10/16,221,151,144,14441,65,56,65,248,110,248,14621,83,N\A
3,2007/10/24,223,13,14,14467,65,74,65,247,106,248,14740,40,N\A
3,2007/11/01,220,124,112,14258,65,47,65,247,109,248,14561,69,N\A
3,2007/11/09,218,9,3,14277,65,31,65,246,107,248,14566,55,N\A
3,2007/11/17,223,252,254,14035,65,74,65,247,110,248,14518,77,N\A
3,2007/11/25,220,32,194,13926,65,54,0,247,108,249,14385,58,N\A
3,2007/12/03,224,19,57,13780,65,81,0,248,108,249,14283,67,N\A
3,2007/12/11,255,8,0,0,65,255,2,248,110,249,14235,84,N\A
3,2007/12/19,255,1,0,0,65,255,2,247,113,247,14388,112,N\A
3,2007/12/27,229,8,4,13629,0,125,0,246,110,248,14098,84,N\A
3,2008/01/01,223,31,241,13725,65,68,0,246,109,248,14212,69,N\A
3,2008/01/09,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2008/01/17,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2008/01/25,255,16,0,0,65,255,2,250,112,251,13637,105,N\A
3,2008/02/02,255,134,0,0,65,255,2,249,110,251,13792,77,N\A
3,2008/02/10,224,88,96,13742,65,80,65,247,109,248,14216,71,N\A
3,2008/02/18,224,32,17,13910,65,74,0,247,111,248,14424,95,N\A
3,2008/02/26,220,94,106,13839,65,43,0,246,110,248,14510,75,N\A
3,2008/03/05,221,32,32,14081,65,46,0,248,111,249,14686,95,N\A
3,2008/03/13,218,66,66,14192,65,23,0,247,109,249,14669,64,N\A
3,2008/03/21,222,44,40,14178,65,59,0,248,110,250,14719,80,N\A
3,2008/03/29,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2008/04/06,220,24,9,14394,0,45,0,248,108,249,14681,65,N\A
3,2008/04/14,226,24,132,14365,0,99,65,248,109,249,14750,65,N\A
3,2008/04/22,225,28,74,14364,0,96,65,248,107,249,14783,54,N\A
3,2008/04/30,221,6,67,14583,0,50,65,247,111,247,14960,82,N\A
3,2008/05/08,222,60,170,14420,0,61,65,248,109,250,14874,65,N\A
3,2008/05/16,220,123,9,14448,0,54,0,248,109,249,15069,66,N\A
3,2008/05/24,255,160,0,0,0,255,2,249,110,250,14978,84,N\A
3,2008/06/01,229,42,32,14575,65,125,65,246,105,248,14935,27,N\A
3,2008/06/09,255,64,0,0,65,255,2,244,102,246,14472,5,N\A
3,2008/06/17,216,8,2,14381,65,12,65,247,105,248,14659,25,N\A
3,2008/06/25,223,1,8,14875,65,73,0,248,108,249,14831,59,N\A
3,2008/07/03,220,2,6,14926,65,48,0,246,107,247,14960,46,N\A
3,2008/07/11,255,227,0,0,65,255,2,247,109,247,15039,71,N\A
3,2008/07/19,223,114,208,15032,65,69,0,247,108,248,15131,61,N\A
3,2008/07/27,255,1,0,0,0,255,2,248,108,249,15242,58,N\A
3,2008/08/04,225,115,241,15036,65,87,0,247,110,249,15086,74,N\A
3,2008/08/12,218,128,129,15057,0,22,0,248,109,249,15188,72,N\A
3,2008/08/20,220,2,64,14936,0,35,65,249,107,250,15111,46,N\A
3,2008/08/28,230,48,16,14772,65,129,65,245,108,246,14875,56,N\A
3,2008/09/05,221,180,80,14927,65,47,0,247,108,248,14826,59,N\A
3,2008/09/13,224,255,250,14909,65,82,0,247,109,248,14886,65,N\A
3,2008/09/21,221,22,3,15029,65,59,0,246,111,248,14971,90,N\A
3,2008/09/29,217,24,132,14572,0,16,65,247,109,248,14768,65,N\A
3,2008/10/07,224,67,197,14577,65,85,65,248,111,249,14747,86,N\A
3,2008/10/15,220,47,38,14633,65,50,65,247,111,249,14796,85,N\A
3,2008/10/23,229,48,32,14431,65,125,65,245,108,247,14581,57,N\A
3,2008/10/31,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2008/11/08,222,126,87,14248,65,59,65,247,109,249,14435,64,N\A
3,2008/11/16,218,16,128,14092,0,26,65,248,104,249,14307,17,N\A
3,2008/11/24,224,122,117,14006,65,82,65,248,107,249,14269,54,N\A
3,2008/12/02,223,193,195,13966,65,65,0,247,106,249,14308,45,N\A
3,2008/12/10,223,67,147,13876,65,73,65,248,111,249,14347,86,N\A
3,2008/12/18,218,21,1,13864,65,18,0,248,108,249,14305,55,N\A
3,2008/12/26,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2009/01/01,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2009/01/09,226,122,4,13691,65,106,65,248,109,249,14030,73,N\A
3,2009/01/17,220,128,1,13727,65,36,0,248,111,249,13792,95,N\A
3,2009/01/25,226,0,4,13610,2,106,0,248,255,249,0,255,N\A
3,2009/02/02,219,128,144,14033,0,27,0,247,111,249,14482,95,N\A
3,2009/02/10,223,2,15,14181,65,66,0,247,109,249,14653,72,N\A
3,2009/02/18,255,4,0,0,65,255,2,247,108,248,14357,59,N\A
3,2009/02/26,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2009/03/06,223,8,136,14025,65,72,0,248,115,249,14474,124,N\A
3,2009/03/14,224,7,7,14112,65,84,65,247,109,248,14389,68,N\A
3,2009/03/22,255,20,0,0,65,255,2,249,107,249,14332,47,N\A
3,2009/03/30,225,194,65,14245,65,90,65,247,108,249,14441,63,N\A
3,2009/04/07,224,198,138,14482,65,86,65,248,106,249,14748,43,N\A
3,2009/04/15,225,225,131,14516,0,90,65,246,106,248,14749,37,N\A
3,2009/04/23,221,168,128,14618,0,47,65,247,113,247,14733,111,N\A
3,2009/05/01,222,236,236,14635,0,61,65,247,109,248,14892,63,N\A
3,2009/05/09,225,71,99,14765,0,88,65,247,106,248,15020,41,N\A
3,2009/05/17,224,48,16,14707,0,85,0,247,110,248,15048,72,N\A
3,2009/05/25,255,32,0,0,65,255,2,247,113,248,14829,112,N\A
3,2009/06/02,222,62,30,14877,0,57,0,247,110,248,14969,78,N\A
3,2009/06/10,221,40,24,14933,0,51,0,247,114,249,15086,118,N\A
3,2009/06/18,255,104,0,0,65,255,2,248,108,249,14997,58,N\A
3,2009/06/26,221,128,129,14890,0,41,0,248,111,249,15016,95,N\A
3,2009/07/04,224,64,16,15119,0,85,0,249,112,250,15161,104,N\A
3,2009/07/12,222,116,50,14961,65,64,0,248,108,249,15130,55,N\A
3,2009/07/20,226,8,4,15013,0,105,0,249,107,250,15121,45,N\A
3,2009/07/28,222,64,160,14964,0,59,0,248,104,248,14880,17,N\A
3,2009/08/05,222,72,64,14989,65,59,0,247,110,248,14772,75,N\A
3,2009/08/13,223,96,32,15086,65,72,0,248,109,250,14926,65,N\A
3,2009/08/21,222,243,55,15006,0,67,0,246,107,248,15049,56,N\A
3,2009/08/29,220,225,176,14944,0,42,0,247,110,248,15029,77,N\A
3,2009/09/06,224,35,87,14925,0,79,0,247,105,249,15058,34,N\A
3,2009/09/14,255,1,0,0,65,255,2,248,110,250,15001,84,N\A
3,2009/09/22,220,52,62,14686,65,46,65,246,112,248,14835,91,N\A
3,2009/09/30,221,124,184,14631,0,55,65,248,109,249,14991,69,N\A
3,2009/10/08,222,128,64,14409,65,59,65,247,102,249,14735,10,N\A
3,2009/10/16,222,181,131,14489,0,65,65,248,110,249,14873,77,N\A
3,2009/10/24,221,199,99,14454,65,52,65,246,108,248,14851,64,N\A
3,2009/11/01,219,153,1,14341,0,35,0,248,111,248,14751,85,N\A
3,2009/11/09,255,0,0,0,2,255,2,0,255,0,0,255,N\A
3,2009/11/17,225,224,224,13866,65,83,65,247,109,248,14432,75,N\A
3,2009/11/25,223,3,67,14049,65,69,65,247,105,248,14517,39,N\A
3,2009/12/03,227,1,2,13833,65,113,0,248,110,249,14328,84,N\A
3,2009/12/11,255,64,0,0,65,255,2,248,112,248,14223,105,N\A
3,2009/12/19,217,5,4,13584,0,18,65,247,109,249,14072,71,N\A
3,2009/12/27,223,8,13,13602,65,78,65,247,107,248,14099,46,N\A
4,2006/01/01,221,224,224,13490,65,63,65,246,106,247,13884,49,N\A
4,2006/01/09,223,3,3,13618,0,76,0,248,105,248,14022,45,N\A
4,2006/01/17,255,64,0,0,65,255,2,248,112,249,14113,106,N\A
4,2006/01/25,221,191,62,13911,65,62,0,247,109,248,14306,74,N\A
4,2006/02/02,224,32,16,13779,65,87,65,248,105,247,14234,27,N\A
4,2006/02/10,255,0,0,0,2,255,2,0,255,0,0,255,N\A
4,2006/02/18,222,0,6,13767,2,67,0,248,255,248,0,255,N\A
4,2006/02/26,220,56,24,13797,65,53,65,246,111,247,14370,92,N\A
4,2006/03/06,223,9,25,14268,65,73,65,248,105,248,14558,28,N\A
4,2006/03/14,255,1,0,0,65,255,2,249,110,248,14286,87,N\A
4,2006/03/22,226,208,192,14179,65,94,0,247,110,247,13970,80,N\A
4,2006/03/30,221,57,152,14611,0,51,65,246,111,247,14697,91,N\A
4,2006/04/07,223,17,9,14498,0,67,65,246,108,247,14665,63,N\A
4,2006/04/15,222,60,44,14322,0,64,65,246,111,247,14526,85,N\A
4,2006/04/23,217,98,8,14548,65,12,65,248,109,247,14436,70,N\A
4,2006/05/01,221,78,165,14704,0,45,65,247,107,248,14670,52,N\A
4,2006/05/09,255,0,0,0,2,255,2,0,255,0,0,255,N\A
4,2006/05/17,225,252,102,14569,0,84,65,247,110,248,14979,76,N\A
4,2006/05/25,224,48,130,14676,0,76,0,247,110,247,14792,74,N\A
4,2006/06/02,220,193,1,14532,65,37,65,248,108,248,14765,68,N\A
4,2006/06/10,224,1,161,14551,65,82,0,245,102,247,14659,6,N\A
4,2006/06/18,221,127,31,15009,65,55,0,247,108,248,14954,64,N\A
4,2006/06/26,226,208,196,15012,65,98,65,247,110,247,14849,80,N\A
4,2006/07/04,255,3,0,0,65,255,2,248,106,247,14956,45,N\A
4,2006/07/12,228,67,1,14982,65,121,65,247,108,247,15006,63,N\A
4,2006/07/20,220,32,28,14925,65,41,65,248,113,247,14933,114,N\A
4,2006/07/28,219,175,46,15032,0,37,0,247,107,247,14999,50,N\A
4,2006/08/05,220,188,180,14970,65,38,0,248,111,247,15068,87,N\A
4,2006/08/13,222,255,224,14831,0,63,65,247,109,247,15080,66,N\A
4,2006/08/21,220,107,24,14800,65,41,0,248,106,247,14982,49,N\A
4,2006/08/29,222,95,49,14930,65,70,0,246,110,247,15031,81,N\A
4,2006/09/06,220,0,1,14689,2,37,65,248,255,248,0,255,N\A
4,2006/09/14,224,216,223,14482,0,77,65,247,109,247,14913,72,N\A
4,2006/09/22,223,247,127,14759,0,68,65,248,108,248,14987,60,N\A
4,2006/09/30,222,122,92,14571,0,67,65,248,109,247,14921,75,N\A
4,2006/10/08,223,128,216,14514,0,71,65,246,111,247,15049,97,N\A
4,2006/10/16,227,128,145,14387,65,110,65,245,103,247,14618,12,N\A
4,2006/10/24,222,227,241,14414,65,59,65,247,108,247,14734,64,N\A
4,2006/11/01,222,239,79,14294,65,65,65,247,108,247,14817,58,N\A
4,2006/11/09,222,29,44,14073,0,64,65,248,110,247,14749,78,N\A
4,2006/11/17,255,0,0,0,2,255,2,0,255,0,0,255,N\A
4,2006/11/25,216,136,16,13905,0,7,65,245,113,247,14393,112,N\A
4,2006/12/03,255,0,0,0,2,255,2,0,255,0,0,255,N\A
4,2006/12/11,223,224,168,13748,65,74,0,248,109,248,14319,77,N\A
4,2006/12/19,223,127,255,13721,0,68,0,247,109,247,14347,73,N\A
4,2006/12/27,223,5,15,13714,0,67,0,248,109,248,14151,75,N\A
4,2007/01/01,222,224,96,13582,65,60,65,248,112,247,14110,99,N\A
4,2007/01/09,219,3,3,13632,0,32,65,246,109,247,14293,67,N\A
4,2007/01/17,224,0,128,13718,2,87,65,248,255,248,0,255,N\A
4,2007/01/25,221,254,243,13728,0,51,0,248,108,247,14184,62,N\A
4,2007/02/02,226,27,15,13736,0,94,65,247,107,247,14409,54,N\A
4,2007/02/10,215,9,1,13879,65,2,0,248,108,247,14583,58,N\A
4,2007/02/18,221,161,148,14093,65,55,0,248,114,248,14450,121,N\A
4,2007/02/26,215,33,1,14108,0,2,65,246,107,247,14695,45,N\A
4,2007/03/06,255,0,0,0,2,255,2,0,255,0,0,255,N\A
4,2007/03/14,222,192,96,13865,0,59,0,248,111,247,14518,82,N\A
4,2007/03/22,223,224,225,14324,0,70,0,247,112,248,14768,99,N\A
4,2007/03/30,219,135,3,14823,65,32,65,247,107,247,14793,46,N\A
4,2007/04/07,226,83,26,14086,0,93,65,247,108,247,14710,64,N\A
4,2007/04/15,223,58,29,14240,0,70,0,247,108,247,14595,65,N\A
4,2007/04/23,227,132,130,14199,0,109,0,247,113,247,14550,109,N\A
4,2007/05/01,223,247,119,14649,0,70,0,247,107,247,14812,53,N\A
4,2007/05/09,223,7,23,14622,0,70,65,247,109,247,14830,77,N\A
4,2007/05/17,223,125,120,14774,0,67,0,248,107,247,14882,52,N\A
4,2007/05/25,221,0,4,14839,2,48,65,248,255,246,0,255,N\A
4,2007/06/02,222,66,74,14681,65,65,65,249,114,248,14910,116,N\A
4,2007/06/10,222,64,96,14772,65,60,0,247,107,247,14994,49,N\A
4,2007/06/18,255,152,0,0,65,255,2,247,106,247,14918,42,N\A
4,2007/06/26,221,2,4,14737,65,49,65,248,104,247,14873,19,N\A
4,2007/07/04,220,25,8,15061,65,37,0,247,105,248,14952,39,N\A
4,2007/07/12,220,66,65,15015,0,44,0,247,106,248,14853,34,N\A
4,2007/07/20,223,243,48,15083,65,67,0,248,108,247,14976,61,N\A
4,2007/07/28,223,27,1,15204,65,75,0,248,107,248,14996,54,N\A
4,2007/08/05,218,127,136,14919,65,23,65,247,108,247,15002,61,N\A
4,2007/08/13,224,49,24,14949,65,75,0,247,113,247,15015,106,N\A
4,2007/08/21,222,12,7,14684,65,63,65,247,107,246,14894,50,N\A
4,2007/08/29,227,6,3,14966,65,103,65,244,108,247,14948,59,N\A
4,2007/09/06,218,130,131,14815,65,24,65,247,109,247,14913,73,N\A
4,2007/09/14,223,221,204,14735,65,68,0,247,109,248,14796,78,N\A
4,2007/09/22,222,124,238,14828,65,59,0,247,107,247,14945,58,N\A
4,2007/09/30,224,127,123,14824,0,79,0,246,109,247,14911,71,N\A
4,2007/10/08,255,14,0,0,0,255,2,248,108,248,14728,69,N\A
4,2007/10/16,220,191,65,14450,65,44,65,247,110,247,14702,80,N\A
4,2007/10/24,222,15,15,14525,65,57,0,247,108,247,14806,58,N\A
4,2007/11/01,221,246,112,14295,65,49,0,248,110,248,14620,82,N\A
4,2007/11/09,219,63,3,14304,65,32,65,246,107,247,14529,50,N\A
4,2007/11/17,222,252,124,14092,65,63,65,248,110,247,14545,80,N\A
4,2007/11/25,222,124,254,13852,65,66,0,247,107,247,14359,58,N\A
4,2007/12/03,224,19,57,13808,65,82,0,248,109,248,14324,69,N\A
4,2007/12/11,255,24,0,0,65,255,2,247,106,248,14160,45,N\A
4,2007/12/19,255,1,0,0,65,255,2,246,113,248,14370,114,N\A
4,2007/12/27,225,28,28,13626,65,92,65,247,105,247,14072,34,N\A
4,2008/01/01,222,255,247,13709,65,64,0,247,109,247,14273,67,N\A
4,2008/01/09,255,0,0,0,2,255,2,0,255,0,0,255,N\A
4,2008/01/17,219,0,129,13337,2,23,65,249,255,250,0,255,N\A
4,2008/01/25,255,0,0,0,2,255,2,0,255,0,0,255,N\A
4,2008/02/02,222,160,100,13454,0,59,65,247,110,248,13997,87,N\A
4,2008/02/10,222,252,98,13667,65,58,65,247,108,247,14189,59,N\A
4,2008/02/18,230,36,16,14050,65,130,0,247,109,247,14531,68,N\A
4,2008/02/26,221,254,107,13827,0,57,0,247,107,247,14495,58,N\A
4,2008/03/05,221,99,41,14028,65,47,0,247,109,248,14581,73,N\A
4,2008/03/13,219,66,66,14248,0,24,0,248,109,248,14757,68,N\A
4,2008/03/21,223,44,110,14164,0,69,0,248,110,248,14749,82,N\A
4,2008/03/29,255,32,0,0,65,255,2,247,103,246,14535,12,N\A
4,2008/04/06,223,26,8,14549,0,74,0,247,111,248,14649,86,N\A
4,2008/04/14,222,24,140,14459,0,68,65,246,109,247,14766,67,N\A
4,2008/04/22,224,84,202,14581,65,80,0,248,104,247,14748,21,N\A
4,2008/04/30,221,70,67,14658,0,52,0,248,110,247,14899,85,N\A
4,2008/05/08,224,60,186,14509,0,76,0,248,109,247,14929,67,N\A
4,2008/05/16,217,123,74,14652,0,17,0,247,109,247,15013,69,N\A
4,2008/05/24,221,40,32,14829,65,49,65,248,112,248,14703,106,N\A
4,2008/06/01,227,2,36,14753,0,106,0,248,107,247,15142,49,N\A
4,2008/06/09,221,0,32,14816,2,49,65,248,255,248,0,255,N\A
4,2008/06/17,224,8,4,14830,0,87,65,248,105,248,14878,27,N\A
4,2008/06/25,221,128,9,14806,65,47,65,248,109,247,15029,75,N\A
4,2008/07/03,222,28,7,14941,65,69,65,247,110,248,14965,85,N\A
4,2008/07/11,225,253,2,14881,65,98,65,248,108,248,15004,59,N\A
4,2008/07/19,222,250,114,14999,0,59,0,247,106,247,15088,47,N\A
4,2008/07/27,218,3,1,15057,0,19,0,247,112,247,15157,94,N\A
4,2008/08/04,225,115,241,15027,0,89,0,248,110,248,15080,77,N\A
4,2008/08/12,222,197,193,14991,65,55,65,248,106,248,14986,45,N\A
4,2008/08/20,226,7,1,15056,65,107,65,247,112,248,15045,99,N\A
4,2008/08/28,225,32,50,14873,65,92,65,247,111,247,14016,98,N\A
4,2008/09/05,222,240,223,14783,65,60,65,247,107,247,14876,52,N\A
4,2008/09/13,224,255,250,14932,65,83,0,247,109,248,14924,67,N\A
4,2008/09/21,222,159,143,14935,65,64,0,247,109,248,14898,72,N\A
4,2008/09/29,220,15,143,14658,0,45,65,248,111,247,14775,85,N\A
4,2008/10/07,226,207,133,14677,65,103,65,247,109,247,14802,69,N\A
4,2008/10/15,223,39,34,14743,65,74,0,247,110,247,14868,81,N\A
4,2008/10/23,222,112,56,14396,65,63,65,246,108,246,14695,69,N\A
4,2008/10/31,255,0,0,0,2,255,2,0,255,0,0,255,N\A
4,2008/11/08,223,126,215,14211,0,70,65,247,109,248,14515,67,N\A
4,2008/11/16,221,29,136,14053,0,51,65,248,108,248,14384,58,N\A
4,2008/11/24,225,250,229,13932,65,94,65,247,106,247,14345,47,N\A
4,2008/12/02,224,217,219,13865,65,78,0,247,107,248,14251,55,N\A
