site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,20.477082,106.07578,27,6,4499,4571
2,20.527173,106.479465,27,6,4664,4546
3,20.285576,105.824057,27,6,4445,4662
4,21.164632,105.980063,27,6,4239,4240
id,Date,250m 16 days NDVI,250m 16 days EVI,250m 16 days VI Quality,250m 16 days red reflectance,250m 16 days NIR reflectance,250m 16 days blue reflectance,250m 16 days MIR reflectance,250m 16 days view zenith angle,250m 16 days sun zenith angle,250m 16 days relative azimuth angle,250m 16 days composite day of the year,250m 16 days pixel reliability,actual_date
3,2001/11/17,3202,1421,2185,830,1612,378,608,658,4300,2444,327,1,N\A
3,2001/12/03,3473,1722,35878,900,1858,447,1014,6124,4281,2492,337,3,N\A
3,2001/12/19,3367,1432,2185,785,1582,318,637,3134,4604,2408,357,1,N\A
4,2001/01/01,2411,1306,2062,903,1477,788,1368,2196,4768,550,9,3,N\A
4,2001/01/17,1025,1538,2066,2643,3247,2572,2071,5095,4860,499,20,3,N\A
4,2001/02/02,1772,935,3294,1297,1856,627,667,796,3898,470,48,3,N\A
4,2001/02/18,3886,1985,2257,855,1942,451,677,852,3379,397,64,1,N\A
4,2001/03/06,1916,1639,2066,2102,3099,5034,3286,4347,3311,339,75,3,N\A
4,2001/03/22,8478,5558,2261,270,3279,182,796,6505,1892,2359,88,1,N\A
4,2001/04/07,8535,6340,2257,332,4201,125,728,1945,1685,2042,110,1,N\A
4,2001/04/23,8143,6545,2257,435,4250,305,1246,2150,1870,79,121,1,N\A
4,2001/05/09,8403,5962,2261,312,3597,226,710,4897,940,1878,131,1,N\A
4,2001/05/25,2964,4407,2066,1966,3623,2136,1372,4263,2060,-146,155,3,N\A
4,2001/06/10,2156,981,2185,984,1525,486,501,3120,1273,1580,165,1,N\A
4,2001/06/26,576,331,2066,1381,1550,945,571,5529,965,1567,186,3,N\A
4,2001/07/12,601,559,34842,2711,3058,1842,1149,5661,2584,-80,205,3,N\A
4,2001/07/28,1943,980,2120,1258,1865,524,738,4210,2354,2,219,0,N\A
4,2001/08/13,7299,5198,2257,555,3556,327,1050,2058,2183,126,233,1,N\A
4,2001/08/29,8614,7021,35037,351,4715,171,1049,5693,2969,238,253,1,N\A
4,2001/09/14,8043,5575,2257,377,3477,245,806,1942,2636,2295,270,1,N\A
4,2001/09/30,7003,5818,2120,786,4460,452,1090,4259,3418,454,283,0,N\A
4,2001/10/16,6309,4620,35038,841,3717,427,1421,6187,3982,455,294,3,N\A
4,2001/11/01,4367,2798,2116,1069,2727,577,1121,878,4267,607,320,0,N\A
4,2001/11/17,3867,2540,2185,1283,2901,624,1424,3344,4430,572,322,1,N\A
4,2001/12/03,662,3036,2062,4371,4991,4815,4223,603,4664,2401,343,3,N\A
4,2001/12/19,2850,1524,2257,1136,2042,534,1262,3086,4684,2416,357,1,N\A
