1,29.15,116.17
2,29.024,116.189
3,52.097,141.368
4,52.105,141.371
5,52.101,141.37
6,52.088,141.345
7,52.14,141.766
8,29.15,116.17
9,29.063,116.213
10,40.297,118.055
11,42.918,122.373
12,43.174,122.655
13,51.737,139.223
14,59.024,157.305
15,59.132,157.601
16,59.213,157.328
17,59.314,157.987
18,59.901,158.466
19,61.691,158.28
20,62.462,162.526
21,62.46,162.527
22,62.46,162.52
23,62.565,162.534
24,62.457,162.528
25,62.452,162.519
26,62.473,162.54
27,62.471,162.535
28,62.475,162.611
29,62.478,162.623
30,62.467,162.623
31,62.472,162.608
32,62.473,162.612
33,62.475,162.606
34,62.473,162.614
35,64.196,170.076
36,64.194,170.03
37,64.194,170.031
38,64.194,170.033
39,64.189,170.047
40,64.192,170.026
41,64.192,170.027
42,64.194,170.027
43,64.196,170.027
44,64.194,170.032
45,64.199,170.056
46,64.194,170.028
47,63.988,171.262
48,63.99,171.272
49,63.987,171.263
50,63.988,171.265
51,64.012,171.291
52,64.031,171.275
53,64.029,171.297
54,64.032,171.285
55,64.029,171.295
56,64.033,171.3
57,64.03,171.292
58,64.03,171.295
59,64.029,171.295
60,64.029,171.3
61,64.029,171.294
62,64.028,171.298
63,64.029,171.298
64,64.031,171.3
65,64.028,171.298
66,64.027,171.295
67,64.029,171.299
68,64.029,171.297
69,64.029,171.296
70,64.03,171.28
71,63.986,171.26
72,63.989,171.266
73,63.995,171.266
74,63.989,171.26
75,63.99,171.261
76,63.99,171.271
77,63.987,171.259
78,64.048,171.265
79,64.056,171.278
80,64.056,171.288
81,64.055,171.281
82,64.055,171.281
83,64.056,171.284
84,64.058,171.28
85,64.057,171.271
86,64.055,171.284
87,64.056,171.285
88,64.055,171.283
89,64.054,171.293
90,64.069,171.289
91,64.056,171.281
92,64.056,171.285
93,64.054,171.283
94,64.059,171.279
95,64.051,171.277
96,64.051,171.293
97,64.054,171.293
98,64.051,171.3
99,64.051,171.298
100,64.05,171.293
101,64.038,171.316
102,64.055,171.294
103,64.054,171.294
104,64.046,171.288
105,64.045,171.286
106,64.046,171.288
107,64.045,171.293
108,64.045,171.29
109,64.046,171.288
110,64.044,171.283
111,64.047,171.29
112,64.057,171.281
113,64.022,171.277
114,64.028,171.297
115,64.028,171.293
116,64.026,171.279
117,64.032,171.364
118,64.035,171.355
119,64.003,171.431
120,64.04,171.363
121,64.039,171.365
122,64.032,171.38
123,64.035,171.378
124,64.035,171.368
125,64.036,171.374
126,64.034,171.371
127,64.035,171.368
128,64.032,171.369
129,64.035,171.365
130,64.035,171.364
131,64.035,171.369
132,64.04,171.358
133,64.037,171.407
134,64.037,171.363
135,64.038,171.363
136,64.037,171.369
137,64.034,171.372
138,64.041,171.337
139,64.043,171.355
140,64.036,171.361
141,64.039,171.369
142,64.037,171.369
143,64.038,171.369
144,64.035,171.368
145,64.035,171.371
146,64.024,171.402
147,64.024,171.29
148,64.024,171.292
149,64.024,171.289
150,64.025,171.287
151,64.023,171.291
152,64.024,171.286
153,64.023,171.289
154,64.023,171.293
155,64.023,171.292
156,64.027,171.292
157,64.023,171.291
158,64.024,171.294
159,64.029,171.355
160,64.029,171.356
161,64.029,171.355
162,64.029,171.354
163,64.03,171.359
164,64.029,171.371
165,64.032,171.375
166,64.031,171.37
167,64.03,171.366
168,64.03,171.371
169,64.036,171.367
170,64.029,171.369
171,64.031,171.37
172,64.03,171.369
173,64.033,171.366
174,64.024,171.382
175,64.019,171.283
176,64.022,171.281
177,64.02,171.284
178,64.02,171.282
179,64.022,171.277
180,64.024,171.286
181,63.97,171.286
182,63.969,171.289
183,63.968,171.288
184,63.971,171.286
185,63.969,171.29
186,63.97,171.286
187,63.959,171.292
188,63.966,171.284
189,59.63,154.257
190,59.633,154.261
191,59.634,154.268
192,59.632,154.245
193,59.635,154.2
194,59.626,154.091
195,59.616,154.258
196,59.617,154.258
197,59.617,154.261
198,54.281,142.595
199,54.291,142.584
200,54.293,142.587
201,54.29,142.586
202,54.291,142.587
203,54.285,142.584
204,54.285,142.581
205,54.292,142.543
206,54.294,142.546
207,54.294,142.552
208,54.294,142.551
209,54.295,142.552
210,54.287,142.579
211,54.285,142.557
212,54.288,142.589
213,54.312,142.16
214,54.286,142.585
215,53.018,141.329
216,53.016,141.339
217,53.007,141.336
218,52.981,141.314
219,53.012,141.347
220,53.034,141.348
221,53.035,141.35
222,53.037,141.357
223,52.98,141.289
224,53.006,141.303
225,53.018,141.445
226,53.01,141.312
227,52.952,141.298
228,53.027,141.572
229,53.018,141.315
230,39.3,128.116
231,29.15,116.17
232,29.096,115.889
233,28.937,116.505
234,45.528,129.835
235,47.108,137.166
236,52.45,138.704
237,62.327,163.412
238,61.976,164.055
239,61.855,163.584
240,61.942,164.027
241,61.957,164.092
242,61.959,164.103
243,61.945,164.03
244,61.955,164.125
245,61.962,164.078
246,62.448,165.584
247,62.417,165.751
248,62.394,165.462
249,63.066,163.519
250,62.422,165.712
251,62.461,165.678
252,62.319,165.828
253,62.435,165.67
254,62.403,165.721
255,62.421,165.637
256,62.446,165.723
257,64.61,170.927
258,64.613,170.934
259,64.607,170.912
260,64.61,170.91
261,64.599,170.95
262,64.621,170.818
263,64.586,170.959
264,64.58,171.022
265,64.578,170.93
266,64.592,170.838
267,64.681,170.802
268,64.617,170.947
269,64.593,171.038
270,64.594,170.96
271,64.631,170.961
272,64.614,170.95
273,64.591,170.891
274,64.228,169.825
275,64.609,170.922
276,64.585,170.936
277,64.613,170.953
278,64.625,170.83
279,64.754,171.029
280,64.611,170.905
281,64.61,170.918
282,64.632,170.895
283,64.615,170.942
284,64.575,170.958
285,64.64,170.822
286,64.609,170.941
287,64.636,171.058
288,64.615,170.96
289,64.607,170.888
290,64.654,170.935
291,64.856,170.86
292,64.855,170.869
293,64.721,170.965
294,64.814,170.739
295,64.816,170.728
296,64.817,170.834
297,64.817,170.824
298,64.833,170.781
299,64.825,170.845
300,65.296,172.361
301,65.129,171.932
302,65.173,171.931
303,65.133,171.888
304,65.14,171.953
305,65.083,171.671
306,65.168,171.805
307,65.165,171.771
308,65.161,171.812
309,65.166,171.745
310,65.154,171.84
311,65.157,171.772
312,65.149,171.838
313,65.145,171.809
314,65.154,171.789
315,65.156,171.769
316,65.133,171.769
317,65.156,171.822
318,65.159,171.748
319,65.162,171.792
320,65.156,171.794
321,65.164,171.804
322,65.162,171.776
323,65.135,171.803
324,65.16,171.756
325,65.113,171.822
326,65.093,171.822
327,65.184,171.711
328,65.157,171.782
329,65.27,171.683
330,65.166,171.785
331,65.165,171.804
332,65.155,171.73
