site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
172,52.115,138.122,26,3,576,945
173,51.642,136.294,26,3,548,1002
174,51.501,136.434,26,3,590,1019
175,51.434,136.6,26,3,617,1027
176,51.4,136.517,26,3,618,1031
177,51.413,136.46,26,3,611,1029
178,51.46,136.519,26,3,605,1024
179,51.317,136.71,26,3,651,1041
180,51.36,136.352,26,3,615,1036
181,51.71,136.05,26,3,514,994
182,51.493,136.37,26,3,587,1020
183,51.424,136.57,26,3,617,1028
184,51.399,136.821,26,3,641,1031
185,51.413,136.549,26,3,618,1029
186,51.466,136.193,26,3,579,1023
187,51.41,136.48,26,3,613,1030
188,51.412,136.472,26,3,612,1030
189,51.408,136.484,26,3,614,1030
190,51.406,136.489,26,3,615,1030
191,51.412,136.41,26,3,608,1030
192,51.4,136.442,26,3,613,1031
193,51.409,136.492,26,3,615,1030
194,51.44,136.515,26,3,609,1026
195,51.377,136.359,26,3,612,1034
196,51.374,136.5,26,3,623,1034
197,51.438,136.208,26,3,587,1026
198,51.23,137.814,26,3,754,1051
199,51.413,136.474,26,3,612,1029
200,51.43,136.512,26,3,611,1027
201,51.466,136.394,26,3,594,1023
202,51.406,136.478,26,3,614,1030
203,51.406,136.482,26,3,614,1030
204,51.406,136.48,26,3,614,1030
205,51.404,136.453,26,3,613,1031
206,51.403,136.473,26,3,614,1031
207,51.414,136.469,26,3,612,1029
208,53.963,135.585,25,3,1170,723
209,53.942,135.567,25,3,1173,726
210,53.844,135.329,25,3,1179,738
211,53.785,135.583,26,3,11,745
212,53.776,135.178,25,3,1184,746
213,53.793,135.186,25,3,1181,744
214,53.769,135.186,25,3,1186,747
215,52.661,134.651,26,3,198,880
216,52.734,134.218,26,3,151,871
217,52.687,134.359,26,3,171,877
218,52.785,134.323,26,3,147,865
219,52.712,134.343,26,3,165,874
220,52.727,134.338,26,3,161,872
221,51.544,136.36,26,3,574,1014
222,51.512,136.352,26,3,581,1018
223,51.446,137.928,26,3,714,1025
224,51.551,136.297,26,3,568,1013
225,50.908,135.866,26,3,679,1090
226,51.489,136.484,26,3,596,1020
227,51.451,136.546,26,3,609,1025
228,51.547,136.428,26,3,579,1013
229,51.531,136.423,26,3,582,1015
230,51.529,136.433,26,3,583,1016
231,51.53,136.44,26,3,584,1015
232,51.565,136.466,26,3,578,1011
233,51.505,136.43,26,3,588,1018
234,51.516,136.398,26,3,584,1017
235,51.528,136.409,26,3,582,1016
236,51.408,136.478,26,3,614,1030
237,51.4,136.491,26,3,616,1031
238,51.457,136.155,26,3,579,1024
239,51.42,136.499,26,3,613,1029
240,51.439,136.311,26,3,594,1026
241,51.394,136.542,26,3,622,1032
242,51.239,136.779,26,3,674,1050
243,51.418,136.599,26,3,621,1029
244,51.408,136.505,26,3,616,1030
245,51.411,136.475,26,3,613,1030
246,51.392,136.441,26,3,615,1032
247,51.365,136.472,26,3,623,1035
248,51.481,136.523,26,3,601,1021
249,51.374,136.574,26,3,628,1034
250,51.342,136.489,26,3,629,1038
251,51.411,136.545,26,3,618,1030
252,51.409,136.478,26,3,613,1030
253,51.415,136.408,26,3,607,1029
254,51.406,136.483,26,3,615,1030
255,51.409,136.487,26,3,614,1030
256,51.394,136.436,26,3,614,1032
257,51.401,136.472,26,3,615,1031
258,51.4,136.474,26,3,615,1031
259,51.402,136.476,26,3,615,1031
260,51.394,136.494,26,3,618,1032
