site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
547,29.0092,115.869,28,6,158,118
548,29.0092,115.869,28,6,158,118
549,29.0093,115.8688,28,6,158,118
550,29.0095,115.8682,28,6,158,118
551,29.0095,115.8683,28,6,158,118
552,29.0095,115.8683,28,6,158,118
553,29.0095,115.9788,28,6,169,118
554,29.0097,115.8675,28,6,158,118
555,29.0097,115.8675,28,6,158,118
556,29.0097,115.8678,28,6,158,118
557,29.0097,115.8683,28,6,158,118
558,29.0097,115.8685,28,6,158,118
559,29.0098,115.8675,28,6,158,118
560,29.0098,115.8675,28,6,158,118
561,29.0098,115.8675,28,6,158,118
562,29.0098,115.8677,28,6,158,118
563,29.0098,115.8677,28,6,158,118
564,29.0098,115.8677,28,6,158,118
565,29.0098,115.8677,28,6,158,118
566,29.0098,115.8677,28,6,158,118
567,29.0098,115.8677,28,6,158,118
568,29.0098,115.8677,28,6,158,118
569,29.0098,115.8677,28,6,158,118
570,29.0098,115.8677,28,6,158,118
571,29.0098,115.8678,28,6,158,118
572,29.0098,115.8678,28,6,158,118
573,29.0098,115.8678,28,6,158,118
574,29.0098,115.868,28,6,158,118
575,29.01,115.8677,28,6,158,118
576,29.01,115.868,28,6,158,118
577,29.01,115.868,28,6,158,118
578,29.01,115.8683,28,6,158,118
579,29.0102,115.8675,28,6,158,118
580,29.0102,115.8677,28,6,158,118
581,29.0102,115.8677,28,6,158,118
582,29.0102,115.8677,28,6,158,118
583,29.0102,115.8677,28,6,158,118
584,29.0102,115.868,28,6,158,118
585,29.0102,115.8682,28,6,158,118
586,29.0102,115.8682,28,6,158,118
587,29.0102,115.8682,28,6,158,118
588,29.0102,115.8682,28,6,158,118
589,29.0102,115.8682,28,6,158,118
590,29.0102,115.8682,28,6,158,118
591,29.0102,115.8683,28,6,158,118
592,29.0103,115.8675,28,6,158,118
593,29.0103,115.868,28,6,158,118
594,29.0103,115.8682,28,6,158,118
595,29.0103,115.8688,28,6,158,118
596,29.0107,115.8683,28,6,158,118
597,29.0107,115.8683,28,6,158,118
598,29.0108,115.8687,28,6,158,118
599,29.011,115.8683,28,6,158,118
600,29.0112,115.8687,28,6,158,118
601,29.0113,115.8683,28,6,158,118
602,29.0113,115.8692,28,6,158,118
603,29.0115,115.8685,28,6,158,118
604,29.0117,115.8682,28,6,157,118
605,29.0117,115.8685,28,6,158,118
606,29.0117,115.8692,28,6,158,118
607,29.0118,115.8693,28,6,158,118
608,29.0123,115.8698,28,6,158,118
609,29.0125,115.8695,28,6,158,118
610,29.0125,115.8695,28,6,158,118
611,29.014,115.7902,28,6,149,117
612,29.014,115.7903,28,6,149,117
613,29.014,115.7903,28,6,149,117
614,29.0147,115.7908,28,6,149,117
615,29.0152,115.8447,28,6,155,117
616,29.0162,115.9815,28,6,169,117
617,29.018,115.8745,28,6,157,117
618,29.0182,115.8743,28,6,157,117
619,29.0182,115.8745,28,6,157,117
620,29.0183,115.8745,28,6,157,117
621,29.0188,115.8742,28,6,157,117
622,29.0188,115.8743,28,6,157,117
623,29.0188,115.8745,28,6,157,117
624,29.0188,115.8745,28,6,157,117
625,29.019,115.8732,28,6,157,117
626,29.019,115.8733,28,6,157,117
627,29.019,115.8735,28,6,157,117
628,29.0192,115.8728,28,6,157,117
629,29.0192,115.8732,28,6,157,117
630,29.0208,115.9885,28,6,169,117
631,29.021,115.8685,28,6,156,116
632,29.021,115.8742,28,6,157,116
633,29.0212,115.981,28,6,168,116
634,29.0212,115.9863,28,6,169,116
635,29.0213,115.8743,28,6,157,116
636,29.0213,115.9813,28,6,168,116
637,29.0215,115.9887,28,6,169,116
638,29.0215,115.9888,28,6,169,116
639,29.0217,115.9818,28,6,168,116
640,29.0217,115.9887,28,6,169,116
641,29.0227,115.9878,28,6,169,116
642,29.0232,115.9887,28,6,169,116
643,29.0233,115.9852,28,6,168,116
644,29.0233,115.9867,28,6,169,116
645,29.0233,115.9868,28,6,169,116
646,29.0233,115.9878,28,6,169,116
647,29.0233,115.988,28,6,169,116
648,29.0235,115.986,28,6,168,116
649,29.0235,115.9873,28,6,169,116
650,29.024,115.9865,28,6,168,116
651,29.024,115.9882,28,6,169,116
652,29.024,115.9885,28,6,169,116
653,29.0242,115.9883,28,6,169,116
654,29.0243,115.9852,28,6,168,116
655,29.0243,115.9863,28,6,168,116
656,29.0243,115.9863,28,6,168,116
657,29.0243,115.9867,28,6,168,116
658,29.0245,115.9853,28,6,168,116
659,29.0245,115.9862,28,6,168,116
660,29.0245,115.9868,28,6,168,116
661,29.0245,115.9868,28,6,168,116
662,29.0248,115.9845,28,6,168,116
663,29.0248,115.9855,28,6,168,116
664,29.0248,115.9868,28,6,168,116
665,29.0252,115.9872,28,6,168,116
666,29.042,115.9747,28,6,165,114
667,29.042,115.9748,28,6,165,114
668,29.0422,115.9747,28,6,165,114
669,29.0422,115.9747,28,6,165,114
670,29.0422,115.9747,28,6,165,114
671,29.0423,115.975,28,6,165,114
672,29.0425,115.9767,28,6,165,114
673,29.0428,115.9738,28,6,165,114
674,29.0428,115.9748,28,6,165,114
675,29.0428,115.9767,28,6,165,114
676,29.0428,115.977,28,6,165,114
677,29.043,115.9772,28,6,165,114
678,29.043,115.9782,28,6,165,114
679,29.043,115.9785,28,6,165,114
680,29.0432,115.9745,28,6,165,114
681,29.0432,115.9785,28,6,165,114
682,29.0435,115.974,28,6,165,114
683,29.0435,115.9777,28,6,165,114
684,29.0437,115.9775,28,6,165,114
685,29.0437,115.9777,28,6,165,114
686,29.0437,115.9777,28,6,165,114
687,29.0437,115.979,28,6,165,114
688,29.0438,115.9737,28,6,165,114
689,29.0438,115.9737,28,6,165,114
690,29.0438,115.9742,28,6,165,114
691,29.0438,115.9775,28,6,165,114
692,29.0438,115.9777,28,6,165,114
693,29.0438,115.9777,28,6,165,114
694,29.0438,115.9777,28,6,165,114
695,29.0438,115.9777,28,6,165,114
696,29.044,115.9737,28,6,165,114
697,29.044,115.9738,28,6,165,114
698,29.044,115.974,28,6,165,114
