1,2.97,102.3,28,8,519,1687
2,4.33,113.83,29,8,841,1360
3,14.48,101.92,27,7,2083,1324
id,Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date
1,2001/08/29,763,3715,760,957,3507,1993,784,1073741824,2750,5082,2028,8201,244,2001/09/01
1,2001/09/06,292,3499,157,472,3253,1703,535,1073741824,2805,5779,1252,204,253,2001/09/10
1,2001/09/14,175,2755,96,321,2564,1345,466,1073741824,1813,940,17980,136,263,2001/09/20
1,2001/09/22,1682,4224,1668,1771,-28672,3114,1542,1075576835,2110,2020,230,1034,265,2001/09/22
1,2001/09/30,197,3576,57,382,3318,1629,476,1073741824,1867,930,16414,140,279,2001/10/06
1,2001/10/08,201,2374,206,325,2187,1076,301,1073741824,1288,5912,14292,8206,282,2001/10/09
1,2001/10/16,923,4208,904,1197,4093,2650,1355,1073741824,2402,3230,-2294,1033,290,2001/10/17
1,2001/10/24,1652,3272,1712,1794,3214,2160,1141,1073741824,2396,1993,-2961,1801,297,2001/10/24
1,2001/11/01,640,2587,699,753,3087,1473,728,1075576832,2050,5268,12620,8205,307,2001/11/03
1,2001/11/09,502,3618,642,772,3366,1866,572,1073741824,3261,5790,-3282,8205,317,2001/11/13
1,2001/11/17,1280,3074,1310,1387,2827,1945,1177,1073741824,2464,5278,12250,8206,323,2001/11/19
1,2001/11/25,177,3083,108,350,2873,1456,456,1073741824,3113,542,-4870,8206,336,2001/12/02
1,2001/12/03,309,3422,158,474,3459,1942,656,1073741824,3334,3248,-4204,72,338,2001/12/04
1,2001/12/11,703,2923,745,844,2938,1749,784,1073741824,3148,2285,12957,1033,350,2001/12/16
1,2001/12/19,1275,2527,1336,1312,2553,1821,1083,1073741824,2966,5247,12541,8206,355,2001/12/21
1,2001/12/27,294,3080,153,411,3088,1739,657,1073741824,3426,596,-4438,8200,3,2001/01/03
1,2002/01/01,294,3080,153,411,3088,1739,657,1073741824,3426,596,-4438,8200,3,2002/01/03
1,2002/01/09,2516,3463,2570,2550,3388,2593,1617,1073741824,3009,4472,13472,1289,15,2002/01/15
1,2002/01/17,448,2644,459,561,2683,1547,574,1073741824,3180,2295,13922,8204,17,2002/01/17
1,2002/01/25,4163,5190,3883,3979,4659,3688,2300,1073741824,3613,4287,-2834,1033,30,2002/01/30
1,2002/02/02,328,3134,158,467,3103,1720,619,1073741824,3186,579,-2614,136,35,2002/02/04
1,2002/02/10,441,4022,206,585,3997,2332,860,1073741824,3412,4355,-2066,136,46,2002/02/15
1,2002/02/18,194,2604,81,298,2502,1258,350,1073741824,2697,2304,15445,8204,49,2002/02/18
1,2002/02/26,1509,2898,1350,1564,3144,2685,1848,1073741824,2137,4511,16223,1033,63,2002/03/04
1,2002/03/06,315,3150,165,444,3144,1731,725,1073741824,2630,598,-485,136,67,2002/03/08
1,2002/03/14,1256,3933,836,1189,4424,3596,1886,1073741824,2917,4316,116,1032,78,2002/03/19
1,2002/03/22,1175,3024,1364,1367,2999,2062,1182,1073741824,1897,3539,-16960,1033,88,2002/03/29
1,2002/03/30,329,4074,175,553,3871,2269,823,1073741824,2484,2039,1377,136,92,2002/04/02
1,2002/04/07,269,3644,93,465,5294,1852,609,1075576832,2914,5145,2151,140,103,2002/04/13
1,2002/04/15,313,3917,118,510,3635,1992,708,1073741824,2778,4306,2724,8204,110,2002/04/20
1,2002/04/23,129,2598,61,259,2327,1094,258,1073741824,2052,3540,-13612,76,120,2002/04/30
1,2002/05/01,1964,3699,1930,2081,3689,2783,1773,1073741824,2615,2048,3926,1033,124,2002/05/04
1,2002/05/09,985,3813,1147,1237,3583,2029,778,1073741824,2847,3277,4296,1034,133,2002/05/13
1,2002/05/17,173,2584,99,278,2453,1188,379,1073741824,2306,4541,-12067,76,143,2002/05/23
1,2002/05/25,259,3616,133,449,3383,1724,626,1073741824,3035,3230,4789,8204,149,2002/05/29
1,2002/06/02,489,3754,349,667,4331,1934,659,1075576832,3246,4277,4827,200,158,2002/06/07
1,2002/06/10,319,3290,180,462,3144,1734,542,1073741824,3437,5124,4676,8204,167,2002/06/16
1,2002/06/18,389,3543,228,508,3529,2017,772,1073741824,3597,5769,4471,8204,176,2002/06/25
1,2002/06/26,337,2530,367,469,2612,1180,411,1075576832,2702,3568,-12284,8204,184,2002/07/03
1,2002/07/04,2402,3534,2509,2508,3719,2942,2239,1073741824,3353,4277,4615,1033,190,2002/07/09
1,2002/07/12,166,1592,101,222,1463,769,241,1073741824,2595,3577,-12670,8204,200,2002/07/19
1,2002/07/20,160,2996,79,308,2759,1401,456,1073741824,2798,984,-12967,140,202,2002/07/21
1,2002/07/28,447,2520,277,516,2626,1793,893,1073741824,2598,2377,-13128,1032,209,2002/07/28
