1,46.0827,-89.9792,11,4,910,470
2,-2.8566,-54.9589,12,9,613,342
3,29.9495,-97.9962,9,6,610,6
4,39.9712,-74.4345,12,5,354,3

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
3,2014/04/23,15345,0,132,58,14423,0,18,57,246,248,231,229,N\A
3,2014/05/01,15535,0,134,81,14315,0,21,80,247,248,61,61,N\A
3,2014/05/09,15300,0,134,79,14387,0,20,69,247,248,226,195,N\A
3,2014/05/17,15329,0,133,73,14350,0,23,90,247,248,7,3,N\A
3,2014/05/25,15157,65,130,42,0,2,255,255,247,248,184,0,N\A
3,2014/06/02,15268,65,135,84,14739,0,24,115,247,248,135,20,N\A
3,2014/06/10,15317,0,131,48,14740,0,18,52,246,248,39,5,N\A
3,2014/06/18,0,2,255,255,0,2,255,255,0,0,0,0,N\A
3,2014/06/26,15398,0,130,42,14745,0,20,78,247,248,184,184,N\A
3,2014/07/04,15578,65,132,56,14690,65,20,75,246,248,80,88,N\A
3,2014/07/12,15708,65,131,45,14701,0,20,73,246,248,7,13,N\A
3,2014/07/20,15720,65,135,80,14804,0,16,37,246,248,192,234,N\A
3,2014/07/28,15767,0,129,23,14766,0,20,71,246,248,1,129,N\A
3,2014/08/05,15687,65,129,24,14809,0,19,64,247,248,72,62,N\A
3,2014/08/13,15763,0,132,53,14845,0,20,69,246,248,163,189,N\A
No data
No data
4,2002/07/04,15066,0,130,53,14468,0,17,32,246,247,13,11,N\A
4,2002/07/12,15176,0,128,41,14393,65,18,48,246,247,59,115,N\A
4,2002/07/20,15146,0,131,63,14703,65,22,80,246,247,46,8,N\A
4,2002/07/28,0,2,255,255,14774,65,16,20,246,247,0,2,N\A
4,2002/08/05,15244,65,130,59,14359,65,20,59,246,247,31,31,N\A
4,2002/08/13,15268,65,132,78,14715,65,21,68,246,247,85,84,N\A
4,2002/08/21,15043,0,125,16,14288,0,26,108,246,247,17,66,N\A
4,2002/08/29,15000,0,129,53,14307,0,19,57,246,247,224,160,N\A
4,2002/09/06,15074,0,129,47,14197,0,19,57,246,247,63,95,N\A
4,2002/09/14,14890,65,125,19,14341,0,24,89,245,247,104,216,N\A
4,2002/09/22,14852,0,130,49,14342,0,17,32,246,247,197,129,N\A
4,2002/09/30,14840,65,130,64,14140,0,22,77,246,247,231,65,N\A
4,2002/10/08,14407,0,137,119,14085,0,22,73,246,247,64,65,N\A
4,2002/10/16,14377,65,130,68,13923,0,19,58,245,247,164,142,N\A
4,2002/10/24,14075,65,128,37,14065,65,22,80,248,248,128,8,N\A
4,2002/11/01,14321,0,133,80,13670,65,21,71,246,247,192,211,N\A
4,2002/11/09,14351,0,130,57,13886,0,18,42,246,247,32,33,N\A
4,2002/11/17,14183,0,129,47,13726,0,19,61,246,247,202,136,N\A
4,2002/11/25,13861,65,136,110,13629,0,20,62,247,247,66,83,N\A
4,2002/12/03,13618,0,133,88,13404,65,17,42,247,248,17,35,N\A
4,2002/12/11,13884,0,131,65,13596,65,20,61,247,248,210,80,N\A
4,2002/12/19,14089,0,128,40,13561,65,18,51,247,248,24,45,N\A
4,2002/12/27,13839,0,130,58,0,2,255,255,250,250,6,0,N\A
4,2003/01/01,13437,65,124,9,0,2,255,255,252,250,64,0,N\A
4,2003/01/09,13810,0,129,51,13384,65,15,34,246,247,63,145,N\A
4,2003/01/17,13511,65,131,69,0,2,255,255,247,247,250,0,N\A
4,2003/01/25,13351,0,136,114,12995,65,27,123,246,247,4,1,N\A
4,2003/02/02,13732,65,135,107,13631,0,24,107,246,247,8,8,N\A
4,2003/02/10,0,2,255,255,13146,65,25,113,245,247,0,4,N\A
4,2003/02/18,13869,65,128,37,13167,65,27,119,249,249,4,2,N\A
4,2003/02/26,13639,65,129,48,13684,65,14,14,251,250,96,32,N\A
4,2003/03/06,14256,0,135,107,13271,65,19,55,246,247,8,48,N\A
4,2003/03/14,14143,0,134,85,13629,0,18,57,247,248,3,5,N\A
4,2003/03/22,14725,0,132,72,13897,0,19,59,246,247,63,223,N\A
4,2003/03/30,14398,0,129,53,13603,0,27,120,246,247,144,132,N\A
4,2003/04/07,14663,0,129,56,13780,0,17,39,246,247,224,192,N\A
4,2003/04/15,14787,0,126,30,14039,0,17,43,246,247,177,39,N\A
4,2003/04/23,14889,0,132,75,13980,0,19,56,246,247,178,225,N\A
4,2003/05/01,14989,0,127,41,0,2,255,255,246,247,65,0,N\A
4,2003/05/09,0,2,255,255,13897,65,26,118,245,247,0,2,N\A
4,2003/05/17,15088,0,132,71,13806,0,20,62,246,247,12,14,N\A
4,2003/05/25,14961,65,130,56,14112,65,14,15,246,247,48,80,N\A
4,2003/06/02,14756,0,123,3,14093,0,15,23,245,247,129,3,N\A
4,2003/06/10,15103,0,128,39,14210,65,20,63,246,247,17,129,N\A
4,2003/06/18,15298,0,127,33,14478,0,17,42,246,247,224,192,N\A
4,2003/06/26,15255,0,132,75,0,2,255,255,246,247,33,0,N\A
4,2003/07/04,15086,65,130,58,14658,65,16,30,246,247,31,34,N\A
4,2003/07/12,15124,65,133,85,14539,0,22,90,246,247,41,32,N\A
4,2003/07/20,14980,65,125,17,14426,65,16,40,246,247,163,65,N\A
4,2003/07/28,14958,65,131,68,14355,0,17,36,246,247,128,4,N\A
4,2003/08/05,15017,65,125,14,0,2,255,255,246,247,32,0,N\A
4,2003/08/13,15198,0,131,65,14612,65,19,52,246,247,164,132,N\A
4,2003/08/21,15100,0,131,69,14287,0,22,75,246,247,159,9,N\A
4,2003/08/29,14787,0,128,37,14547,0,20,63,246,247,4,129,N\A
4,2003/09/06,14808,0,130,61,14224,65,17,40,246,247,62,51,N\A
4,2003/09/14,14952,0,131,73,14391,0,22,88,246,247,173,136,N\A
4,2003/09/22,14709,65,125,17,14182,0,23,89,246,247,136,140,N\A
4,2003/09/30,14535,65,131,67,13823,65,20,68,246,247,233,185,N\A
4,2003/10/08,14688,0,128,42,14206,0,14,20,246,247,178,35,N\A
4,2003/10/16,14433,0,130,56,13980,0,19,56,246,247,29,49,N\A
4,2003/10/24,14476,0,126,29,13822,65,17,43,246,247,193,194,N\A
4,2003/11/01,14692,0,130,55,14175,65,20,67,246,247,71,141,N\A
4,2003/11/09,14104,65,133,81,13568,0,12,4,245,247,240,128,N\A
4,2003/11/17,14451,0,131,73,13842,0,19,60,246,247,184,176,N\A
4,2003/11/25,14194,0,129,48,13653,0,29,125,247,248,96,129,N\A
4,2003/12/03,13748,0,130,59,13223,65,18,50,248,248,1,96,N\A
4,2003/12/11,13918,0,132,74,13676,65,16,31,246,247,18,34,N\A
4,2003/12/19,14370,0,126,21,13602,65,23,88,246,247,16,136,N\A
4,2003/12/27,14146,0,130,58,13604,65,17,49,247,248,31,19,N\A
4,2004/01/01,13976,0,127,26,13464,0,19,61,246,247,33,65,N\A
4,2004/01/09,13499,0,133,87,0,2,255,255,246,247,133,0,N\A
4,2004/01/17,13517,65,137,119,13205,65,14,14,249,249,16,1,N\A
4,2004/01/25,13666,65,134,100,0,2,255,255,252,250,128,0,N\A
4,2004/02/02,13775,0,137,118,13080,65,14,14,248,248,68,1,N\A
4,2004/02/10,13881,0,128,49,0,2,255,255,248,248,107,0,N\A
4,2004/02/18,14084,0,130,55,13543,65,25,101,247,248,187,28,N\A
4,2004/02/26,14368,0,127,33,13664,0,16,32,246,247,76,76,N\A
4,2004/03/05,14295,0,128,45,13588,0,25,107,246,247,196,64,N\A
4,2004/03/13,14381,0,133,87,0,2,255,255,246,247,133,0,N\A
4,2004/03/21,14330,0,128,47,13342,65,16,31,246,247,14,12,N\A
4,2004/03/29,14339,0,130,63,13810,0,22,90,246,247,137,1,N\A
4,2004/04/06,14642,0,129,47,13619,0,21,66,245,247,3,17,N\A
4,2004/04/14,14853,0,128,44,13895,0,16,38,246,246,110,28,N\A
4,2004/04/22,14820,0,129,53,13883,0,15,20,246,247,198,128,N\A
4,2004/04/30,14959,0,131,66,14042,0,19,54,246,247,209,81,N\A
4,2004/05/08,15092,0,128,46,0,2,255,255,246,247,239,0,N\A
4,2004/05/16,15057,0,130,55,0,2,255,255,246,247,81,0,N\A
4,2004/05/24,14955,65,130,60,14375,65,18,45,246,247,107,162,N\A
4,2004/06/01,14952,65,130,60,14256,0,28,123,246,247,199,8,N\A
4,2004/06/09,15096,0,130,58,14175,65,20,58,246,247,8,8,N\A
4,2004/06/17,15041,65,129,55,14302,65,22,79,246,247,156,28,N\A
4,2004/06/25,15103,65,126,21,14317,65,18,49,246,247,36,100,N\A
4,2004/07/03,15138,65,130,57,14409,65,19,54,246,247,150,211,N\A
4,2004/07/11,0,2,255,255,0,2,255,255,0,0,0,0,N\A
4,2004/07/19,15021,0,129,55,14426,65,23,84,246,247,130,132,N\A
4,2004/07/27,15119,0,127,32,14549,65,27,118,246,247,12,16,N\A
4,2004/08/04,14994,65,131,68,14239,65,18,53,246,247,21,56,N\A
4,2004/08/12,14996,0,128,37,14474,0,16,25,246,247,32,33,N\A
4,2004/08/20,14951,65,134,91,14355,0,16,32,246,247,188,76,N\A
4,2004/08/28,15023,0,128,38,14354,65,20,57,246,247,163,244,N\A
4,2004/09/05,14981,0,133,86,14294,0,18,45,246,247,176,194,N\A
4,2004/09/13,14819,0,129,47,14198,0,18,46,246,247,193,193,N\A
4,2004/09/21,15014,0,128,41,14262,0,17,42,246,247,22,31,N\A
4,2004/09/29,14654,0,130,57,14073,0,16,29,246,247,244,172,N\A
4,2004/10/07,14680,0,129,53,13957,0,19,57,246,247,43,115,N\A
4,2004/10/15,14198,0,135,93,13936,65,18,47,248,248,12,14,N\A
4,2004/10/23,14371,65,136,114,13963,0,21,68,246,247,32,17,N\A
4,2004/10/31,14477,0,128,46,13881,0,20,61,246,247,239,246,N\A
4,2004/11/08,14169,0,132,77,13817,65,24,95,246,247,228,129,N\A
4,2004/11/16,14347,0,132,79,13618,65,14,13,246,247,2,1,N\A
4,2004/11/24,14098,0,131,71,13731,0,23,91,247,248,172,36,N\A
4,2004/12/02,14050,0,128,39,13619,65,22,79,248,248,15,31,N\A
4,2004/12/10,13905,0,132,72,13395,65,26,113,246,247,240,32,N\A
4,2004/12/18,13902,0,131,66,13396,65,17,38,246,247,152,131,N\A
4,2004/12/26,14074,65,136,114,0,2,255,255,248,248,32,0,N\A
4,2005/01/01,14214,0,132,74,13920,0,16,27,246,247,65,1,N\A
4,2005/01/09,0,2,255,255,13638,65,24,107,246,247,0,1,N\A
4,2005/01/17,13362,0,129,53,0,2,255,255,246,247,18,0,N\A
4,2005/01/25,13707,65,129,46,12878,65,23,91,248,248,64,144,N\A
4,2005/02/02,13937,65,130,58,13347,65,16,37,251,250,89,25,N\A
4,2005/02/10,14163,0,126,26,13585,65,13,9,246,247,74,8,N\A
4,2005/02/18,13840,65,127,33,13280,65,23,99,249,248,176,2,N\A
4,2005/02/26,13616,65,129,54,13279,65,26,118,249,249,224,160,N\A
4,2005/03/06,14241,0,133,85,13114,65,28,127,247,248,194,16,N\A
4,2005/03/14,14242,0,129,50,13411,65,20,69,247,248,51,16,N\A
4,2005/03/22,14442,0,127,28,13573,65,16,28,246,247,1,1,N\A
4,2005/03/30,14692,0,129,58,13780,0,19,57,247,247,160,227,N\A
4,2005/04/07,14697,0,129,53,13738,0,16,34,246,247,252,156,N\A
4,2005/04/15,14965,0,132,77,13809,0,19,58,246,247,119,191,N\A
4,2005/04/23,14973,0,131,69,14101,0,19,57,246,247,40,32,N\A
4,2005/05/01,14730,65,134,97,13742,65,19,60,246,247,145,22,N\A
4,2005/05/09,15000,0,128,45,13834,0,18,52,246,247,179,18,N\A
4,2005/05/17,0,2,255,255,13933,65,18,57,247,247,0,55,N\A
4,2005/05/25,14982,0,128,40,14146,65,19,59,246,247,60,248,N\A
4,2005/06/02,15159,65,132,74,14445,65,17,41,246,247,232,88,N\A
4,2005/06/10,15219,65,130,59,14590,65,16,32,246,247,168,176,N\A
4,2005/06/18,15172,0,128,49,14382,65,19,61,246,247,184,176,N\A
4,2005/06/26,0,2,255,255,14419,65,17,36,246,247,0,128,N\A
4,2005/07/04,14880,0,129,55,14429,0,22,80,246,247,33,192,N\A
4,2005/07/12,0,2,255,255,14790,65,17,36,246,247,0,128,N\A
4,2005/07/20,15174,65,130,57,14650,0,18,50,246,247,255,242,N\A
4,2005/07/28,15136,65,130,63,14724,65,17,36,246,247,242,128,N\A
4,2005/08/05,15249,0,132,77,14661,65,24,97,246,247,65,225,N\A
4,2005/08/13,15196,65,133,79,14573,0,21,78,246,247,51,34,N\A
4,2005/08/21,15123,0,130,61,14378,65,19,60,246,247,83,22,N\A
4,2005/08/29,15111,65,128,39,14446,65,19,59,246,247,188,248,N\A
4,2005/09/06,15151,0,130,64,14251,0,19,64,246,247,247,247,N\A
4,2005/09/14,15051,0,128,39,14430,0,18,47,246,247,188,160,N\A
4,2005/09/22,14988,0,130,67,14269,0,22,89,246,247,53,193,N\A
4,2005/09/30,14950,0,130,56,14023,0,19,55,246,247,47,47,N\A
4,2005/10/08,14801,0,136,114,13917,65,11,0,245,247,128,32,N\A
4,2005/10/16,14594,0,128,47,14115,65,17,45,246,247,158,31,N\A
4,2005/10/24,14664,0,133,81,13736,0,22,89,246,247,192,193,N\A
4,2005/11/01,14657,0,130,56,13995,0,18,48,246,247,47,253,N\A
4,2005/11/09,14375,0,126,31,13866,0,20,69,246,247,46,16,N\A
4,2005/11/17,14081,0,131,68,13554,65,19,59,246,247,79,86,N\A
4,2005/11/25,14045,0,128,43,13547,0,22,90,246,247,35,4,N\A
4,2005/12/03,13674,0,131,68,13275,65,12,4,248,249,97,16,N\A
4,2005/12/11,13809,0,130,68,13530,65,24,106,247,248,164,1,N\A
4,2005/12/19,13834,0,129,48,13410,65,19,61,247,248,63,26,N\A
4,2005/12/27,13944,0,130,58,0,2,255,255,246,247,9,0,N\A
4,2006/01/01,13896,65,123,5,0,2,255,255,245,247,128,0,N\A
4,2006/01/09,14176,0,134,95,13818,0,22,82,246,247,11,26,N\A
4,2006/01/17,13897,0,124,10,13791,0,21,80,247,248,160,28,N\A
4,2006/01/25,14144,0,133,88,13803,0,19,55,246,247,46,48,N\A
4,2006/02/02,13958,0,123,7,13580,0,21,69,248,248,161,33,N\A
4,2006/02/10,14016,65,130,60,13530,65,18,52,250,249,248,97,N\A
4,2006/02/18,13963,0,129,55,13311,65,23,99,246,247,206,16,N\A
4,2006/02/26,13962,0,130,62,13264,65,21,69,247,247,237,18,N\A
4,2006/03/06,14629,0,132,73,13663,65,20,64,246,247,178,36,N\A
4,2006/03/14,14403,0,130,56,13723,65,22,77,246,247,29,6,N\A
4,2006/03/22,14440,0,125,17,13640,65,20,64,245,247,163,165,N\A
4,2006/03/30,14738,0,135,106,13824,0,22,76,247,248,42,27,N\A
4,2006/04/07,14726,0,135,107,13667,0,17,43,246,247,20,152,N\A
4,2006/04/15,14947,0,132,75,13992,0,20,64,246,247,62,55,N\A
4,2006/04/23,14906,0,129,50,13742,0,19,61,246,247,240,208,N\A
4,2006/05/01,14984,65,131,67,13909,0,19,51,246,247,105,83,N\A
4,2006/05/09,14806,65,130,56,14034,0,24,99,246,247,120,16,N\A
4,2006/05/17,14759,0,129,50,13990,0,20,62,246,247,96,91,N\A
4,2006/05/25,15215,0,129,48,14277,65,18,44,246,247,56,154,N\A
4,2006/06/02,0,2,255,255,0,2,255,255,0,0,0,0,N\A
4,2006/06/10,14853,65,131,62,14214,65,18,45,246,247,105,207,N\A
4,2006/06/18,15252,65,130,56,14539,65,20,57,246,247,29,1,N\A
4,2006/06/26,15061,65,132,78,14532,65,19,61,246,247,116,208,N\A
4,2006/07/04,14962,65,131,67,14342,65,25,107,246,247,105,8,N\A
4,2006/07/12,15404,0,133,78,14587,0,20,54,246,247,116,72,N\A
4,2006/07/20,15185,65,127,34,14536,65,23,90,246,247,208,32,N\A
4,2006/07/28,15331,0,131,64,14822,0,19,49,246,247,126,240,N\A
4,2006/08/05,15174,0,131,62,14476,0,20,56,246,247,201,49,N\A
4,2006/08/13,15064,0,128,42,14365,65,18,44,246,247,135,123,N\A
4,2006/08/21,15187,65,129,39,14554,0,19,47,246,247,21,5,N\A
4,2006/08/29,14967,65,133,81,0,2,255,255,246,247,64,0,N\A
4,2006/09/06,14775,65,132,70,14093,65,14,9,246,247,99,64,N\A
4,2006/09/14,14691,0,131,60,14332,65,19,49,246,247,132,242,N\A
4,2006/09/22,14720,0,132,66,14150,65,20,57,246,247,152,121,N\A
4,2006/09/30,14656,0,131,61,14012,0,18,47,246,247,62,13,N\A
4,2006/10/08,14682,0,131,63,13967,0,21,64,246,247,103,102,N\A
4,2006/10/16,14358,65,126,15,13800,0,16,31,246,247,32,97,N\A
4,2006/10/24,14286,65,131,60,13789,0,19,72,246,247,115,238,N\A
4,2006/11/01,14249,0,131,61,13606,65,19,51,246,247,62,44,N\A
4,2006/11/09,14645,0,133,71,13984,0,23,77,246,247,7,6,N\A
4,2006/11/17,14323,0,127,35,13691,0,21,63,246,247,145,24,N\A
4,2006/11/25,14273,0,134,82,13852,65,20,54,246,247,131,133,N\A
4,2006/12/03,14067,0,130,52,13529,65,19,47,246,247,218,161,N\A
4,2006/12/11,14332,0,134,85,13694,65,21,68,246,247,41,99,N\A
4,2006/12/19,14094,0,129,41,13609,0,17,30,247,248,51,34,N\A
4,2006/12/27,14046,0,133,70,0,2,255,255,246,247,18,0,N\A
4,2007/01/01,14339,0,133,79,13761,65,17,32,246,247,46,76,N\A
4,2007/01/09,0,2,255,255,13686,0,19,47,246,248,0,3,N\A
4,2007/01/17,13702,0,134,91,13380,65,24,99,246,247,1,128,N\A
4,2007/01/25,13563,65,134,87,0,2,255,255,250,249,114,0,N\A
4,2007/02/02,13531,0,130,53,13066,65,26,111,246,247,254,136,N\A
4,2007/02/10,13730,0,129,46,13075,65,29,127,248,248,199,4,N\A
4,2007/02/18,13872,0,128,39,0,2,255,255,247,247,106,0,N\A
4,2007/02/26,14277,65,135,92,13592,65,24,90,246,247,54,100,N\A
4,2007/03/06,14306,65,137,114,13437,0,23,83,248,248,32,200,N\A
4,2007/03/14,14483,0,130,48,0,2,255,255,246,247,193,0,N\A
4,2007/03/22,14636,0,132,77,13949,0,24,91,246,247,169,232,N\A
4,2007/03/30,14739,0,135,89,13683,0,15,14,246,247,24,1,N\A
4,2007/04/07,14156,0,123,1,13716,65,23,83,246,247,8,200,N\A
4,2007/04/15,15045,0,131,55,13812,0,21,64,246,247,224,192,N\A
4,2007/04/23,15268,0,133,80,14054,0,24,93,247,247,5,165,N\A
4,2007/05/01,14854,0,130,54,13858,65,23,80,246,247,221,120,N\A
4,2007/05/09,15003,0,131,58,14263,65,25,101,246,247,248,172,N\A
4,2007/05/17,15012,0,132,66,14058,0,20,54,246,247,152,224,N\A
4,2007/05/25,15184,0,134,84,14310,0,20,57,246,247,181,115,N\A
4,2007/06/02,15365,65,136,107,14228,65,22,72,246,247,64,96,N\A
4,2007/06/10,15079,65,132,73,0,2,255,255,246,247,193,0,N\A
4,2007/06/18,15206,0,131,59,14344,0,20,62,246,247,107,251,N\A
4,2007/06/26,15173,65,134,83,14454,65,19,49,246,247,225,98,N\A
4,2007/07/04,15218,0,131,60,14455,65,24,94,246,247,28,88,N\A
4,2007/07/12,15066,65,131,58,14398,65,18,39,246,247,85,6,N\A
4,2007/07/20,15115,65,128,34,14371,65,23,77,246,247,39,48,N\A
4,2007/07/28,15198,65,131,58,14584,65,18,37,246,247,248,80,N\A
4,2007/08/05,15077,0,130,50,14504,65,16,17,246,247,201,129,N\A
4,2007/08/13,15144,0,132,66,14403,65,20,64,246,247,55,38,N\A
4,2007/08/21,14983,65,132,66,14427,0,16,20,246,247,152,128,N\A
4,2007/08/29,15079,65,130,56,14323,0,22,80,246,247,121,53,N\A
4,2007/09/06,15070,0,129,48,14429,65,20,56,246,247,207,203,N\A
4,2007/09/14,14866,0,132,68,14044,0,20,59,246,247,178,252,N\A
4,2007/09/22,15081,0,130,57,14416,65,19,53,246,247,158,190,N\A
4,2007/09/30,14881,65,134,91,14190,0,18,39,246,247,1,6,N\A
4,2007/10/08,14653,0,131,62,14593,65,22,80,247,248,229,2,N\A
4,2007/10/16,14789,0,131,65,14161,0,22,70,246,247,243,96,N\A
4,2007/10/24,14509,0,130,55,13825,0,22,70,246,247,224,240,N\A
4,2007/11/01,14236,65,131,63,13881,0,17,34,246,247,112,91,N\A
4,2007/11/09,14033,0,123,5,13688,0,16,20,247,248,4,36,N\A
4,2007/11/17,14289,0,129,37,13913,65,22,77,246,247,80,97,N\A
4,2007/11/25,14050,0,131,57,13639,0,22,72,247,247,57,96,N\A
4,2007/12/03,13520,0,122,1,13284,65,28,123,252,250,8,8,N\A
4,2007/12/11,13764,0,131,64,0,2,255,255,246,247,192,0,N\A
4,2007/12/19,14001,0,126,19,13666,0,25,106,248,248,66,160,N\A
4,2007/12/27,13999,0,138,119,13684,65,22,80,247,248,16,2,N\A
4,2008/01/01,13856,0,130,55,13433,65,17,28,246,247,78,5,N\A
4,2008/01/09,14285,0,131,64,14004,0,21,64,246,247,9,9,N\A
4,2008/01/17,13752,0,130,55,13649,65,28,123,248,248,122,64,N\A
4,2008/01/25,13881,0,129,48,13333,65,26,113,246,247,105,1,N\A
4,2008/02/02,14158,0,134,84,13666,65,22,72,246,247,99,3,N\A
4,2008/02/10,13968,0,132,70,13407,65,28,123,246,247,80,160,N\A
4,2008/02/18,13887,0,129,47,13498,65,23,83,248,248,200,70,N\A
4,2008/02/26,14041,0,130,54,13841,0,20,61,246,247,118,160,N\A
4,2008/03/05,14159,0,131,59,13558,0,16,20,246,247,18,4,N\A
4,2008/03/13,14358,65,134,89,0,2,255,255,246,247,151,0,N\A
4,2008/03/21,14292,0,127,23,13592,65,17,31,246,247,21,93,N\A
4,2008/03/29,14348,65,133,74,13543,0,20,59,247,248,19,33,N\A
4,2008/04/06,14612,0,126,15,13757,65,16,20,246,247,20,4,N\A
4,2008/04/14,14871,0,131,57,13807,0,19,47,246,247,63,126,N\A
4,2008/04/22,15057,0,128,29,14053,0,21,63,246,247,5,15,N\A
4,2008/04/30,15008,65,134,89,13944,0,22,78,246,247,212,229,N\A
4,2008/05/08,14944,0,132,69,13915,0,18,45,246,247,32,72,N\A
4,2008/05/16,14602,65,130,51,13920,0,25,99,245,247,162,144,N\A
4,2008/05/24,15081,0,132,72,14140,0,19,46,246,247,46,231,N\A
4,2008/06/01,15231,0,132,67,14363,0,17,27,246,247,67,2,N\A
4,2008/06/09,15425,0,131,56,14584,0,20,62,246,247,63,59,N\A
4,2008/06/17,15075,65,132,69,14305,65,20,60,246,247,176,154,N\A
4,2008/06/25,15046,65,129,40,14328,65,18,36,246,247,48,1,N\A
4,2008/07/03,14970,65,124,5,0,2,255,255,246,247,32,0,N\A
4,2008/07/11,15300,65,131,56,14387,65,19,48,246,247,167,55,N\A
4,2008/07/19,15330,65,134,91,14554,0,19,42,246,247,69,66,N\A
4,2008/07/27,15038,65,136,107,14515,65,21,68,246,247,2,168,N\A
4,2008/08/04,15066,65,132,75,14364,65,24,88,246,247,53,112,N\A
4,2008/08/12,15033,65,130,48,14353,65,18,38,246,247,255,49,N\A
4,2008/08/20,15129,0,131,63,14252,0,21,67,246,247,79,31,N\A
4,2008/08/28,15242,0,130,46,14393,0,19,56,246,247,189,56,N\A
4,2008/09/05,15005,65,131,59,14404,0,20,57,246,247,45,76,N\A
4,2008/09/13,14852,65,130,46,14173,0,15,18,246,247,164,208,N\A
4,2008/09/21,14916,0,133,81,14151,0,21,67,246,247,7,31,N\A
4,2008/09/29,14712,65,132,69,14064,0,20,58,246,247,32,18,N\A
4,2008/10/07,14758,0,132,70,14029,0,20,59,246,247,253,187,N\A
4,2008/10/15,14513,0,130,44,13912,0,15,19,247,248,165,212,N\A
4,2008/10/23,14402,0,134,83,13717,0,23,85,246,247,153,147,N\A
4,2008/10/31,14535,0,129,37,13967,0,21,64,248,248,1,6,N\A
4,2008/11/08,14215,65,130,48,13612,65,15,14,246,247,14,8,N\A
4,2008/11/16,13825,0,130,52,13448,65,26,107,248,248,232,72,N\A
4,2008/11/24,13949,0,128,38,13433,0,20,59,249,248,50,33,N\A
4,2008/12/02,13997,0,132,73,13537,0,18,43,246,247,14,23,N\A
4,2008/12/10,14057,65,128,34,0,2,255,255,247,247,56,0,N\A
4,2008/12/18,14075,0,130,47,0,2,255,255,246,247,128,0,N\A
4,2008/12/26,14040,0,130,48,14054,0,24,90,247,247,24,20,N\A
4,2009/01/01,13850,0,129,37,0,2,255,255,246,247,4,0,N\A
4,2009/01/09,13519,0,126,16,13278,65,23,71,246,247,168,160,N\A
4,2009/01/17,13710,0,131,58,13266,65,18,40,247,248,121,112,N\A
4,2009/01/25,13812,0,133,78,13294,65,15,14,246,247,209,32,N\A
4,2009/02/02,14180,0,131,57,13636,0,22,63,246,247,225,129,N\A
4,2009/02/10,14050,0,129,37,13402,65,13,4,246,247,226,128,N\A
4,2009/02/18,13935,65,131,63,13443,65,26,107,246,247,236,8,N\A
4,2009/02/26,13865,65,124,5,13592,65,16,23,247,248,128,3,N\A
4,2009/03/06,14220,0,131,59,13895,0,22,63,246,247,72,66,N\A
4,2009/03/14,14490,0,129,44,13465,65,20,52,246,247,152,144,N\A
4,2009/03/22,14335,0,134,81,13594,0,28,118,246,247,15,2,N\A
4,2009/03/30,14628,0,130,47,13894,0,19,42,246,247,98,67,N\A
4,2009/04/07,14594,0,133,63,13670,65,19,45,246,247,36,100,N\A
4,2009/04/15,14872,0,131,51,13819,0,23,80,246,247,74,28,N\A
4,2009/04/23,15216,0,134,82,14137,0,22,64,246,247,26,55,N\A
4,2009/05/01,0,2,255,255,13925,65,30,127,245,247,0,128,N\A
4,2009/05/09,14787,65,135,88,14013,0,21,54,246,247,46,28,N\A
4,2009/05/17,15016,0,133,72,14108,0,22,67,246,247,30,124,N\A
4,2009/05/25,14810,65,130,51,14171,65,20,56,246,247,228,224,N\A
4,2009/06/02,14844,65,129,48,14299,0,15,14,246,247,115,32,N\A
4,2009/06/10,14555,65,129,36,14187,65,24,90,246,247,4,32,N\A
4,2009/06/18,0,2,255,255,14395,65,25,99,246,247,0,16,N\A
4,2009/06/26,14944,65,135,96,14508,65,25,88,246,247,170,3,N\A
4,2009/07/04,15113,0,134,82,14326,0,21,67,246,247,31,124,N\A
4,2009/07/12,15101,0,130,50,14300,0,23,77,246,247,221,143,N\A
4,2009/07/20,14777,65,139,124,14448,65,15,14,246,247,1,32,N\A
4,2009/07/28,15073,0,128,33,14557,65,25,93,246,247,212,130,N\A
4,2009/08/05,15060,65,132,64,14514,0,22,73,246,247,36,76,N\A
4,2009/08/13,15109,65,132,63,14635,65,20,54,246,247,60,180,N\A
4,2009/08/21,15077,0,127,21,14493,65,25,99,246,247,40,16,N\A
4,2009/08/29,14962,0,133,81,14186,0,21,64,246,247,186,24,N\A
4,2009/09/06,14894,0,140,128,14416,65,29,123,246,247,128,1,N\A
4,2009/09/14,14802,0,131,61,14198,0,20,56,246,247,243,225,N\A
4,2009/09/22,14823,0,131,54,14207,65,20,61,246,247,72,208,N\A
4,2009/09/30,14638,65,130,48,13898,0,16,23,246,247,240,68,N\A
4,2009/10/08,14643,0,127,25,14193,0,12,0,246,247,11,1,N\A
4,2009/10/16,14557,0,132,73,13802,0,21,72,246,247,56,56,N\A
