site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,15.502,120.90471,29,7,780,539
2,15.58777,120.85976,29,7,769,529
3,15.67305,120.89684,29,7,768,519
id,Date,MOD15A2 MODIS/Terra Gridded 1KM FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Leaf Area Index LAI (8-day composite),MOD15A2 MODIS/Terra QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra pass-through QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation Leaf Area Index (8-day composite),actual_date
1,2008/10/31,25,3,8,176,0,0,N\A
1,2008/11/08,32,7,0,128,4,1,N\A
1,2008/11/16,39,7,16,128,4,1,N\A
1,2008/11/24,39,7,0,128,5,1,N\A
1,2008/12/02,23,3,8,192,0,0,N\A
1,2008/12/10,22,3,0,128,0,0,N\A
1,2008/12/18,14,2,0,136,7,1,N\A
1,2008/12/26,15,2,8,160,8,1,N\A
2,2008/01/01,23,3,0,176,0,0,N\A
2,2008/01/09,28,5,0,128,6,1,N\A
2,2008/01/17,21,3,0,136,0,0,N\A
2,2008/01/25,54,11,0,128,1,0,N\A
2,2008/02/02,67,15,0,136,3,1,N\A
2,2008/02/10,72,17,0,136,2,1,N\A
2,2008/02/18,72,23,0,200,4,3,N\A
2,2008/02/26,65,18,8,192,3,2,N\A
2,2008/03/05,69,19,0,128,3,2,N\A
2,2008/03/13,64,18,0,128,3,2,N\A
2,2008/03/21,60,17,0,136,2,1,N\A
2,2008/03/29,55,12,0,136,3,1,N\A
2,2008/04/06,43,9,0,136,0,0,N\A
2,2008/04/14,39,7,8,128,5,1,N\A
2,2008/04/22,35,7,8,136,4,1,N\A
2,2008/04/30,35,8,16,128,4,1,N\A
2,2008/05/08,34,6,8,200,0,0,N\A
2,2008/05/16,41,9,16,160,6,2,N\A
2,2008/05/24,38,8,8,192,5,1,N\A
2,2008/06/01,42,9,8,192,4,1,N\A
2,2008/06/09,45,9,16,128,4,1,N\A
2,2008/06/17,34,7,16,136,4,1,N\A
2,2008/06/25,30,6,8,160,0,0,N\A
2,2008/07/03,25,5,8,160,5,1,N\A
2,2008/07/11,24,4,8,176,5,1,N\A
2,2008/07/19,35,7,0,136,5,1,N\A
2,2008/07/27,47,10,8,160,4,1,N\A
2,2008/08/04,19,4,105,176,248,248,N\A
2,2008/08/12,66,20,0,128,3,2,N\A
2,2008/08/20,63,19,0,128,3,2,N\A
2,2008/08/28,63,16,16,128,4,2,N\A
2,2008/09/05,59,15,113,160,248,248,N\A
2,2008/09/13,31,6,8,160,0,0,N\A
2,2008/09/21,46,10,8,176,4,1,N\A
2,2008/09/29,55,12,0,128,3,1,N\A
2,2008/10/07,43,9,16,160,0,0,N\A
2,2008/10/15,42,8,8,192,0,0,N\A
2,2008/10/23,38,7,8,192,5,1,N\A
2,2008/10/31,38,8,16,192,4,1,N\A
2,2008/11/08,44,10,0,128,4,1,N\A
2,2008/11/16,45,8,16,128,4,1,N\A
2,2008/11/24,47,8,16,128,5,1,N\A
2,2008/12/02,35,6,16,200,0,0,N\A
2,2008/12/10,37,6,16,128,0,0,N\A
2,2008/12/18,28,4,0,200,6,1,N\A
2,2008/12/26,23,3,8,176,0,0,N\A
3,2008/01/01,23,3,0,136,0,0,N\A
3,2008/01/09,7,1,0,136,0,0,N\A
3,2008/01/17,13,2,8,176,8,1,N\A
3,2008/01/25,34,6,0,128,0,0,N\A
3,2008/02/02,53,10,0,136,4,1,N\A
3,2008/02/10,58,12,0,136,3,1,N\A
3,2008/02/18,67,20,0,200,4,3,N\A
3,2008/02/26,69,21,16,128,4,3,N\A
3,2008/03/05,70,20,0,128,2,1,N\A
3,2008/03/13,68,20,0,128,3,2,N\A
3,2008/03/21,61,17,0,136,3,2,N\A
3,2008/03/29,49,12,0,200,3,1,N\A
3,2008/04/06,41,10,0,128,3,1,N\A
3,2008/04/14,39,7,8,128,5,1,N\A
3,2008/04/22,36,7,8,200,4,1,N\A
3,2008/04/30,33,7,16,128,4,1,N\A
3,2008/05/08,36,7,8,128,5,1,N\A
3,2008/05/16,41,9,16,128,4,1,N\A
3,2008/05/24,33,7,16,136,4,1,N\A
3,2008/06/01,36,7,8,192,5,1,N\A
3,2008/06/09,42,9,8,128,0,0,N\A
3,2008/06/17,38,8,16,200,5,1,N\A
3,2008/06/25,19,3,8,192,0,0,N\A
3,2008/07/03,19,3,8,136,0,0,N\A
3,2008/07/11,12,2,8,176,7,1,N\A
3,2008/07/19,19,3,0,136,0,0,N\A
3,2008/07/27,31,6,8,192,0,0,N\A
3,2008/08/04,7,1,105,176,248,248,N\A
3,2008/08/12,57,14,16,192,4,2,N\A
3,2008/08/20,51,14,0,136,2,1,N\A
3,2008/08/28,62,16,0,128,4,2,N\A
3,2008/09/05,64,16,16,136,0,0,N\A
3,2008/09/13,48,12,0,200,3,1,N\A
3,2008/09/21,44,9,8,176,4,1,N\A
3,2008/09/29,61,15,0,136,3,1,N\A
3,2008/10/07,44,10,16,128,4,1,N\A
3,2008/10/15,47,10,16,128,4,1,N\A
3,2008/10/23,42,8,0,128,0,0,N\A
3,2008/10/31,33,7,0,128,5,1,N\A
3,2008/11/08,39,9,0,128,0,0,N\A
3,2008/11/16,43,7,16,128,5,1,N\A
3,2008/11/24,44,7,16,192,5,1,N\A
3,2008/12/02,36,6,8,192,0,0,N\A
3,2008/12/10,24,3,0,128,0,0,N\A
3,2008/12/18,24,3,16,136,0,0,N\A
3,2008/12/26,15,2,8,176,8,1,N\A
